task,architecture,block,metric,kind,B,init_reps
single_shape,plain4_w16_gmp,6046,prob_error_reduction,selected,0.022211484611034393,4
single_shape,plain4_w16_gmp,6047,centered_logit_fidelity,selected,0.0018560749806725146,4
single_shape,plain4_w16_gmp,6047,prob_error_reduction,selected,-0.04337178170681,4
single_shape,plain4_w16_gmp,6048,centered_logit_fidelity,selected,0.009528902823977725,4
single_shape,plain4_w16_gmp,6048,prob_error_reduction,selected,0.028819486498832703,4
single_shape,plain4_w16_gmp,6049,centered_logit_fidelity,selected,0.04079652667099906,4
single_shape,plain4_w16_gmp,6049,prob_error_reduction,selected,0.02531793713569641,4
single_shape,plain4_w16_gmp,6050,centered_logit_fidelity,selected,0.03133889543115584,4
single_shape,plain4_w16_gmp,6050,prob_error_reduction,selected,0.040941283106803894,4
single_shape,plain4_w16_gmp,6051,centered_logit_fidelity,selected,0.007832307386329354,4
single_shape,plain4_w16_gmp,6051,prob_error_reduction,selected,-0.010622300207614899,4
single_shape,plain4_w16_gmp,6052,centered_logit_fidelity,selected,-0.006278593365189961,4
single_shape,plain4_w16_gmp,6052,prob_error_reduction,selected,-0.01717829704284668,4
single_shape,plain4_w16_gmp,6053,centered_logit_fidelity,selected,0.021512587061010294,4
single_shape,plain4_w16_gmp,6053,prob_error_reduction,selected,-0.007765732705593109,4
single_shape,plain4_w16_gmp,6054,centered_logit_fidelity,selected,0.038538633709083406,4
single_shape,plain4_w16_gmp,6054,prob_error_reduction,selected,0.09812479466199875,4
single_shape,plain4_w16_gmp,6055,centered_logit_fidelity,selected,0.015199426506112834,4
single_shape,plain4_w16_gmp,6055,prob_error_reduction,selected,-0.005229867994785309,4
single_shape,plain4_w16_gmp,6056,centered_logit_fidelity,selected,-0.005115902222982721,4
single_shape,plain4_w16_gmp,6056,prob_error_reduction,selected,-0.08955022692680359,4
single_shape,plain4_w16_gmp,6057,centered_logit_fidelity,selected,0.0162753824459385,4
single_shape,plain4_w16_gmp,6057,prob_error_reduction,selected,0.05295117199420929,4
single_shape,plain4_w16_gmp,6058,centered_logit_fidelity,selected,0.025016485353282533,4
single_shape,plain4_w16_gmp,6058,prob_error_reduction,selected,-0.030122816562652588,4
single_shape,plain4_w16_gmp,6059,centered_logit_fidelity,selected,0.006250852018988812,4
single_shape,plain4_w16_gmp,6059,prob_error_reduction,selected,0.01232822984457016,4
single_shape,plain4_w16_gmp,6060,centered_logit_fidelity,selected,0.010366410546411575,4
single_shape,plain4_w16_gmp,6060,prob_error_reduction,selected,-0.027473360300064087,4
single_shape,plain4_w16_gmp,6061,centered_logit_fidelity,selected,0.00476816765931759,4
single_shape,plain4_w16_gmp,6061,prob_error_reduction,selected,0.00217486172914505,4
single_shape,plain4_w16_gmp,6062,centered_logit_fidelity,selected,0.027778558090213595,4
single_shape,plain4_w16_gmp,6062,prob_error_reduction,selected,0.018524818122386932,4
single_shape,plain4_w16_gmp,6063,centered_logit_fidelity,selected,0.02974342091778691,4
single_shape,plain4_w16_gmp,6063,prob_error_reduction,selected,-0.00975053757429123,4
single_shape,plain4_w16_gmp,6064,centered_logit_fidelity,selected,0.03311196951993273,4
single_shape,plain4_w16_gmp,6064,prob_error_reduction,selected,0.004262745380401611,4
single_shape,plain4_w16_gmp,6065,centered_logit_fidelity,selected,0.004679442244652415,4
single_shape,plain4_w16_gmp,6065,prob_error_reduction,selected,-0.009271450340747833,4
single_shape,plain4_w16_gmp,6066,centered_logit_fidelity,selected,0.013999444910867034,4
single_shape,plain4_w16_gmp,6066,prob_error_reduction,selected,0.006463892757892609,4
single_shape,plain4_w16_gmp,6067,centered_logit_fidelity,selected,0.005177586258938355,4
single_shape,plain4_w16_gmp,6067,prob_error_reduction,selected,0.01668267697095871,4
single_shape,plain4_w16_gmp,6068,centered_logit_fidelity,selected,-0.001544727973941007,4
single_shape,plain4_w16_gmp,6068,prob_error_reduction,selected,0.013621069490909576,4
single_shape,plain4_w16_gmp,6069,centered_logit_fidelity,selected,0.029935869464436424,4
single_shape,plain4_w16_gmp,6069,prob_error_reduction,selected,0.05483808368444443,4
single_shape,plain4_w16_gmp,6070,centered_logit_fidelity,selected,0.006730564358409796,4
single_shape,plain4_w16_gmp,6070,prob_error_reduction,selected,0.060867033898830414,4
single_shape,plain4_w16_gmp,6071,centered_logit_fidelity,selected,-8.019787948859713e-05,4
single_shape,plain4_w16_gmp,6071,prob_error_reduction,selected,0.034550875425338745,4
single_shape,plain4_w16_gmp,6072,centered_logit_fidelity,selected,0.0024206914899621984,4
single_shape,plain4_w16_gmp,6072,prob_error_reduction,selected,-0.0005816593766212463,4
single_shape,plain4_w16_gmp,6073,centered_logit_fidelity,selected,0.00041263413579846475,4
single_shape,plain4_w16_gmp,6073,prob_error_reduction,selected,0.011761024594306946,4
single_shape,plain4_w16_gmp,6074,centered_logit_fidelity,selected,0.004338798728646273,4
single_shape,plain4_w16_gmp,6074,prob_error_reduction,selected,-0.003642052412033081,4
single_shape,plain4_w16_gmp,6075,centered_logit_fidelity,selected,0.025421653829310137,4
single_shape,plain4_w16_gmp,6075,prob_error_reduction,selected,-0.0066671669483184814,4
single_shape,plain4_w16_gmp,6076,centered_logit_fidelity,selected,0.02197195943369193,4
single_shape,plain4_w16_gmp,6076,prob_error_reduction,selected,0.03321564197540283,4
single_shape,plain4_w16_gmp,6077,centered_logit_fidelity,selected,0.010216774172349605,4
single_shape,plain4_w16_gmp,6077,prob_error_reduction,selected,0.0181913822889328,4
single_shape,plain4_w16_gmp,6078,centered_logit_fidelity,selected,0.01562578906547142,4
single_shape,plain4_w16_gmp,6078,prob_error_reduction,selected,0.017656490206718445,4
single_shape,plain4_w16_gmp,6079,centered_logit_fidelity,selected,0.010009422063773477,4
single_shape,plain4_w16_gmp,6079,prob_error_reduction,selected,-0.021686658263206482,4
single_shape,plain4_w16_gmp,6080,centered_logit_fidelity,selected,0.0040744229400178356,4
single_shape,plain4_w16_gmp,6080,prob_error_reduction,selected,-0.0033353716135025024,4
single_shape,plain4_w16_gmp,6081,centered_logit_fidelity,selected,-0.0014781510054074215,4
single_shape,plain4_w16_gmp,6081,prob_error_reduction,selected,-0.002025224268436432,4
single_shape,plain4_w16_gmp,6082,centered_logit_fidelity,selected,0.037890079064767865,4
single_shape,plain4_w16_gmp,6082,prob_error_reduction,selected,0.07566390931606293,4
single_shape,plain4_w16_gmp,6083,centered_logit_fidelity,selected,0.024103664753433424,4
single_shape,plain4_w16_gmp,6083,prob_error_reduction,selected,0.02824508398771286,4
single_shape,plain4_w16_gmp,6084,centered_logit_fidelity,selected,-0.006751763711749556,4
single_shape,plain4_w16_gmp,6084,prob_error_reduction,selected,0.007973477244377136,4
single_shape,plain4_w16_gmp,6085,centered_logit_fidelity,selected,0.0038905273026392934,4
single_shape,plain4_w16_gmp,6085,prob_error_reduction,selected,-0.018518313765525818,4
single_shape,plain4_w16_gmp,6086,centered_logit_fidelity,selected,0.0013272252287583192,4
single_shape,plain4_w16_gmp,6086,prob_error_reduction,selected,-0.0032099932432174683,4
single_shape,plain4_w16_gmp,6087,centered_logit_fidelity,selected,0.0005699362413017495,4
single_shape,plain4_w16_gmp,6087,prob_error_reduction,selected,-0.05146382004022598,4
single_shape,plain4_w16_gmp,6088,centered_logit_fidelity,selected,-0.011816147026282628,4
single_shape,plain4_w16_gmp,6088,prob_error_reduction,selected,-0.009248591959476471,4
single_shape,plain4_w16_gmp,6089,centered_logit_fidelity,selected,0.020203470139364493,4
single_shape,plain4_w16_gmp,6089,prob_error_reduction,selected,0.009178608655929565,4
single_shape,plain4_w16_gmp,6090,centered_logit_fidelity,selected,0.029048762225547656,4
single_shape,plain4_w16_gmp,6090,prob_error_reduction,selected,0.00974397361278534,4
single_shape,plain4_w16_gmp,6091,centered_logit_fidelity,selected,0.01482280786574458,4
single_shape,plain4_w16_gmp,6091,prob_error_reduction,selected,-0.004197366535663605,4
single_shape,plain4_w16_gmp,6092,centered_logit_fidelity,selected,0.01729466099637443,4
single_shape,plain4_w16_gmp,6092,prob_error_reduction,selected,0.015356555581092834,4
single_shape,plain4_w16_gmp,6093,centered_logit_fidelity,selected,0.012058098789522423,4
single_shape,plain4_w16_gmp,6093,prob_error_reduction,selected,0.014838263392448425,4
single_shape,plain4_w16_gmp,6094,centered_logit_fidelity,selected,0.029524254081162743,4
single_shape,plain4_w16_gmp,6094,prob_error_reduction,selected,0.03997819870710373,4
single_shape,plain4_w16_gmp,6095,centered_logit_fidelity,selected,0.007084397899186412,4
single_shape,plain4_w16_gmp,6095,prob_error_reduction,selected,0.020134322345256805,4
single_shape,plain4_w16_gmp,6096,centered_logit_fidelity,selected,0.007308255682348289,4
single_shape,plain4_w16_gmp,6096,prob_error_reduction,selected,-0.013198897242546082,4
single_shape,plain4_w16_gmp,6097,centered_logit_fidelity,selected,0.0229846685046729,4
single_shape,plain4_w16_gmp,6097,prob_error_reduction,selected,0.001154094934463501,4
single_shape,plain4_w16_gmp,6098,centered_logit_fidelity,selected,0.021139820862246,4
single_shape,plain4_w16_gmp,6098,prob_error_reduction,selected,0.019345909357070923,4
single_shape,plain4_w16_gmp,6099,centered_logit_fidelity,selected,0.001491060324858226,4
single_shape,plain4_w16_gmp,6099,prob_error_reduction,selected,0.006824009120464325,4
single_shape,plain4_w64_gap,6000,centered_logit_fidelity,selected,0.22129366088120705,4
single_shape,plain4_w64_gap,6000,prob_error_reduction,selected,0.15128449350595474,4
single_shape,plain4_w64_gap,6001,centered_logit_fidelity,selected,0.04249719498541256,4
single_shape,plain4_w64_gap,6001,prob_error_reduction,selected,-0.028574779629707336,4
single_shape,plain4_w64_gap,6002,centered_logit_fidelity,selected,0.08360935307064864,4
single_shape,plain4_w64_gap,6002,prob_error_reduction,selected,0.1331787109375,4
single_shape,plain4_w64_gap,6003,centered_logit_fidelity,selected,0.0022326844337699076,4
single_shape,plain4_w64_gap,6003,prob_error_reduction,selected,-0.008126944303512573,4
single_shape,plain4_w64_gap,6004,centered_logit_fidelity,selected,0.2064715392629784,4
single_shape,plain4_w64_gap,6004,prob_error_reduction,selected,0.11347667872905731,4
single_shape,plain4_w64_gap,6005,centered_logit_fidelity,selected,0.10699875015860968,4
single_shape,plain4_w64_gap,6005,prob_error_reduction,selected,0.05561196804046631,4
single_shape,plain4_w64_gap,6006,centered_logit_fidelity,selected,-0.12959435455667628,4
single_shape,plain4_w64_gap,6006,prob_error_reduction,selected,-0.06548881530761719,4
single_shape,plain4_w64_gap,6007,centered_logit_fidelity,selected,0.12714961552379922,4
single_shape,plain4_w64_gap,6007,prob_error_reduction,selected,0.11609965562820435,4
single_shape,plain4_w64_gap,6008,centered_logit_fidelity,selected,0.09767460472000351,4
single_shape,plain4_w64_gap,6008,prob_error_reduction,selected,-0.010541997849941254,4
single_shape,plain4_w64_gap,6009,centered_logit_fidelity,selected,0.07748073902598265,4
single_shape,plain4_w64_gap,6009,prob_error_reduction,selected,0.15639708936214447,4
single_shape,plain4_w64_gap,6010,centered_logit_fidelity,selected,0.17317310778917916,4
single_shape,plain4_w64_gap,6010,prob_error_reduction,selected,0.19025163352489471,4
single_shape,plain4_w64_gap,6011,centered_logit_fidelity,selected,-0.09931363908327667,4
single_shape,plain4_w64_gap,6011,prob_error_reduction,selected,-0.11395501345396042,4
single_shape,plain4_w64_gap,6012,centered_logit_fidelity,selected,0.12685936039030904,4
single_shape,plain4_w64_gap,6012,prob_error_reduction,selected,0.21465372294187546,4
single_shape,plain4_w64_gap,6013,centered_logit_fidelity,selected,0.051868982213537515,4
single_shape,plain4_w64_gap,6013,prob_error_reduction,selected,0.10884403437376022,4
single_shape,plain4_w64_gap,6014,centered_logit_fidelity,selected,-0.01150161727106594,4
single_shape,plain4_w64_gap,6014,prob_error_reduction,selected,0.04661748558282852,4
single_shape,plain4_w64_gap,6015,centered_logit_fidelity,selected,0.02484818801167997,4
single_shape,plain4_w64_gap,6015,prob_error_reduction,selected,0.0034831389784812927,4
single_shape,plain4_w64_gap,6016,centered_logit_fidelity,selected,0.16302956895491508,4
single_shape,plain4_w64_gap,6016,prob_error_reduction,selected,0.06785966455936432,4
single_shape,plain4_w64_gap,6017,centered_logit_fidelity,selected,0.04461149683336689,4
single_shape,plain4_w64_gap,6017,prob_error_reduction,selected,0.22471201419830322,4
single_shape,plain4_w64_gap,6018,centered_logit_fidelity,selected,0.10215826726240718,4
single_shape,plain4_w64_gap,6018,prob_error_reduction,selected,0.1314728632569313,4
single_shape,plain4_w64_gap,6019,centered_logit_fidelity,selected,0.21109274923248642,4
single_shape,plain4_w64_gap,6019,prob_error_reduction,selected,0.23617815971374512,4
single_shape,plain4_w64_gap,6020,centered_logit_fidelity,selected,0.09521350710077006,4
single_shape,plain4_w64_gap,6020,prob_error_reduction,selected,0.3338366150856018,4
single_shape,plain4_w64_gap,6021,centered_logit_fidelity,selected,0.3580920547344282,4
single_shape,plain4_w64_gap,6021,prob_error_reduction,selected,0.10123053193092346,4
single_shape,plain4_w64_gap,6022,centered_logit_fidelity,selected,0.1472321611795781,4
single_shape,plain4_w64_gap,6022,prob_error_reduction,selected,-0.04218225181102753,4
single_shape,plain4_w64_gap,6023,centered_logit_fidelity,selected,-0.01230640289835283,4
single_shape,plain4_w64_gap,6023,prob_error_reduction,selected,0.12485384196043015,4
single_shape,plain4_w64_gap,6024,centered_logit_fidelity,selected,0.24162557421823566,4
single_shape,plain4_w64_gap,6024,prob_error_reduction,selected,-0.00041937455534935,4
single_shape,plain4_w64_gap,6025,centered_logit_fidelity,selected,-0.05420256002838285,4
single_shape,plain4_w64_gap,6025,prob_error_reduction,selected,-0.034387554973363876,4
single_shape,plain4_w64_gap,6026,centered_logit_fidelity,selected,0.09076936294357686,4
single_shape,plain4_w64_gap,6026,prob_error_reduction,selected,0.045276157557964325,4
single_shape,plain4_w64_gap,6027,centered_logit_fidelity,selected,0.18956623724095595,4
single_shape,plain4_w64_gap,6027,prob_error_reduction,selected,0.0702730193734169,4
single_shape,plain4_w64_gap,6028,centered_logit_fidelity,selected,0.24928642949555202,4
single_shape,plain4_w64_gap,6028,prob_error_reduction,selected,0.21685457974672318,4
single_shape,plain4_w64_gap,6029,centered_logit_fidelity,selected,-0.014151473918119467,4
single_shape,plain4_w64_gap,6029,prob_error_reduction,selected,0.030453339219093323,4
single_shape,plain4_w64_gap,6030,centered_logit_fidelity,selected,0.09241893601649014,4
single_shape,plain4_w64_gap,6030,prob_error_reduction,selected,0.0656939297914505,4
single_shape,plain4_w64_gap,6031,centered_logit_fidelity,selected,0.15651883654789028,4
single_shape,plain4_w64_gap,6031,prob_error_reduction,selected,0.1675303652882576,4
single_shape,plain4_w64_gap,6032,centered_logit_fidelity,selected,-0.06371794838452394,4
single_shape,plain4_w64_gap,6032,prob_error_reduction,selected,0.030404217541217804,4
single_shape,plain4_w64_gap,6033,centered_logit_fidelity,selected,0.12089022764135743,4
single_shape,plain4_w64_gap,6033,prob_error_reduction,selected,0.09035610407590866,4
single_shape,plain4_w64_gap,6034,centered_logit_fidelity,selected,0.03423037372183624,4
single_shape,plain4_w64_gap,6034,prob_error_reduction,selected,-0.03444097936153412,4
single_shape,plain4_w64_gap,6035,centered_logit_fidelity,selected,0.3096690514052586,4
single_shape,plain4_w64_gap,6035,prob_error_reduction,selected,0.2936306595802307,4
single_shape,plain4_w64_gap,6036,centered_logit_fidelity,selected,0.05838841290837421,4
single_shape,plain4_w64_gap,6036,prob_error_reduction,selected,0.11047745496034622,4
single_shape,plain4_w64_gap,6037,centered_logit_fidelity,selected,0.04714650835151753,4
single_shape,plain4_w64_gap,6037,prob_error_reduction,selected,0.08375563472509384,4
single_shape,plain4_w64_gap,6038,centered_logit_fidelity,selected,0.13615188169371972,4
single_shape,plain4_w64_gap,6038,prob_error_reduction,selected,0.10798798501491547,4
single_shape,plain4_w64_gap,6039,centered_logit_fidelity,selected,0.061414853444827874,4
single_shape,plain4_w64_gap,6039,prob_error_reduction,selected,0.15754083916544914,4
single_shape,plain4_w64_gap,6040,centered_logit_fidelity,selected,-0.050623451480678094,4
single_shape,plain4_w64_gap,6040,prob_error_reduction,selected,-0.11254332959651947,4
single_shape,plain4_w64_gap,6041,centered_logit_fidelity,selected,-0.01418049711654415,4
single_shape,plain4_w64_gap,6041,prob_error_reduction,selected,-0.0362064391374588,4
single_shape,plain4_w64_gap,6042,centered_logit_fidelity,selected,0.18280457184419618,4
single_shape,plain4_w64_gap,6042,prob_error_reduction,selected,0.1738492101430893,4
single_shape,plain4_w64_gap,6043,centered_logit_fidelity,selected,0.08304677633543417,4
single_shape,plain4_w64_gap,6043,prob_error_reduction,selected,0.03759113699197769,4
single_shape,plain4_w64_gap,6044,centered_logit_fidelity,selected,0.0055988941704683964,4
single_shape,plain4_w64_gap,6044,prob_error_reduction,selected,-0.020596571266651154,4
single_shape,plain4_w64_gap,6045,centered_logit_fidelity,selected,0.15034150520686684,4
single_shape,plain4_w64_gap,6045,prob_error_reduction,selected,0.09661458432674408,4
single_shape,plain4_w64_gap,6046,centered_logit_fidelity,selected,0.1403345483972367,4
single_shape,plain4_w64_gap,6046,prob_error_reduction,selected,0.25368205830454826,4
single_shape,plain4_w64_gap,6047,centered_logit_fidelity,selected,0.06289546123512053,4
single_shape,plain4_w64_gap,6047,prob_error_reduction,selected,0.11695656180381775,4
single_shape,plain4_w64_gap,6048,centered_logit_fidelity,selected,-0.03196077155725721,4
single_shape,plain4_w64_gap,6048,prob_error_reduction,selected,0.1817358359694481,4
single_shape,plain4_w64_gap,6049,centered_logit_fidelity,selected,0.08581847501358547,4
single_shape,plain4_w64_gap,6049,prob_error_reduction,selected,0.012433063238859177,4
single_shape,plain4_w64_gap,6050,centered_logit_fidelity,selected,0.13305806163616019,4
single_shape,plain4_w64_gap,6050,prob_error_reduction,selected,0.05919100344181061,4
single_shape,plain4_w64_gap,6051,centered_logit_fidelity,selected,-0.0738553392908561,4
single_shape,plain4_w64_gap,6051,prob_error_reduction,selected,0.10589519515633583,4
single_shape,plain4_w64_gap,6052,centered_logit_fidelity,selected,-0.03175586859399279,4
single_shape,plain4_w64_gap,6052,prob_error_reduction,selected,0.06297878921031952,4
single_shape,plain4_w64_gap,6053,centered_logit_fidelity,selected,0.07081352081396015,4
single_shape,plain4_w64_gap,6053,prob_error_reduction,selected,0.12355784326791763,4
single_shape,plain4_w64_gap,6054,centered_logit_fidelity,selected,0.10534396308372974,4
single_shape,plain4_w64_gap,6054,prob_error_reduction,selected,0.08313679695129395,4
single_shape,plain4_w64_gap,6055,centered_logit_fidelity,selected,0.10740181451944297,4
single_shape,plain4_w64_gap,6055,prob_error_reduction,selected,0.12475113570690155,4
single_shape,plain4_w64_gap,6056,centered_logit_fidelity,selected,-0.060587545083323216,4
single_shape,plain4_w64_gap,6056,prob_error_reduction,selected,0.037648625671863556,4
single_shape,plain4_w64_gap,6057,centered_logit_fidelity,selected,0.32399859546726384,4
single_shape,plain4_w64_gap,6057,prob_error_reduction,selected,-0.0034338459372520447,4
single_shape,plain4_w64_gap,6058,centered_logit_fidelity,selected,0.03663582930114641,4
single_shape,plain4_w64_gap,6058,prob_error_reduction,selected,0.20656288415193558,4
single_shape,plain4_w64_gap,6059,centered_logit_fidelity,selected,-0.07216768797514665,4
single_shape,plain4_w64_gap,6059,prob_error_reduction,selected,0.20799116790294647,4
single_shape,plain4_w64_gap,6060,centered_logit_fidelity,selected,0.12915178426686996,4
single_shape,plain4_w64_gap,6060,prob_error_reduction,selected,0.1186552569270134,4
single_shape,plain4_w64_gap,6061,centered_logit_fidelity,selected,0.24395616949303162,4
single_shape,plain4_w64_gap,6061,prob_error_reduction,selected,0.2818915694952011,4
single_shape,plain4_w64_gap,6062,centered_logit_fidelity,selected,0.011223578220418834,4
single_shape,plain4_w64_gap,6062,prob_error_reduction,selected,0.10321373492479324,4
single_shape,plain4_w64_gap,6063,centered_logit_fidelity,selected,0.21364319513195545,4
single_shape,plain4_w64_gap,6063,prob_error_reduction,selected,0.24787568300962448,4
single_shape,plain4_w64_gap,6064,centered_logit_fidelity,selected,0.00560648374354035,4
single_shape,plain4_w64_gap,6064,prob_error_reduction,selected,0.010870158672332764,4
single_shape,plain4_w64_gap,6065,centered_logit_fidelity,selected,0.1425466041175656,4
single_shape,plain4_w64_gap,6065,prob_error_reduction,selected,-0.035398636013269424,4
single_shape,plain4_w64_gap,6066,centered_logit_fidelity,selected,0.009469016094687088,4
single_shape,plain4_w64_gap,6066,prob_error_reduction,selected,-0.09849345684051514,4
single_shape,plain4_w64_gap,6067,centered_logit_fidelity,selected,0.040536216203209754,4
single_shape,plain4_w64_gap,6067,prob_error_reduction,selected,0.15030573308467865,4
single_shape,plain4_w64_gap,6068,centered_logit_fidelity,selected,0.17226703255985862,4
single_shape,plain4_w64_gap,6068,prob_error_reduction,selected,0.16055652126669884,4
single_shape,plain4_w64_gap,6069,centered_logit_fidelity,selected,0.05840153807390899,4
single_shape,plain4_w64_gap,6069,prob_error_reduction,selected,0.10799308121204376,4
single_shape,plain4_w64_gap,6070,centered_logit_fidelity,selected,0.07017029663642965,4
single_shape,plain4_w64_gap,6070,prob_error_reduction,selected,0.11845135688781738,4
single_shape,plain4_w64_gap,6071,centered_logit_fidelity,selected,0.0996410413481777,4
single_shape,plain4_w64_gap,6071,prob_error_reduction,selected,0.10833094641566277,4
single_shape,plain4_w64_gap,6072,centered_logit_fidelity,selected,-0.18362538033851175,4
single_shape,plain4_w64_gap,6072,prob_error_reduction,selected,0.08591818809509277,4
single_shape,plain4_w64_gap,6073,centered_logit_fidelity,selected,0.050258430901623644,4
single_shape,plain4_w64_gap,6073,prob_error_reduction,selected,0.1299736052751541,4
single_shape,plain4_w64_gap,6074,centered_logit_fidelity,selected,0.15379681308841928,4
single_shape,plain4_w64_gap,6074,prob_error_reduction,selected,0.1783117800951004,4
single_shape,plain4_w64_gap,6075,centered_logit_fidelity,selected,0.09761597314812658,4
single_shape,plain4_w64_gap,6075,prob_error_reduction,selected,0.07995866239070892,4
single_shape,plain4_w64_gap,6076,centered_logit_fidelity,selected,0.11147853342633844,4
single_shape,plain4_w64_gap,6076,prob_error_reduction,selected,0.16842051595449448,4
single_shape,plain4_w64_gap,6077,centered_logit_fidelity,selected,0.14922783389808275,4
single_shape,plain4_w64_gap,6077,prob_error_reduction,selected,0.16838156059384346,4
single_shape,plain4_w64_gap,6078,centered_logit_fidelity,selected,-0.0918634818702664,4
single_shape,plain4_w64_gap,6078,prob_error_reduction,selected,-0.04429452121257782,4
single_shape,plain4_w64_gap,6079,centered_logit_fidelity,selected,0.11039592668932328,4
single_shape,plain4_w64_gap,6079,prob_error_reduction,selected,0.14588941633701324,4
single_shape,plain4_w64_gap,6080,centered_logit_fidelity,selected,0.0017293213300806493,4
single_shape,plain4_w64_gap,6080,prob_error_reduction,selected,0.043501973152160645,4
single_shape,plain4_w64_gap,6081,centered_logit_fidelity,selected,0.0914423250810865,4
single_shape,plain4_w64_gap,6081,prob_error_reduction,selected,0.0889136865735054,4
single_shape,plain4_w64_gap,6082,centered_logit_fidelity,selected,-0.039509888591057585,4
single_shape,plain4_w64_gap,6082,prob_error_reduction,selected,0.23160289227962494,4
single_shape,plain4_w64_gap,6083,centered_logit_fidelity,selected,0.06324791856500633,4
single_shape,plain4_w64_gap,6083,prob_error_reduction,selected,0.17448507249355316,4
single_shape,plain4_w64_gap,6084,centered_logit_fidelity,selected,0.21513377456941063,4
single_shape,plain4_w64_gap,6084,prob_error_reduction,selected,0.20583224296569824,4
single_shape,plain4_w64_gap,6085,centered_logit_fidelity,selected,0.061033685324485054,4
single_shape,plain4_w64_gap,6085,prob_error_reduction,selected,-0.06150869280099869,4
single_shape,plain4_w64_gap,6086,centered_logit_fidelity,selected,0.0722400281198172,4
single_shape,plain4_w64_gap,6086,prob_error_reduction,selected,-0.017775580286979675,4
single_shape,plain4_w64_gap,6087,centered_logit_fidelity,selected,0.01310822953954445,4
single_shape,plain4_w64_gap,6087,prob_error_reduction,selected,0.02592899464070797,4
single_shape,plain4_w64_gap,6088,centered_logit_fidelity,selected,0.11779419493784817,4
single_shape,plain4_w64_gap,6088,prob_error_reduction,selected,-0.07700268924236298,4
single_shape,plain4_w64_gap,6089,centered_logit_fidelity,selected,0.0008538927192057455,4
single_shape,plain4_w64_gap,6089,prob_error_reduction,selected,0.10113970935344696,4
single_shape,plain4_w64_gap,6090,centered_logit_fidelity,selected,0.10868132464022737,4
single_shape,plain4_w64_gap,6090,prob_error_reduction,selected,0.21041689068078995,4
single_shape,plain4_w64_gap,6091,centered_logit_fidelity,selected,0.004408363761397804,4
single_shape,plain4_w64_gap,6091,prob_error_reduction,selected,0.30420060455799103,4
single_shape,plain4_w64_gap,6092,centered_logit_fidelity,selected,0.09431143409135,4
single_shape,plain4_w64_gap,6092,prob_error_reduction,selected,0.07202641665935516,4
single_shape,plain4_w64_gap,6093,centered_logit_fidelity,selected,0.15493460537400763,4
single_shape,plain4_w64_gap,6093,prob_error_reduction,selected,-0.030285872519016266,4
single_shape,plain4_w64_gap,6094,centered_logit_fidelity,selected,0.15197385974649968,4
single_shape,plain4_w64_gap,6094,prob_error_reduction,selected,0.18043721467256546,4
single_shape,plain4_w64_gap,6095,centered_logit_fidelity,selected,-0.016766973488634165,4
single_shape,plain4_w64_gap,6095,prob_error_reduction,selected,-0.1414869949221611,4
single_shape,plain4_w64_gap,6096,centered_logit_fidelity,selected,0.024316302000329484,4
single_shape,plain4_w64_gap,6096,prob_error_reduction,selected,0.05747530609369278,4
single_shape,plain4_w64_gap,6097,centered_logit_fidelity,selected,0.12012500885169251,4
single_shape,plain4_w64_gap,6097,prob_error_reduction,selected,0.11265391856431961,4
single_shape,plain4_w64_gap,6098,centered_logit_fidelity,selected,0.06581966870546112,4
single_shape,plain4_w64_gap,6098,prob_error_reduction,selected,0.04133991897106171,4
single_shape,plain4_w64_gap,6099,centered_logit_fidelity,selected,0.15803164861314573,4
single_shape,plain4_w64_gap,6099,prob_error_reduction,selected,0.1627686396241188,4
single_shape,plain4_w64_gmp,6000,centered_logit_fidelity,selected,0.003061939895710894,4
single_shape,plain4_w64_gmp,6000,prob_error_reduction,selected,0.02786242961883545,4
single_shape,plain4_w64_gmp,6001,centered_logit_fidelity,selected,0.005261060246845292,4
single_shape,plain4_w64_gmp,6001,prob_error_reduction,selected,0.014494791626930237,4
single_shape,plain4_w64_gmp,6002,centered_logit_fidelity,selected,0.0024752702168188145,4
single_shape,plain4_w64_gmp,6002,prob_error_reduction,selected,-0.0033499225974082947,4
single_shape,plain4_w64_gmp,6003,centered_logit_fidelity,selected,0.004519948923215222,4
single_shape,plain4_w64_gmp,6003,prob_error_reduction,selected,0.001988627016544342,4
single_shape,plain4_w64_gmp,6004,centered_logit_fidelity,selected,0.0017124391332957872,4
single_shape,plain4_w64_gmp,6004,prob_error_reduction,selected,-0.004478417336940765,4
single_shape,plain4_w64_gmp,6005,centered_logit_fidelity,selected,0.0019329534543274796,4
single_shape,plain4_w64_gmp,6005,prob_error_reduction,selected,0.006883375346660614,4
single_shape,plain4_w64_gmp,6006,centered_logit_fidelity,selected,0.000827298624374237,4
single_shape,plain4_w64_gmp,6006,prob_error_reduction,selected,-0.0026702433824539185,4
single_shape,plain4_w64_gmp,6007,centered_logit_fidelity,selected,0.002128898819760361,4
single_shape,plain4_w64_gmp,6007,prob_error_reduction,selected,0.00349976122379303,4
single_shape,plain4_w64_gmp,6008,centered_logit_fidelity,selected,0.0003286016125962632,4
single_shape,plain4_w64_gmp,6008,prob_error_reduction,selected,0.004701681435108185,4
single_shape,plain4_w64_gmp,6009,centered_logit_fidelity,selected,-0.0006660122286241826,4
single_shape,plain4_w64_gmp,6009,prob_error_reduction,selected,-0.002208419144153595,4
