task,architecture,metric,n,mean,sd,ci_low,ci_high,t_stat,p_two_sided
two_concepts,bn4_w16_gmp,cf_accuracy,100,-0.00750244140625,0.03878031607507869,-0.015197297460655037,0.00019241464815503758,-1.9346003760581203,0.055893857705453326
two_concepts,bn4_w16_gmp,prob_error_reduction,100,-0.002345316242426634,0.07017288507118753,-0.01626913905242421,0.01157850656757094,-0.3342197260448115,0.7389207350505606
two_concepts,bn4_w16_gmp,prob_fidelity,100,-0.0018965200686652237,0.0356398160105088,-0.008968232776612479,0.005175192639282032,-0.5321352018500919,0.5958245768975663
two_concepts,bn4_w16_gmp,raw_logit_error_reduction,100,8.862811348438264,16.579937481898483,5.572992047655665,12.152630649220862,5.345503478595402,5.790940784096249e-07
two_concepts,bn4_w16_gmp,raw_logit_fidelity,100,0.01315152092401877,0.035507385234453785,0.006106085355147525,0.020196956492890016,3.7038832449023844,0.0003496347045828452
two_concepts,plain2_w16_gap,agreement,100,0.16216064453125,0.052434009996027445,0.1517565993838731,0.17256468967862693,30.926615100301454,1.115924161995434e-52
two_concepts,plain2_w16_gap,centered_logit_error_reduction,100,112.24616130888462,26.579531976113024,106.97220551766095,117.5201171001083,42.23030014590176,3.983284714970242e-65
two_concepts,plain2_w16_gap,centered_logit_fidelity,100,0.09362257302349279,0.10194835308008178,0.07339380798671123,0.11385133806027435,9.183333540459552,6.609867709988578e-15
two_concepts,plain2_w16_gap,cf_accuracy,100,0.15825439453125,0.05200323586919938,0.14793582431634877,0.16857296474615124,30.431643701806905,4.741887452364966e-52
two_concepts,plain2_w16_gap,prob_error_reduction,100,0.33477319896686825,0.07091336941457156,0.32070244799821795,0.34884394993551854,47.20875650538157,1.0805273096519692e-69
two_concepts,plain2_w16_gap,prob_fidelity,100,0.09276305647938331,0.06935341796790565,0.07900183372114566,0.10652427923762095,13.375412372943295,6.42165054017478e-24
two_concepts,plain2_w16_gap,raw_logit_error_reduction,100,112.9973667806387,26.75296304069068,107.68899850358837,118.30573505768903,42.23732773404282,3.921566262747218e-65
two_concepts,plain2_w16_gap,raw_logit_fidelity,100,0.0931263833094543,0.1016483669184845,0.072957142035381,0.1132956245835276,9.16162119792202,7.370253306324174e-15
