task,metric,family,contrast,alternative_architecture,reference_architecture,n,mean,sd,ci_low,ci_high,t_stat,p_two_sided,p_holm_within_factor_family
two_concepts,agreement,depth,GMP: plain4 - plain2,plain4_w16_gmp,plain2_w16_gmp,100,-0.01062744140625,0.056760001985324354,-0.021889857217385927,0.0006349744048859286,-1.8723469053080353,0.06410992951768822,0.06410992951768822
two_concepts,agreement,depth,GAP: plain4 - plain2,plain4_w16_gap,plain2_w16_gap,100,-0.11071533203125,0.06390275245123433,-0.12339502449792697,-0.09803563956457303,-17.325596751992713,9.767870196468154e-32,1.9535740392936309e-31
two_concepts,agreement,width,depth2 GMP: w64 - w16,plain2_w64_gmp,plain2_w16_gmp,100,0.03151123046875,0.05472286402054045,0.020653027025858518,0.04236943391164148,5.758329910679041,9.572230386899921e-08,2.8716691160699764e-07
two_concepts,agreement,width,depth2 GAP: w64 - w16,plain2_w64_gap,plain2_w16_gap,100,-0.0368896484375,0.07187051989464731,-0.0511503188269288,-0.022628978048071194,-5.132792762815039,1.426843685486806e-06,2.853687370973612e-06
two_concepts,agreement,width,depth4 GMP: w64 - w16,plain4_w64_gmp,plain4_w16_gmp,100,0.0147119140625,0.031177564343061265,0.00852560889463216,0.02089821923036784,4.718750284858033,7.805918849620111e-06,7.805918849620111e-06
two_concepts,agreement,width,depth4 GAP: w64 - w16,plain4_w64_gap,plain4_w16_gap,100,-0.04697265625,0.057064172203186325,-0.058295426031380874,-0.03564988646861913,-8.23154957593114,7.64033687344393e-13,3.056134749377572e-12
two_concepts,agreement,residual,GMP: residual4 - plain4,res4_w16_gmp,plain4_w16_gmp,100,0.00531494140625,0.03523218544661989,-0.0016758885542119458,0.012305771366711946,1.508547181753071,0.13459934873042168,0.2408385834174794
two_concepts,agreement,residual,GAP: residual4 - plain4,res4_w16_gap,plain4_w16_gap,100,-0.0102490234375,0.06542567523333064,-0.023230896824196226,0.0027328499491962276,-1.5665139719152197,0.1204192917087397,0.2408385834174794
two_concepts,agreement,batchnorm,depth2 GMP: BN - noBN,bn2_w16_gmp,plain2_w16_gmp,100,-0.01666259765625,0.08182384828102968,-0.032898224336575424,-0.00042697097592457947,-2.036398679150503,0.04438059101442917,0.04438059101442917
two_concepts,agreement,batchnorm,depth2 GAP: BN - noBN,bn2_w16_gap,plain2_w16_gap,100,-0.2348974609375,0.10108291525274116,-0.25495450433352623,-0.21484041754147376,-23.238097194780902,7.081664718245772e-42,2.832665887298309e-41
two_concepts,agreement,batchnorm,depth4 GMP: BN - noBN,bn4_w16_gmp,plain4_w16_gmp,100,0.01799560546875,0.04980203151137432,0.008113801953919014,0.027877408983580983,3.6134279913139626,0.0004769673370540641,0.0009539346741081282
two_concepts,agreement,batchnorm,depth4 GAP: BN - noBN,bn4_w16_gap,plain4_w16_gap,100,-0.03094482421875,0.07209111814780055,-0.0452492660875185,-0.016640382349981497,-4.292460016406904,4.123699856162775e-05,0.00012371099568488325
