task,architecture,block,init_rep,treatment,epoch,test_acc,alignment,pair_count,prob_input_effect_mpp,centered_logit_input_effect_mpp,raw_logit_input_effect_mpp,full_patch_max_logit_error,noop_max_logit_error,checkpoint_sha256
two_concepts,plain4_w16_gmp,6061,0,retention_1,200,0.95703125,0.9999976244731024,512,1.8719580173492432,853.200439453125,993.5526733398438,0.0,0.0,f5da20013ae9a028f51091aae65f1ff317731cfd4aefafc16d50843afd657ee7
two_concepts,plain4_w16_gmp,6061,1,release_default,200,0.9765625,0.9918941998309292,512,1.928166389465332,1389.850341796875,1395.26904296875,0.0,0.0,fef3685c8bda95b343ca30e11009b8cb5ef62609b3b80681fbeadacc7df6fcad
two_concepts,plain4_w16_gmp,6061,1,retention_1,200,0.9765625,0.999998935928232,512,1.9173038005828857,1184.0621337890625,1188.818359375,0.0,0.0,f68cee75d90b3fe22c37e31d50c40b0433301b874e3687cee508861be8edb6d7
two_concepts,plain4_w16_gmp,6061,2,release_default,200,0.98046875,0.9913195312748851,512,1.939416766166687,867.016357421875,868.1158447265625,0.0,0.0,a22e7500d914b1c7f81fe4667df515e1cbb303d5aec62630dc89be0801f4a04d
two_concepts,plain4_w16_gmp,6061,2,retention_1,200,0.9765625,0.9999991604318412,512,1.9332456588745117,880.6062622070312,882.4669189453125,0.0,0.0,b9e0407dafb418a2d3dda306becaa24bd94d8ae2c0e0788c8444d0a904bdfd70
two_concepts,plain4_w16_gmp,6061,3,release_default,200,0.9765625,0.9921011162660788,512,1.93320894241333,832.0516357421875,835.9497680664062,0.0,0.0,4440de800da8ba28111cceda74bd842a4b60c97515b5fde766213e47d52c6a4d
two_concepts,plain4_w16_gmp,6061,3,retention_1,200,0.9765625,0.9999989448669542,512,1.9191017150878906,688.3153076171875,692.0430908203125,0.0,0.0,2d5117b76034ed266bea1e98e11ba471730abd46bb14f5a75fd2dc259ad65b49
two_concepts,plain4_w16_gmp,6062,0,release_default,200,0.99609375,0.9877897472341997,512,1.9588546752929688,1333.465576171875,1351.323974609375,0.0,0.0,458ebcaf2895b456173e6eb638ba36c1ecafce3a20b4846984fcf340457076fc
two_concepts,plain4_w16_gmp,6062,0,retention_1,200,0.99609375,0.9999920354936103,512,1.9476573467254639,1051.8326416015625,1073.0501708984375,0.0,0.0,f93fa35a1d7ffcc6507ca21a8f6ec7ddbcd0257db36f98a7699cba71aa284acc
two_concepts,plain4_w16_gmp,6062,1,release_default,200,0.98828125,0.9892208771515496,512,1.9577770233154297,846.2596435546875,906.984130859375,0.0,0.0,06b5381666e341d7715b99126f4a3e3aea4f26feae8464865f225f944851a9df
two_concepts,plain4_w16_gmp,6062,1,retention_1,200,0.98046875,0.9999971251531278,512,1.9356367588043213,723.025390625,770.8260498046875,0.0,0.0,c8be44c2a3970e3809d965be488fb439bdbcf1cb0d4612c6b5acd61dc5c0b38f
two_concepts,plain4_w16_gmp,6062,2,release_default,200,0.984375,0.9864965445405549,512,1.9558250904083252,825.0855712890625,830.7898559570312,0.0,0.0,715ecd4d024f6d3683798d82797117698d52a2b8fb83ef620e20921ad724a388
two_concepts,plain4_w16_gmp,6062,2,retention_1,200,0.984375,0.9999951084626313,512,1.9472793340682983,673.646240234375,679.8380737304688,0.0,0.0,56a7de7ba5425548e8e9177240cb58ec29c50f6f620aec22dc4da26c28870ed0
two_concepts,plain4_w16_gmp,6062,3,release_default,200,1.0,0.983431439141889,512,1.9801208972930908,1276.798583984375,1306.361328125,0.0,0.0,2ef186d276a77fde968f89a6c1c9fe2d2f95c342396a6e09d9f885950d9a674c
two_concepts,plain4_w16_gmp,6062,3,retention_1,200,0.9921875,0.9990154015068429,512,1.9313697814941406,489.89508056640625,502.89495849609375,0.0,0.0,5b453b29240d1a792ed30f78e54d20e3ccb51d1f6c270ae2ccbb51d682930d28
two_concepts,plain4_w16_gmp,6063,0,release_default,200,0.98046875,0.9930616319684356,512,1.942535638809204,981.7208251953125,1059.017578125,0.0,0.0,52c00b7e50458f7b86e74559d07fa8f0dec11e8f58677c6726b86d2f44caa2a2
two_concepts,plain4_w16_gmp,6063,0,retention_1,200,0.9765625,0.9999991339089378,512,1.9373230934143066,825.8658447265625,888.04248046875,0.0,0.0,8cb0baf06e7b470434e39f23a9372a0fd8aff8240b6fe4f56afdf055fafc3c3a
two_concepts,plain4_w16_gmp,6063,1,release_default,200,0.97265625,0.9869990688497583,512,1.924088954925537,1111.327392578125,1178.087646484375,0.0,0.0,9b5f30384aef057d769df11449ae81968255abd1889cabc8f20f3458ec93d316
two_concepts,plain4_w16_gmp,6063,1,retention_1,200,0.96484375,0.9999973978011472,512,1.9028818607330322,883.9324951171875,943.4161987304688,0.0,0.0,0f5d40bc033dd189c14eb6cb30b0ce37e16f19fe3a48465ba69f49220cb3e8ee
two_concepts,plain4_w16_gmp,6063,2,release_default,200,0.984375,0.9885807270006239,512,1.9326822757720947,1204.9124755859375,1240.276123046875,0.0,0.0,2797e488c2ea8b878a1f25884f547caa35f1bd2779b27ebc3e02dcc9d49ba110
two_concepts,plain4_w16_gmp,6063,2,retention_1,200,0.984375,0.9999617074663332,512,1.9461640119552612,735.2705078125,755.6090087890625,0.0,0.0,f5348a2ce1c5d9ab909ded8506481b04270c9fcc5583cce215399806f0ddadd5
two_concepts,plain4_w16_gmp,6063,3,release_default,200,0.9765625,0.9887156295586316,512,1.9419130086898804,1110.2264404296875,1121.112548828125,0.0,0.0,280467bf6d9886ea4503283c63b23347c9d9e84f18acd056154b5cfb8ce009e1
two_concepts,plain4_w16_gmp,6063,3,retention_1,200,0.9765625,0.9999966836785307,512,1.9363787174224854,989.5001220703125,997.0382080078125,0.0,0.0,a9197256217ae950cb5c90f791d16557a43cbe96bf9005d6e45ec1bb564276e7
two_concepts,plain4_w16_gmp,6064,0,release_default,200,0.98828125,0.9914448961791311,512,1.9531118869781494,1417.0279541015625,1432.7318115234375,0.0,0.0,3a03b18237bd4d1c911355152028b08dc3361784248d4e6fc7086f75af0ddd26
two_concepts,plain4_w16_gmp,6064,0,retention_1,200,0.98828125,0.9999989124317514,512,1.9544243812561035,1241.0655517578125,1250.761962890625,0.0,0.0,495f575a2c3d547dfa64ec8f6b785bfeb99dd06301bce9620dbd76832e61d6b2
two_concepts,plain4_w16_gmp,6064,1,release_default,200,0.98828125,0.991540788108624,512,1.962404489517212,951.473388671875,981.2855224609375,0.0,0.0,f44a45a58f78e810e13655094a5895f664a2a799d3466f63bcbc2adb8d526f0b
two_concepts,plain4_w16_gmp,6064,1,retention_1,200,0.98828125,0.999998093228463,512,1.9630064964294434,797.7994995117188,817.6533203125,0.0,0.0,aa41b86638054acd68d5d66ba75415e9181985f8db3b8622aca365340fa2957a
two_concepts,plain4_w16_gmp,6064,2,release_default,200,0.9921875,0.9936558101341699,512,1.9760282039642334,911.0430297851562,937.302001953125,0.0,0.0,479de4f37c83bbc5cb969b5d8711a6b58733486ed25d84dd743dc223dc7162e2
two_concepts,plain4_w16_gmp,6064,2,retention_1,200,0.99609375,0.9999994879306,512,1.9807944297790527,801.305419921875,822.18017578125,0.0,0.0,e52881ea352089a0d94b6d29bb17be58d26bcf9d9ad51009596f3d2a77f8064f
two_concepts,plain4_w16_gmp,6064,3,release_default,200,0.9921875,0.9898818736450867,512,1.980424165725708,1345.601318359375,1373.97021484375,0.0,0.0,82fb3704fbd0922a310dbca2dbdc127e8f787616fa8f75d559f1f86ea4433058
two_concepts,plain4_w16_gmp,6064,3,retention_1,200,0.9921875,0.9999990170858958,512,1.9815661907196045,1292.283447265625,1317.378173828125,0.0,0.0,925a0f9bef305f66b6acaa1c426fff89021003e35076c357bb6491e331278ee5
two_concepts,plain4_w16_gmp,6065,0,release_default,200,1.0,0.9872917949193604,512,1.9782981872558594,778.3638916015625,796.8748779296875,0.0,0.0,d3719ebdc794ea9e420c7e5ba493a8f15c3c1da2225fe0adce47980ab7a3d7e4
two_concepts,plain4_w16_gmp,6065,0,retention_1,200,0.9921875,0.9999965960026517,512,1.9705440998077393,655.3680419921875,673.1145629882812,0.0,0.0,d45ba8539e27d4991c78ba652cb7398aab854a43d928c740d6df23a2d5ea17b8
two_concepts,plain4_w16_gmp,6065,1,release_default,200,0.9921875,0.9915158429353399,512,1.9813956022262573,1014.8302612304688,1051.8001708984375,0.0,0.0,4827438b93ecb916494ea526abb77bd789cc23f4864eb753bd859c54f2b867ad
two_concepts,plain4_w16_gmp,6065,1,retention_1,200,0.9921875,0.9999984082641089,512,1.9781267642974854,869.496337890625,899.6633911132812,0.0,0.0,df08ca9d244088a86820deb36421869d7c286d9826ebdfeff053797ebec16c04
two_concepts,plain4_w16_gmp,6065,2,release_default,200,0.9921875,0.9879173539439238,512,1.981532335281372,898.7421264648438,929.173583984375,0.0,0.0,64194c4590be04859c47f90868f5acd651b4e262cd546c0154728d5de1378921
two_concepts,plain4_w16_gmp,6065,2,retention_1,200,0.9921875,0.9999980823819874,512,1.9784116744995117,815.5731201171875,843.0833129882812,0.0,0.0,a9c713bfbae025cc471d76a89b15f18aa39529be1b9b8d31298233cc813185ff
two_concepts,plain4_w16_gmp,6065,3,release_default,200,0.984375,0.9861588014816574,512,1.950015902519226,1092.80517578125,1138.00439453125,0.0,0.0,ceeddef1478e220c5dc389f4ed61b6c68ec2cfd8a4c6e24ca7161446cc8fa04c
two_concepts,plain4_w16_gmp,6065,3,retention_1,200,0.984375,0.9999952020493201,512,1.9458938837051392,937.4149169921875,974.5151977539062,0.0,0.0,7595ebea935fb64c0dfba5facb3a5768e5c8d2d6e284979d3b8b78368a8879bb
two_concepts,plain4_w16_gmp,6066,0,release_default,200,0.984375,0.9933965470447137,512,1.9455125331878662,1086.0439453125,1206.87841796875,0.0,0.0,c7585398b45ee3115cdd501ccf87fbc36e8f14c2558178190fe30f3581c16377
two_concepts,plain4_w16_gmp,6066,0,retention_1,200,0.98828125,0.9999980322429421,512,1.9471814632415771,906.5386352539062,1000.8779296875,0.0,0.0,cd24dc335eca116514823add6ef143f658678673f489bbad4c921653b05b8754
two_concepts,plain4_w16_gmp,6066,1,release_default,200,0.984375,0.9963879880051735,512,1.9512357711791992,1170.657958984375,1347.28173828125,0.0,0.0,6f9c834a8437527c55a81e4eceeb469551ca74bb655df06e34be85935c40215e
two_concepts,plain4_w16_gmp,6066,1,retention_1,200,0.984375,0.9999997113982497,512,1.9412672519683838,1032.990234375,1186.4423828125,0.0,0.0,30f66ed9dbd5e55f2eea08dd802f34bf79d4f9c8f02b74716a4543fa380f9f20
two_concepts,plain4_w16_gmp,6066,2,release_default,200,0.9921875,0.9882977188044575,512,1.9524682760238647,1424.3583984375,1608.0645751953125,0.0,0.0,c8a312baa167b95e38ae088472f68f9c35c52cd3261556e93e583de8bc1e3cb7
two_concepts,plain4_w16_gmp,6066,2,retention_1,200,0.9765625,0.9999948158397389,512,1.9471755027770996,1196.0078125,1347.932861328125,0.0,0.0,f29e3148e1b9413127a0091a92b04dbf9ba27f9632033df3646101a6b3ee0b25
two_concepts,plain4_w16_gmp,6066,3,release_default,200,0.9609375,0.9903467663414467,512,1.9139330387115479,1384.136474609375,1662.756591796875,0.0,0.0,a63a7e861314f5aae33558983d2afbb49c96c80bafc40df41f926ef08ab1f2fe
two_concepts,plain4_w16_gmp,6066,3,retention_1,200,0.96875,0.9999868279143629,512,1.922083854675293,1017.17529296875,1227.5,0.0,0.0,21e42dc0a7d449d26d3bbb14562db8278dbf54143f1cab2384a3e85dfd6799d4
two_concepts,plain4_w16_gmp,6067,0,release_default,200,1.0,0.9877880450582028,512,1.986836314201355,1622.7939453125,1684.958251953125,0.0,0.0,c9ce4422b700ee9132e298c4de2008a9a4a0583b4cf76cb656db2dc484654c2c
two_concepts,plain4_w16_gmp,6067,0,retention_1,200,1.0,0.9999797232360549,512,1.9819087982177734,1038.586669921875,1069.110107421875,0.0,0.0,fa9c0617002a86a2c3a3ae98219c818e90f4eabf772ee01b5e4d723bf620f8fb
two_concepts,plain4_w16_gmp,6067,1,release_default,200,0.99609375,0.9433328682419677,512,1.9653339385986328,1643.175537109375,1810.802001953125,0.0,0.0,c3c5df3d99eb23f760513efccbc21c53f6ce3de93ed9ffee7908f47e2c50a599
two_concepts,plain4_w16_gmp,6067,1,retention_1,200,0.98046875,0.999348927401511,512,1.91343092918396,1257.8203125,1355.598876953125,0.0,0.0,81ba00dac5504df44040dc25374ec692b2450bb6348112f8ca873ef41c733dcd
two_concepts,plain4_w16_gmp,6067,2,release_default,200,1.0,0.9923615765426012,512,1.9924297332763672,873.345703125,898.0156860351562,0.0,0.0,415a42b9c7bebf395ac1c1b738a84f222541027ed26fb7413a66f53f7f646e21
two_concepts,plain4_w16_gmp,6067,2,retention_1,200,1.0,0.9999990352996541,512,1.9913972616195679,751.95458984375,770.4750366210938,0.0,0.0,996d3ed992be2d1ff7ede39ae8ad13d0e92c0d43a2273df45754869a1ac4e78c
two_concepts,plain4_w16_gmp,6067,3,release_default,200,1.0,0.9885828391707143,512,1.9926987886428833,992.4482421875,1029.5341796875,0.0,0.0,87a88e23afe24e37d7caa4ff28e73b857ef180962bc47d6ec49aeafbd8163e57
two_concepts,plain4_w16_gmp,6067,3,retention_1,200,1.0,0.9999949376855741,512,1.9922078847885132,808.34423828125,835.366455078125,0.0,0.0,e402fa04d699a403daaf9d750ebfcc1f447a18d44026176d13585b48d7616e29
two_concepts,plain4_w16_gmp,6068,0,release_default,200,0.984375,0.9939393089668696,512,1.9358270168304443,885.5921630859375,926.4628295898438,0.0,0.0,8617375b3edfce8659bca906ad3b954410652525f1d7f09ba3b5cf2ee11464f7
two_concepts,plain4_w16_gmp,6068,0,retention_1,200,0.984375,0.99999836348688,512,1.935070276260376,774.425048828125,809.0258178710938,0.0,0.0,bd30c68fc30c6a106f364745f967b6da0b9e33b0ba3049e618de332e12b0ea31
two_concepts,plain4_w16_gmp,6068,1,release_default,200,0.984375,0.9894019261691649,512,1.9426789283752441,961.9310302734375,992.3109130859375,0.0,0.0,e721f59fdfc336e4caa726b6f51944639f494295fadf05a2a7447a130bd4ff88
two_concepts,plain4_w16_gmp,6068,1,retention_1,200,0.98828125,0.9999968225872271,512,1.9371001720428467,835.3016357421875,861.9266967773438,0.0,0.0,189e892c1dacd3120e1bbecc9ad05e11c82993a8f683381ee74efdc76cae161b
two_concepts,plain4_w16_gmp,6068,2,release_default,200,0.98828125,0.9914763961763284,512,1.9441642761230469,1048.787109375,1051.7615966796875,0.0,0.0,8915391f0c151982666f725818e7f2ade0e14e358582c824cbba4710c9033eb6
two_concepts,plain4_w16_gmp,6068,2,retention_1,200,0.98046875,0.9999992928240931,512,1.9440959692001343,890.8639526367188,893.728271484375,0.0,0.0,2cf0450c8de3916b30465826f1467dddc3cf2d40997eeb168a89c77ee7037817
two_concepts,plain4_w16_gmp,6068,3,release_default,200,0.99609375,0.9885225280403527,512,1.9530220031738281,758.4814453125,807.767333984375,0.0,0.0,3adf3ae1a83ce01f246e3e628385a015fe7045129b0acf629d63c36b732a091f
two_concepts,plain4_w16_gmp,6068,3,retention_1,200,0.9921875,0.9999954061142616,512,1.939546823501587,626.2343139648438,663.56005859375,0.0,0.0,231c43a8cbad33b803f5a7e22bfbd2eaef21a1ae5f4ea4436a1148c34476a643
two_concepts,plain4_w16_gmp,6069,0,release_default,200,0.99609375,0.9832428247449162,512,1.9786055088043213,1100.71533203125,1109.967529296875,0.0,0.0,c50a851acd9044b8bc2b483f7b6020f05507e99e13bac52e9449c27c8c7506f6
two_concepts,plain4_w16_gmp,6069,0,retention_1,200,0.9921875,0.9999935641456933,512,1.9771121740341187,1002.0169677734375,1011.3660888671875,0.0,0.0,40db5cb2256e72d8d1abacfbafd9be0e13978cf06d7424f03217e2bd6649eae8
two_concepts,plain4_w16_gmp,6069,1,release_default,200,0.9921875,0.9940851454281623,512,1.9798732995986938,861.01708984375,864.1971435546875,0.0,0.0,5aea11a9b0d64bf2717bcf2e0452b4f245233d3b5232ec87bc88f5fc11b725b5
two_concepts,plain4_w16_gmp,6069,1,retention_1,200,0.9921875,0.9999994003381455,512,1.9771702289581299,759.1287841796875,761.3631591796875,0.0,0.0,437883b433c37b900e1d1da205ea3b8f6c55963d4415c28109da61426fc4afc7
two_concepts,plain4_w16_gmp,6069,2,release_default,200,0.9921875,0.9860539325110975,512,1.9651553630828857,703.408203125,738.3359375,0.0,0.0,77b619edea3bc799122363718a00a35be7448bfc8b9c2a2e2f7793faadb3259b
two_concepts,plain4_w16_gmp,6069,2,retention_1,200,0.9921875,0.9999953831413836,512,1.9646382331848145,605.9818725585938,635.88525390625,0.0,0.0,e6ffed1c2882ab224c4ab30a23b22ecb769e0ab46ca85e414525527c7c973112
two_concepts,plain4_w16_gmp,6069,3,release_default,200,0.98046875,0.9899482792161768,512,1.9486819505691528,824.805908203125,882.211181640625,0.0,0.0,cbf691449d13003cbaf36adee7b016cdfebc33a0d245c9e19ed349b1791ad87e
two_concepts,plain4_w16_gmp,6069,3,retention_1,200,0.984375,0.9999961216742921,512,1.9581778049468994,746.61083984375,802.2355346679688,0.0,0.0,1637971d8dcf7df69752e6a919870fdb768dd6779ce53847c37d7b41c82c421e
two_concepts,plain4_w16_gmp,6070,0,release_default,200,0.98828125,0.9855937153328562,512,1.948582649230957,774.2034912109375,860.8839721679688,0.0,0.0,9a641780b20c132399051bed89c01372778fb0c9a25c6aebb61f24095e17f108
two_concepts,plain4_w16_gmp,6070,0,retention_1,200,0.98828125,0.9999956943244754,512,1.944581151008606,684.962646484375,760.335205078125,0.0,0.0,3012e9eaac98f0ee479c3dfe0404bf2384fc8c56bf54eb06c09d893916a11835
two_concepts,plain4_w16_gmp,6070,1,release_default,200,0.9921875,0.9852994558543942,512,1.9608221054077148,1787.8172607421875,1843.359130859375,0.0,0.0,385802f312ef94a50431e9c654fb638650e06611787fd30e57a8affef6311d9a
two_concepts,plain4_w16_gmp,6070,1,retention_1,200,0.984375,0.9999938916264572,512,1.950531244277954,1521.2208251953125,1580.4375,0.0,0.0,70024f69fa421c1443667ee8c1fbce3aa802021b35adf0cf8d29ea807356339e
two_concepts,plain4_w16_gmp,6070,2,release_default,200,1.0,0.9811106542401011,512,1.978057622909546,1123.0072021484375,1135.5809326171875,0.0,0.0,ce919a5f1f0126fa3f1450b4d294df1b4eef2d9794266a35d29887d759d010e8
two_concepts,plain4_w16_gmp,6070,2,retention_1,200,1.0,0.9999982657901059,512,1.9811822175979614,1023.1529541015625,1030.7987060546875,0.0,0.0,1df9b6bd0428d7c679b12ecdff08152230c3a5a7719d60e8127e843770f61763
two_concepts,plain4_w16_gmp,6070,3,release_default,200,0.99609375,0.9942386220490466,512,1.9828966856002808,1081.444580078125,1114.2412109375,0.0,0.0,9f1af7e7b5f751b21c6964fb553c79c560f0e5ecce30eb3b28ff8d418fb573da
two_concepts,plain4_w16_gmp,6070,3,retention_1,200,0.9921875,0.9999991007947716,512,1.9802672863006592,863.6571044921875,890.2877197265625,0.0,0.0,259d057061d133cff5cf186f63377f7e131ccb8747d23afb1363270cbc76692b
two_concepts,plain4_w16_gmp,6071,0,release_default,200,1.0,0.9907179803620717,512,1.9939682483673096,999.7633056640625,1091.252685546875,0.0,0.0,b3bcae2a52432f4a0bf8527ede2fd2c209094893277c8131998f56fa8ab9ff23
two_concepts,plain4_w16_gmp,6071,0,retention_1,200,1.0,0.999997033471858,512,1.9843484163284302,862.62158203125,942.3820190429688,0.0,0.0,1407181ba656e4896edc44bcebe594f9cb0452cfb48426d2731703a0f2c7e5c7
two_concepts,plain4_w16_gmp,6071,1,release_default,200,1.0,0.9952156866483604,512,1.9908448457717896,1100.365478515625,1105.95751953125,0.0,0.0,e682464ec17f1b9d4379d89be7dc55e1a32cb8fde7296dd7a3e2516de335408f
two_concepts,plain4_w16_gmp,6071,1,retention_1,200,1.0,0.9999993296906985,512,1.9841914176940918,961.492919921875,966.3543701171875,0.0,0.0,280c5103ff6c43a025b80a31ac1ca5cd4702ed6db5076e6d35209b6bef281652
two_concepts,plain4_w16_gmp,6071,2,release_default,200,1.0,0.9868602567277924,512,1.9938263893127441,1642.4700927734375,1686.7091064453125,0.0,0.0,de54f0ade5a0ea324d6004f10cabf8d168d1175547f8829bf223e6fa1a036958
two_concepts,plain4_w16_gmp,6071,2,retention_1,200,1.0,0.999996704562581,512,1.9889037609100342,1257.612548828125,1291.492431640625,0.0,0.0,67eb05fc6919021809339aed4a5c2c8959df5b3fe60de227de15811ac7e11fc0
two_concepts,plain4_w16_gmp,6071,3,release_default,200,1.0,0.9955909729852267,512,1.9931082725524902,921.7079467773438,1013.3492431640625,0.0,0.0,7456bb291436a5e4bc933bb2511bfc9bcd8b09d11a70da02ce647c29e3681846
two_concepts,plain4_w16_gmp,6071,3,retention_1,200,1.0,0.9999991662636563,512,1.9818460941314697,795.1554565429688,877.7677001953125,0.0,0.0,2ab528b6126399d1d61fb757c236b3fbec5acffeb738be56b362d374f7945ff5
two_concepts,plain4_w16_gmp,6072,0,release_default,200,0.9921875,0.9944057139380571,512,1.9669642448425293,977.291015625,1010.9227294921875,0.0,0.0,129a541afc92a04feb0479d6bec733dcf6087d7b92e806bcc2cf362363cad801
two_concepts,plain4_w16_gmp,6072,0,retention_1,200,0.9921875,0.9999993000966862,512,1.9503824710845947,827.30859375,857.414306640625,0.0,0.0,60e2db993ba3cf6b1d34b3ef0b5ecd2226a9fcc2d5f4f98086f473d52e34de9a
two_concepts,plain4_w16_gmp,6072,1,release_default,200,0.98828125,0.9863503529531834,512,1.953264832496643,1353.203857421875,1376.20361328125,0.0,0.0,2de822e18c0b10c47d77804e4ee37be4d09c982ffdac511cc1e574605888a486
two_concepts,plain4_w16_gmp,6072,1,retention_1,200,0.98828125,0.9999946760295411,512,1.9569706916809082,1248.57421875,1269.74365234375,0.0,0.0,7c38562c2901d22b7dfb150f099e7d85a709891d52bb236c8ea6a92345ae6f92
two_concepts,plain4_w16_gmp,6072,2,release_default,200,0.98828125,0.979753015922093,512,1.937400460243225,1012.715576171875,1021.7080078125,0.0,0.0,eb8e5d9ce7eb46d714cd16dd86a923a076541e5c180a59f4d7252a736d2125b2
two_concepts,plain4_w16_gmp,6072,2,retention_1,200,0.98828125,0.9999912011921528,512,1.9131343364715576,894.1871948242188,901.2470092773438,0.0,0.0,fdbaa34f2093829104df8cc309a6749caac42b579f0a4d5d8afeb76d6bfa23b5
two_concepts,plain4_w16_gmp,6072,3,release_default,200,0.99609375,0.991592989620577,512,1.9760565757751465,1122.896484375,1188.96533203125,0.0,0.0,670dcfee3113a9d2a8a19bd2622c014b325a4b6238bd8b3a1e7a69215d410a90
two_concepts,plain4_w16_gmp,6072,3,retention_1,200,0.9921875,0.9999931489116379,512,1.9530396461486816,959.5181884765625,1040.4464111328125,0.0,0.0,86f18a35a59a926d502a7c1fb1697802fe4652596e9297a197c1b0120c2210d1
two_concepts,plain4_w16_gmp,6073,0,release_default,200,0.99609375,0.9906162631074467,512,1.9687975645065308,1270.3692626953125,1282.69140625,0.0,0.0,08ab9416f4cc2962ed344917020ba49b8485be8530c4face0053364f6eda48f9
two_concepts,plain4_w16_gmp,6073,0,retention_1,200,0.99609375,0.9999969042922711,512,1.9701573848724365,1148.021484375,1159.113037109375,0.0,0.0,1b0a634ab7de204d2ee8da50f0ada0729d95c883173f6576f72f048dfa0d8294
two_concepts,plain4_w16_gmp,6073,1,release_default,200,0.9921875,0.9867841549610432,512,1.9697766304016113,1148.1846923828125,1239.961181640625,0.0,0.0,d8579af05bf4fe20609322ebfbef9efbb55e1cf7dde5d95edd5ce6a6ead0e8ab
two_concepts,plain4_w16_gmp,6073,1,retention_1,200,0.9921875,0.9999934606316512,512,1.9703361988067627,940.1136474609375,1033.197509765625,0.0,0.0,7b5499d3d0eb64e9ba5128dc1803a87e3c77c433ef0f05e1f44d6c64af40282e
two_concepts,plain4_w16_gmp,6073,2,release_default,200,0.99609375,0.9881109561396031,512,1.9782671928405762,782.383544921875,799.2813110351562,0.0,0.0,9097a962fe43decdf4d75fde4727d5abbad876952e6aaf00bbfc14277bb4c391
two_concepts,plain4_w16_gmp,6073,2,retention_1,200,0.99609375,0.9999948050873242,512,1.9770811796188354,671.9052124023438,682.7554321289062,0.0,0.0,add611799af6917dfc5610e0c9eca7adcbbc4c4a5a60b7cf905a023d9737dd4e
two_concepts,plain4_w16_gmp,6073,3,release_default,200,1.0,0.9873796217613837,512,1.979247808456421,849.7302856445312,858.076171875,0.0,0.0,609e0ff78eec03d345caa0ddfdd8dee7f46ca942dd480998b9b90aad61c75245
two_concepts,plain4_w16_gmp,6073,3,retention_1,200,1.0,0.9999945423987883,512,1.9620890617370605,769.4111328125,778.5714111328125,0.0,0.0,3fbce5f0561a92335d33a5ff9b42aa0c70302b9d9cd5dc7cf9d5a989ef746306
two_concepts,plain4_w16_gmp,6074,0,release_default,200,0.99609375,0.99084836691569,512,1.9823644161224365,809.3126220703125,818.2054443359375,0.0,0.0,9d687d50fd8c6ba9aad9115860497c62e3a2e39280473c3c385e03f1bc80b859
two_concepts,plain4_w16_gmp,6074,0,retention_1,200,0.99609375,0.9999985859934659,512,1.9726531505584717,746.1279296875,755.6593017578125,0.0,0.0,af7dc00a6fad364509847504ccdf343a719f9be86cc968e4bdf6a82886929ae1
two_concepts,plain4_w16_gmp,6074,1,release_default,200,0.9921875,0.990842136275103,512,1.9664638042449951,791.2783813476562,809.0839233398438,0.0,0.0,036b8b23e5b8aa49efcac279c91cbf0e3b9df663aec2720332b69514cf77b943
two_concepts,plain4_w16_gmp,6074,1,retention_1,200,0.9921875,0.999998667714945,512,1.9533172845840454,674.216064453125,689.6517333984375,0.0,0.0,9b3be82d95eda1330e8260d91494059c8a1ae2ece2fbdd4e34ec88a498b1dc5f
two_concepts,plain4_w16_gmp,6074,2,release_default,200,0.9921875,0.9869129702470616,512,1.9600825309753418,1211.9736328125,1282.329345703125,0.0,0.0,e7dea6b892024b3d2d653e9bb4edef999d6d93df885b9181b959084aa8e27875
two_concepts,plain4_w16_gmp,6074,2,retention_1,200,0.9921875,0.9999967143994505,512,1.9658653736114502,915.5903930664062,971.44482421875,0.0,0.0,5eb1292ec091a90b13fcf28d8c45c5fbf3360fb66937b9cacf76a498fdd110a2
two_concepts,plain4_w16_gmp,6074,3,release_default,200,0.98046875,0.989295460103951,512,1.9335947036743164,948.3284912109375,971.421630859375,0.0,0.0,3111054dda738f581b576046c020296ec274b13ad4f9f838e90554f20c12297e
two_concepts,plain4_w16_gmp,6074,3,retention_1,200,0.984375,0.999996355127141,512,1.9384208917617798,769.5419921875,792.1145629882812,0.0,0.0,124cbc5206e5da34ab14d6d04229242fb2febc30569633aa64dbfc422f2b2089
two_concepts,plain4_w16_gmp,6075,0,release_default,200,0.99609375,0.9962579937941125,512,1.9864225387573242,1032.5379638671875,1039.177978515625,0.0,0.0,3dfb74da804ac8813a8a639600023ac240f0b061ecb05fec7d75263c5825171c
two_concepts,plain4_w16_gmp,6075,0,retention_1,200,0.99609375,0.9999996593649934,512,1.9810186624526978,889.77880859375,896.0184936523438,0.0,0.0,44e93094d1875b5b6f6eb3e20460855b90d71255ce4f593ca6a0cceb9da5fe3b
two_concepts,plain4_w16_gmp,6075,1,release_default,200,0.98046875,0.9912848636799582,512,1.9523687362670898,1043.5487060546875,1058.8465576171875,0.0,0.0,35872af177d07618c77c29b9d486bde417cfc2ccad07c0293fb48a0b195350ab
two_concepts,plain4_w16_gmp,6075,1,retention_1,200,0.98046875,0.9999977883442632,512,1.9402875900268555,906.62109375,921.1939697265625,0.0,0.0,e94b150f00536ae138748be83d35ee346e2758b8f383a1c60eb24df702ffa752
