task,architecture,metric,k,n,mean,sd,ci_low,ci_high
two_concepts,plain4_w16_gap,prob_fidelity,1,100,-0.000200739657130993,0.01026529482562979,-0.0022375968577356894,0.0018361175434737035
two_concepts,plain4_w16_gap,prob_fidelity,2,100,0.009039766076172429,0.017773526756183395,0.005513112768263045,0.012566419384081814
two_concepts,plain4_w16_gap,prob_fidelity,3,100,0.02823740840330178,0.028202359939741337,0.022641448336584137,0.03383336847001942
two_concepts,plain4_w16_gap,prob_fidelity,4,100,0.0365669633899702,0.04699787009009689,0.02724156633784755,0.045892360442092855
two_concepts,plain4_w16_gap,prob_fidelity,5,100,0.04018548070688496,0.058359279185477016,0.02860573360266618,0.05176522781110375
two_concepts,plain4_w16_gap,prob_fidelity,6,100,0.04291662072482983,0.07874806105361479,0.02729129696011537,0.05854194448954429
two_concepts,plain4_w16_gap,prob_fidelity,7,100,0.05416814835098288,0.08368830022764356,0.037562573954868506,0.07077372274709726
two_concepts,plain4_w16_gap,prob_fidelity,8,100,0.06168616930137709,0.07661682721073526,0.046483728568546254,0.07688861003420792
two_concepts,plain4_w16_gap,prob_fidelity,9,100,0.07030300820816426,0.08249108581740366,0.05393498712479804,0.08667102929153049
two_concepts,plain4_w16_gap,prob_fidelity,10,100,0.07665284644546665,0.08643942204435955,0.059501389794891564,0.09380430309604174
two_concepts,plain4_w16_gap,prob_fidelity,11,100,0.08018113352095563,0.07615102342833048,0.06507111836424086,0.0952911486776704
two_concepts,plain4_w16_gap,prob_fidelity,12,100,0.0744377833466408,0.062063999502574435,0.06212293935701489,0.08675262733626672
two_concepts,plain4_w16_gap,prob_fidelity,13,100,0.06266792408744314,0.05073207118731805,0.052601580523546604,0.07273426765133967
two_concepts,plain4_w16_gap,prob_fidelity,14,100,0.04232711919969803,0.03973916561375885,0.03444200659442599,0.05021223180497007
two_concepts,plain4_w16_gap,prob_fidelity,15,100,0.013419237818053,0.023242514102374986,0.00880741877011112,0.018031056865994884
two_concepts,plain4_w16_gap,prob_fidelity,16,100,0.0,0.0,0.0,0.0
two_concepts,plain4_w16_gap,raw_logit_error_reduction,1,100,35.36698474884033,45.431307322959654,26.35242773654546,44.381541761135196
two_concepts,plain4_w16_gap,raw_logit_error_reduction,2,100,187.49621773719787,80.59582569344101,171.5042573803949,203.48817809400083
two_concepts,plain4_w16_gap,raw_logit_error_reduction,3,100,312.7976903438568,127.06204228769982,287.5858245228124,338.0095561649012
two_concepts,plain4_w16_gap,raw_logit_error_reduction,4,100,352.60974460601807,152.37810693385288,322.3746223231382,382.8448668888979
two_concepts,plain4_w16_gap,raw_logit_error_reduction,5,100,367.2472603416443,180.25535437675316,331.48068736478723,403.0138333185013
two_concepts,plain4_w16_gap,raw_logit_error_reduction,6,100,392.1460235118866,194.80552705698588,353.49238060696683,430.79966641680636
two_concepts,plain4_w16_gap,raw_logit_error_reduction,7,100,427.353055639267,201.12705339523652,387.4450847623215,467.26102651621244
two_concepts,plain4_w16_gap,raw_logit_error_reduction,8,100,446.22346142292025,210.76859729648697,404.4023990611422,488.0445237846983
two_concepts,plain4_w16_gap,raw_logit_error_reduction,9,100,471.61213643670084,211.60379603120185,429.6253525261863,513.5989203472154
two_concepts,plain4_w16_gap,raw_logit_error_reduction,10,100,505.48358352422713,225.19047911310653,460.80090692501784,550.1662601234365
two_concepts,plain4_w16_gap,raw_logit_error_reduction,11,100,546.5667643690109,249.59480055436453,497.0417409402308,596.091787797791
two_concepts,plain4_w16_gap,raw_logit_error_reduction,12,100,576.1020186579227,257.8003220881296,524.9488417367522,627.2551955790932
two_concepts,plain4_w16_gap,raw_logit_error_reduction,13,100,599.8696665781737,270.33672920776877,546.2289945051255,653.5103386512219
two_concepts,plain4_w16_gap,raw_logit_error_reduction,14,100,611.6156210315228,268.7526154601698,558.2892714935973,664.9419705694482
two_concepts,plain4_w16_gap,raw_logit_error_reduction,15,100,613.3667838850151,269.92354814085667,559.8080958996711,666.9254718703592
two_concepts,plain4_w16_gap,raw_logit_error_reduction,16,100,615.1373819160461,272.1190645168347,561.143055849632,669.1317079824603
two_concepts,plain4_w16_gap,raw_logit_fidelity,1,100,0.032070413204042504,0.034867961115625935,0.025151853252754403,0.038988973155330606
two_concepts,plain4_w16_gap,raw_logit_fidelity,2,100,0.1570761428229276,0.05825452255540104,0.1455171817068276,0.1686351039390276
two_concepts,plain4_w16_gap,raw_logit_fidelity,3,100,0.22481528592734087,0.08354795559032473,0.20823755895206972,0.24139301290261203
two_concepts,plain4_w16_gap,raw_logit_fidelity,4,100,0.19605748806907186,0.10662834884529993,0.17490011033922045,0.21721486579892327
two_concepts,plain4_w16_gap,raw_logit_fidelity,5,100,0.1302786062472948,0.1057176940844788,0.10930192217878978,0.1512552903157998
two_concepts,plain4_w16_gap,raw_logit_fidelity,6,100,0.08982444640448053,0.09873837502082113,0.07023261065563952,0.10941628215332155
two_concepts,plain4_w16_gap,raw_logit_fidelity,7,100,0.06957673022253759,0.0894447273594534,0.05182895579687231,0.08732450464820288
two_concepts,plain4_w16_gap,raw_logit_fidelity,8,100,0.04823685173338498,0.07157055835147788,0.03403570022183426,0.0624380032449357
two_concepts,plain4_w16_gap,raw_logit_fidelity,9,100,0.03599094640346177,0.063710053663115,0.023349489556978457,0.048632403249945076
two_concepts,plain4_w16_gap,raw_logit_fidelity,10,100,0.03667993500772743,0.0585498401423319,0.02506237647541844,0.048297493540036415
two_concepts,plain4_w16_gap,raw_logit_fidelity,11,100,0.04044323151340992,0.05066448891187165,0.030390297739170142,0.050496165287649705
two_concepts,plain4_w16_gap,raw_logit_fidelity,12,100,0.03911656686319224,0.041229956907517205,0.030935648922284925,0.04729748480409955
two_concepts,plain4_w16_gap,raw_logit_fidelity,13,100,0.03213848891727968,0.03063119011069398,0.02606059625078916,0.038216381583770206
two_concepts,plain4_w16_gap,raw_logit_fidelity,14,100,0.021490561564662024,0.02479573902884436,0.016570548993847432,0.026410574135476615
two_concepts,plain4_w16_gap,raw_logit_fidelity,15,100,0.0061073000992223,0.011571400386675397,0.0038112832191388056,0.008403316979305794
two_concepts,plain4_w16_gap,raw_logit_fidelity,16,100,0.0,0.0,0.0,0.0
two_concepts,plain4_w16_gmp,agreement,1,100,0.0002685546875,0.002891939547992304,-0.000305268859908949,0.000842378234908949
two_concepts,plain4_w16_gmp,agreement,2,100,-0.0013134765625,0.0055649675250332925,-0.0024176868523198966,-0.00020926627268010316
two_concepts,plain4_w16_gmp,agreement,3,100,-0.0110009765625,0.01538243757686008,-0.014053185902172567,-0.007948767222827434
two_concepts,plain4_w16_gmp,agreement,4,100,-0.0293408203125,0.027121881026619075,-0.03472238992169276,-0.023959250703307244
two_concepts,plain4_w16_gmp,agreement,5,100,-0.0384716796875,0.033686244626730845,-0.04515576144986462,-0.031787597925135386
two_concepts,plain4_w16_gmp,agreement,6,100,-0.035947265625,0.03551743938219038,-0.042994696154908515,-0.028899835095091485
two_concepts,plain4_w16_gmp,agreement,7,100,-0.03685546875,0.04630451186011484,-0.04604328848677742,-0.027667649013222585
two_concepts,plain4_w16_gmp,agreement,8,100,-0.022578125,0.045803322963586274,-0.03166649798633353,-0.013489752013666471
two_concepts,plain4_w16_gmp,agreement,9,100,-0.0128955078125,0.046912545988067954,-0.02220397471166018,-0.00358704091333982
two_concepts,plain4_w16_gmp,agreement,10,100,0.00224609375,0.050247673279474235,-0.0077241347598908635,0.012216322259890864
two_concepts,plain4_w16_gmp,agreement,11,100,0.03115234375,0.0460423979445495,0.022016533100673724,0.04028815439932627
two_concepts,plain4_w16_gmp,agreement,12,100,0.021201171875,0.0339197749296391,0.014470752634061414,0.027931591115938587
two_concepts,plain4_w16_gmp,agreement,13,100,0.01404296875,0.021446579544822247,0.00978750208136172,0.018298435418638282
two_concepts,plain4_w16_gmp,agreement,14,100,0.0080859375,0.013199261318961026,0.005466917694249863,0.010704957305750135
two_concepts,plain4_w16_gmp,agreement,15,100,0.0018505859375,0.003455664332843255,0.0011649071626779845,0.0025362647123220155
two_concepts,plain4_w16_gmp,agreement,16,100,0.0,0.0,0.0,0.0
two_concepts,plain4_w16_gmp,centered_logit_error_reduction,1,100,29.603040771484373,21.651553515922583,25.306902820036967,33.89917872293178
two_concepts,plain4_w16_gmp,centered_logit_error_reduction,2,100,45.279520950317384,32.067634656821724,38.91660652198281,51.64243537865196
two_concepts,plain4_w16_gmp,centered_logit_error_reduction,3,100,54.771986923217774,39.907374276455286,46.85349806995314,62.69047577648241
two_concepts,plain4_w16_gmp,centered_logit_error_reduction,4,100,64.98225505828857,44.29182186597787,56.19379668197665,73.7707134346005
two_concepts,plain4_w16_gmp,centered_logit_error_reduction,5,100,85.25057472229004,47.72808362164545,75.78028746340975,94.72086198117033
two_concepts,plain4_w16_gmp,centered_logit_error_reduction,6,100,99.62574420928955,43.412192023661916,91.01182347740209,108.23966494117701
two_concepts,plain4_w16_gmp,centered_logit_error_reduction,7,100,110.05520334243775,47.39363192365399,100.6512785564216,119.4591281284539
two_concepts,plain4_w16_gmp,centered_logit_error_reduction,8,100,125.09513372421264,51.371662542370935,114.90188135943771,135.28838608898758
two_concepts,plain4_w16_gmp,centered_logit_error_reduction,9,100,134.84212031364441,53.279027920996036,124.27040527715577,145.41383535013304
two_concepts,plain4_w16_gmp,centered_logit_error_reduction,10,100,146.80630867004393,58.717348993504096,135.15551274753128,158.4571045925566
two_concepts,plain4_w16_gmp,centered_logit_error_reduction,11,100,169.22363236427307,66.29744606169804,156.06878073202233,182.3784839965238
two_concepts,plain4_w16_gmp,centered_logit_error_reduction,12,100,169.87256640434265,65.20952153765808,156.93358260035657,182.81155020832873
two_concepts,plain4_w16_gmp,centered_logit_error_reduction,13,100,175.0178336429596,62.88825560186871,162.53943936086688,187.49622792505232
two_concepts,plain4_w16_gmp,centered_logit_error_reduction,14,100,178.18472556471824,64.28448335977735,165.42928940407373,190.94016172536274
two_concepts,plain4_w16_gmp,centered_logit_error_reduction,15,100,181.29953553825618,65.818366144746,168.23974375524352,194.35932732126884
two_concepts,plain4_w16_gmp,centered_logit_error_reduction,16,100,181.7366648864746,66.1493118670977,168.61120629222742,194.8621234807218
two_concepts,plain4_w16_gmp,centered_logit_fidelity,1,100,0.010663114140322791,0.015225541138609026,0.007642036457892352,0.01368419182275323
two_concepts,plain4_w16_gmp,centered_logit_fidelity,2,100,0.007922457299554288,0.022286887098704102,0.003500255381620158,0.012344659217488419
two_concepts,plain4_w16_gmp,centered_logit_fidelity,3,100,-0.004874484153714152,0.025346794914496963,-0.009903838167487078,0.00015486986005877439
two_concepts,plain4_w16_gmp,centered_logit_fidelity,4,100,-0.014151114287639426,0.02819100774723496,-0.019744821833076187,-0.008557406742202664
two_concepts,plain4_w16_gmp,centered_logit_fidelity,5,100,-0.007996545128053638,0.027880288609683362,-0.013528599255499181,-0.0024644910006080944
two_concepts,plain4_w16_gmp,centered_logit_fidelity,6,100,-0.005533253674570003,0.024248460523446713,-0.010344674316619704,-0.0007218330325203023
two_concepts,plain4_w16_gmp,centered_logit_fidelity,7,100,-0.005765210098168419,0.025554072143494207,-0.010835692411086766,-0.0006947277852500733
two_concepts,plain4_w16_gmp,centered_logit_fidelity,8,100,-0.0007856333146511804,0.022366497196698174,-0.00522363160318104,0.0036523649738786795
two_concepts,plain4_w16_gmp,centered_logit_fidelity,9,100,0.0009997111225600842,0.02376349831357651,-0.003715482495719291,0.005714904740839459
two_concepts,plain4_w16_gmp,centered_logit_fidelity,10,100,0.005105743488364927,0.026164302499311634,-8.58217661919734e-05,0.010297308742921826
two_concepts,plain4_w16_gmp,centered_logit_fidelity,11,100,0.019640551310651504,0.025595975762246648,0.014561754410667017,0.02471934821063599
two_concepts,plain4_w16_gmp,centered_logit_fidelity,12,100,0.010335888975863095,0.017620379968467492,0.006839623313180401,0.013832154638545788
two_concepts,plain4_w16_gmp,centered_logit_fidelity,13,100,0.008164468390309905,0.013833796505273497,0.005419543037253845,0.010909393743365966
two_concepts,plain4_w16_gmp,centered_logit_fidelity,14,100,0.0040381046969535424,0.00679519512730315,0.002689790560860309,0.005386418833046776
two_concepts,plain4_w16_gmp,centered_logit_fidelity,15,100,0.002135489876033254,0.002286792937410017,0.001681740544915549,0.0025892392071509593
two_concepts,plain4_w16_gmp,centered_logit_fidelity,16,100,0.0,0.0,0.0,0.0
two_concepts,plain4_w16_gmp,cf_accuracy,1,100,0.0004638671875,0.002683752772503304,-6.864758700681015e-05,0.0009963819620068101
two_concepts,plain4_w16_gmp,cf_accuracy,2,100,-0.001103515625,0.005510137807578764,-0.0021968465093375,-1.018474066249997e-05
two_concepts,plain4_w16_gmp,cf_accuracy,3,100,-0.0108642578125,0.015399949760360066,-0.013919941949308562,-0.007808573675691438
two_concepts,plain4_w16_gmp,cf_accuracy,4,100,-0.029248046875,0.02730369110611278,-0.034665691548362826,-0.023830402201637173
two_concepts,plain4_w16_gmp,cf_accuracy,5,100,-0.03849609375,0.03379141729803273,-0.045201044052088704,-0.0317911434479113
two_concepts,plain4_w16_gmp,cf_accuracy,6,100,-0.0358984375,0.035355129261058986,-0.04291366218053222,-0.028883212819467777
two_concepts,plain4_w16_gmp,cf_accuracy,7,100,-0.0367041015625,0.04636337895302082,-0.04590360180764089,-0.027504601317359118
two_concepts,plain4_w16_gmp,cf_accuracy,8,100,-0.0225146484375,0.04589292236091654,-0.03162079988813699,-0.013408496986863005
two_concepts,plain4_w16_gmp,cf_accuracy,9,100,-0.012822265625,0.04688802827056872,-0.022125867677092563,-0.0035186635729074402
two_concepts,plain4_w16_gmp,cf_accuracy,10,100,0.002265625,0.050419991314582004,-0.007738795146523352,0.012270045146523353
two_concepts,plain4_w16_gmp,cf_accuracy,11,100,0.03125,0.04594720823190833,0.02213307705481765,0.04036692294518235
two_concepts,plain4_w16_gmp,cf_accuracy,12,100,0.021337890625,0.03366208661019701,0.014658602337227693,0.02801717891277231
two_concepts,plain4_w16_gmp,cf_accuracy,13,100,0.0144189453125,0.021700243308916626,0.010113146249789791,0.01872474437521021
two_concepts,plain4_w16_gmp,cf_accuracy,14,100,0.00830078125,0.0135652421369411,0.005609142909950711,0.010992419590049289
two_concepts,plain4_w16_gmp,cf_accuracy,15,100,0.0019384765625,0.0036258131315725505,0.0012190365746049113,0.0026579165503950886
two_concepts,plain4_w16_gmp,cf_accuracy,16,100,0.000390625,0.0017829510335454627,3.684883353905703e-05,0.000744401166460943
two_concepts,plain4_w16_gmp,prob_error_reduction,1,100,9.879410266876221e-05,0.005970075399494732,-0.0010857983783238874,0.001283386583661412
two_concepts,plain4_w16_gmp,prob_error_reduction,2,100,-0.007268767356872558,0.014227864411666302,-0.010091884331922697,-0.00444565038182242
two_concepts,plain4_w16_gmp,prob_error_reduction,3,100,-0.03365303486585617,0.03551954363193927,-0.040700882924566896,-0.026605186807145444
two_concepts,plain4_w16_gmp,prob_error_reduction,4,100,-0.074928537607193,0.05866830266078398,-0.086569601673226,-0.06328747354115999
two_concepts,plain4_w16_gmp,prob_error_reduction,5,100,-0.08794297531247139,0.06734858512141934,-0.10130639573879949,-0.07457955488614329
two_concepts,plain4_w16_gmp,prob_error_reduction,6,100,-0.07887756697833538,0.07015980897831096,-0.09279879520781834,-0.06495633874885243
two_concepts,plain4_w16_gmp,prob_error_reduction,7,100,-0.07303550228476524,0.08915098623888247,-0.09072499209934903,-0.05534601247018144
two_concepts,plain4_w16_gmp,prob_error_reduction,8,100,-0.04451206047087908,0.08471321709177564,-0.06132100060857122,-0.027703120333186934
two_concepts,plain4_w16_gmp,prob_error_reduction,9,100,-0.023085660990327595,0.08644967843985402,-0.040239152732282915,-0.005932169248372279
two_concepts,plain4_w16_gmp,prob_error_reduction,10,100,0.0036252892669290304,0.0929301741290375,-0.014814073415142338,0.0220646519490004
two_concepts,plain4_w16_gmp,prob_error_reduction,11,100,0.05785482257604599,0.08321981519518136,0.041342205774229215,0.07436743937786276
two_concepts,plain4_w16_gmp,prob_error_reduction,12,100,0.037377653415314856,0.05641501119885409,0.026183691260844473,0.04857161556978524
two_concepts,plain4_w16_gmp,prob_error_reduction,13,100,0.02692505691171391,0.03692447870732257,0.01959843925375779,0.03425167456967002
two_concepts,plain4_w16_gmp,prob_error_reduction,14,100,0.01685765697411625,0.02258328579587472,0.012376643124246715,0.021338670823985786
two_concepts,plain4_w16_gmp,prob_error_reduction,15,100,0.006441202578248522,0.006912652486571806,0.005069582353820344,0.0078128228026767
two_concepts,plain4_w16_gmp,prob_error_reduction,16,100,0.004721067249774933,0.005072550044248404,0.003714563271218122,0.005727571228331745
two_concepts,plain4_w16_gmp,prob_fidelity,1,100,3.820620143911879e-05,0.003050622833480536,-0.000567103552469748,0.0006435159553479856
two_concepts,plain4_w16_gmp,prob_fidelity,2,100,-0.0037561961151125313,0.007240665569917443,-0.005192901251572363,-0.0023194909786526997
two_concepts,plain4_w16_gmp,prob_fidelity,3,100,-0.017303465024640023,0.018093524530380815,-0.02089361283335265,-0.013713317215927395
two_concepts,plain4_w16_gmp,prob_fidelity,4,100,-0.03849020324906761,0.029806357472156604,-0.04440443122519737,-0.032575975272937846
two_concepts,plain4_w16_gmp,prob_fidelity,5,100,-0.0454318339747236,0.03423707997242562,-0.052225213420134274,-0.03863845452931292
two_concepts,plain4_w16_gmp,prob_fidelity,6,100,-0.041096476615178054,0.035892538179593224,-0.04821833488431921,-0.0339746183460369
two_concepts,plain4_w16_gmp,prob_fidelity,7,100,-0.038457670459540245,0.04541293789754557,-0.04746858257930536,-0.029446758339775128
two_concepts,plain4_w16_gmp,prob_fidelity,8,100,-0.024059929343915144,0.04299118098457858,-0.03259031235174719,-0.015529546336083097
two_concepts,plain4_w16_gmp,prob_fidelity,9,100,-0.013370207533393247,0.04387687123014209,-0.022076330701135478,-0.004664084365651015
two_concepts,plain4_w16_gmp,prob_fidelity,10,100,1.0207236106848373e-05,0.047179243775996124,-0.009351178290229101,0.009371592762442796
two_concepts,plain4_w16_gmp,prob_fidelity,11,100,0.027520195019027017,0.0421381929817027,0.019159063336675587,0.035881326701378446
two_concepts,plain4_w16_gmp,prob_fidelity,12,100,0.016923553551899985,0.028668478130449013,0.011235105523637844,0.022612001580162126
two_concepts,plain4_w16_gmp,prob_fidelity,13,100,0.011430239141733866,0.018337090850561084,0.007791762490887517,0.015068715792580215
two_concepts,plain4_w16_gmp,prob_fidelity,14,100,0.006232150857034252,0.010997970063604789,0.004049914993709795,0.00841438672035871
two_concepts,plain4_w16_gmp,prob_fidelity,15,100,0.0008792172927280312,0.002226402309495471,0.00043745077237282497,0.0013209838130832374
two_concepts,plain4_w16_gmp,prob_fidelity,16,100,0.0,0.0,0.0,0.0
two_concepts,plain4_w16_gmp,raw_logit_error_reduction,1,100,31.438886184692382,23.359034506016346,26.803946960739413,36.07382540864535
two_concepts,plain4_w16_gmp,raw_logit_error_reduction,2,100,47.85127166748047,34.15428583870519,41.07432037443179,54.62822296052914
two_concepts,plain4_w16_gmp,raw_logit_error_reduction,3,100,57.6666219329834,41.841310265406264,49.36439822246281,65.96884564350398
two_concepts,plain4_w16_gmp,raw_logit_error_reduction,4,100,68.64296440124512,47.470259990895315,59.22383494423023,78.06209385826003
two_concepts,plain4_w16_gmp,raw_logit_error_reduction,5,100,89.96867347717286,51.005833979169346,79.84800943604583,100.08933751829989
two_concepts,plain4_w16_gmp,raw_logit_error_reduction,6,100,105.37035110473633,47.35504591423592,95.97408262011832,114.76661958935433
two_concepts,plain4_w16_gmp,raw_logit_error_reduction,7,100,116.01811763763428,50.86575726424667,105.92524785573445,126.1109874195341
two_concepts,plain4_w16_gmp,raw_logit_error_reduction,8,100,131.65084173202516,54.768944872066875,120.78349484845945,142.51818861559087
two_concepts,plain4_w16_gmp,raw_logit_error_reduction,9,100,141.88058148384096,56.644821857391634,130.64101990893803,153.12014305874388
two_concepts,plain4_w16_gmp,raw_logit_error_reduction,10,100,154.52741064071654,63.05579955427074,142.01577200357463,167.03904927785845
two_concepts,plain4_w16_gmp,raw_logit_error_reduction,11,100,178.30616493225097,70.61135218697629,164.29534073386728,192.31698913063465
two_concepts,plain4_w16_gmp,raw_logit_error_reduction,12,100,179.16451242923736,69.99526301311123,165.27593368910087,193.05309116937386
two_concepts,plain4_w16_gmp,raw_logit_error_reduction,13,100,184.50818846225738,67.31412950675708,171.1516047773983,197.86477214711647
two_concepts,plain4_w16_gmp,raw_logit_error_reduction,14,100,187.7381539285183,68.80344861771623,174.08605702103054,201.39025083600606
two_concepts,plain4_w16_gmp,raw_logit_error_reduction,15,100,191.12977582097054,70.53330815552013,177.1344372516054,205.12511439033568
two_concepts,plain4_w16_gmp,raw_logit_error_reduction,16,100,191.57740432739257,70.84033852844574,177.52114427096632,205.63366438381883
two_concepts,plain4_w16_gmp,raw_logit_fidelity,1,100,0.010813364965524765,0.015329530707048337,0.0077716534966457826,0.013855076434403747
two_concepts,plain4_w16_gmp,raw_logit_fidelity,2,100,0.008232589742485672,0.022214271023879434,0.0038247964292140186,0.012640383055757326
two_concepts,plain4_w16_gmp,raw_logit_fidelity,3,100,-0.004531822520137412,0.025115455880841856,-0.00951527385069613,0.0004516288104213064
two_concepts,plain4_w16_gmp,raw_logit_fidelity,4,100,-0.013845431857838104,0.02819290940049324,-0.01943951673253798,-0.00825134698313823
two_concepts,plain4_w16_gmp,raw_logit_fidelity,5,100,-0.0077255138960876735,0.02778001625056634,-0.013237671812059662,-0.002213355980115686
two_concepts,plain4_w16_gmp,raw_logit_fidelity,6,100,-0.005150872648150501,0.02425143265534543,-0.009962883025649781,-0.0003388622706512207
two_concepts,plain4_w16_gmp,raw_logit_fidelity,7,100,-0.005505953800302573,0.025637006221977652,-0.010592892033660024,-0.0004190155669451228
two_concepts,plain4_w16_gmp,raw_logit_fidelity,8,100,-0.0005941530026411021,0.022712748010669127,-0.005100854964629137,0.0039125489593469336
two_concepts,plain4_w16_gmp,raw_logit_fidelity,9,100,0.0011807332510474142,0.02387149357756513,-0.003555888970581687,0.005917355472676516
two_concepts,plain4_w16_gmp,raw_logit_fidelity,10,100,0.005273949982610342,0.026307214389432478,5.4027908557337766e-05,0.010493872056663345
two_concepts,plain4_w16_gmp,raw_logit_fidelity,11,100,0.019931343226607723,0.025883314994178543,0.014795531989137727,0.02506715446407772
two_concepts,plain4_w16_gmp,raw_logit_fidelity,12,100,0.010450810951927797,0.017904873367627267,0.006898095626722376,0.014003526277133218
two_concepts,plain4_w16_gmp,raw_logit_fidelity,13,100,0.008245484081166448,0.014019865013391173,0.005463638699314038,0.011027329463018858
two_concepts,plain4_w16_gmp,raw_logit_fidelity,14,100,0.004018430765425677,0.006868047925590332,0.00265566105359925,0.005381200477252103
two_concepts,plain4_w16_gmp,raw_logit_fidelity,15,100,0.002184648076195917,0.0022927967323480396,0.0017297074619092247,0.00263958869048261
two_concepts,plain4_w16_gmp,raw_logit_fidelity,16,100,0.0,0.0,0.0,0.0
two_concepts,plain4_w64_gap,agreement,1,100,-0.007451171875,0.019997519425969505,-0.011419113578468736,-0.0034832301715312626
two_concepts,plain4_w64_gap,agreement,2,100,-0.009150390625,0.020300272690047676,-0.013178405144341938,-0.00512237610565806
two_concepts,plain4_w64_gap,agreement,3,100,-0.011181640625,0.02284561998147737,-0.015714707268674875,-0.006648573981325122
two_concepts,plain4_w64_gap,agreement,4,100,-0.0081884765625,0.030190500239346614,-0.014178926797678532,-0.0021980263273214664
two_concepts,plain4_w64_gap,agreement,5,100,-0.0031005859375,0.04839605109846867,-0.012703412435442398,0.006502240560442399
two_concepts,plain4_w64_gap,agreement,6,100,-0.0020751953125,0.0615070486939104,-0.014279528178550823,0.010129137553550823
two_concepts,plain4_w64_gap,agreement,7,100,-0.008232421875,0.07198397852150899,-0.02251560491750107,0.006050761167501072
two_concepts,plain4_w64_gap,agreement,8,100,0.0005322265625,0.0732776276512138,-0.014007644533257601,0.0150720976582576
two_concepts,plain4_w64_gap,agreement,9,100,-0.0089111328125,0.08062514822076088,-0.02490891139488012,0.0070866457698801205
two_concepts,plain4_w64_gap,agreement,10,100,0.0054736328125,0.06867172138967008,-0.008152326555100294,0.019099592180100294
two_concepts,plain4_w64_gap,agreement,11,100,0.014970703125,0.05336205399130396,0.004382513914898505,0.025558892335101495
two_concepts,plain4_w64_gap,agreement,12,100,0.0361474609375,0.03985418922237442,0.0282395251528232,0.0440553967221768
two_concepts,plain4_w64_gap,agreement,13,100,0.047861328125,0.03246310786309178,0.041419943232687495,0.0543027130173125
two_concepts,plain4_w64_gap,agreement,14,100,0.04412109375,0.0320761941159938,0.03775648093926686,0.05048570656073314
two_concepts,plain4_w64_gap,agreement,15,100,0.0014501953125,0.01214987308638723,-0.0009606031012633122,0.0038609937262633126
two_concepts,plain4_w64_gap,agreement,16,100,0.0,0.0,0.0,0.0
two_concepts,plain4_w64_gap,centered_logit_error_reduction,1,100,47.954242897033694,72.01115602306312,33.66566724860408,62.24281854546331
two_concepts,plain4_w64_gap,centered_logit_error_reduction,2,100,117.57858478784561,86.82502846376322,100.3506154578684,134.80655411782283
two_concepts,plain4_w64_gap,centered_logit_error_reduction,3,100,210.7625446009636,107.99211685096276,189.33456571162543,232.19052349030176
two_concepts,plain4_w64_gap,centered_logit_error_reduction,4,100,297.6880478858948,135.51330315805225,270.79926855672716,324.5768272150624
two_concepts,plain4_w64_gap,centered_logit_error_reduction,5,100,306.4657041537762,166.86902677436007,273.3552689917349,339.5761393158175
two_concepts,plain4_w64_gap,centered_logit_error_reduction,6,100,329.3721582829952,201.18786965559087,289.452120140577,369.2921964254134
two_concepts,plain4_w64_gap,centered_logit_error_reduction,7,100,358.27177177727225,193.54525362739432,319.8681944626154,396.6753490919291
two_concepts,plain4_w64_gap,centered_logit_error_reduction,8,100,408.2773275965452,225.79451731977824,363.4747967124275,453.0798584806629
two_concepts,plain4_w64_gap,centered_logit_error_reduction,9,100,435.8260955059528,237.58618395912364,388.6838421385106,482.96834887339503
two_concepts,plain4_w64_gap,centered_logit_error_reduction,10,100,468.53977121829985,247.3524188623972,419.4596849660326,517.6198574705671
two_concepts,plain4_w64_gap,centered_logit_error_reduction,11,100,505.5716597992182,255.49156934427933,454.87658951118465,556.2667300872517
two_concepts,plain4_w64_gap,centered_logit_error_reduction,12,100,548.6345270150341,282.48262876987104,492.583844961647,604.6852090684213
two_concepts,plain4_w64_gap,centered_logit_error_reduction,13,100,584.0377140408755,295.2767164006203,525.4484074317869,642.627020649964
two_concepts,plain4_w64_gap,centered_logit_error_reduction,14,100,618.9679158261046,323.09744771379457,554.8583725493029,683.0774591029062
two_concepts,plain4_w64_gap,centered_logit_error_reduction,15,100,614.368617058375,323.1366515818939,550.2512948836082,678.4859392331417
two_concepts,plain4_w64_gap,centered_logit_error_reduction,16,100,625.9075726509094,340.7175605828288,558.3018167097473,693.5133285920715
two_concepts,plain4_w64_gap,centered_logit_fidelity,1,100,0.00810732632891152,0.026040803526237638,0.0029402659499423124,0.013274386707880725
two_concepts,plain4_w64_gap,centered_logit_fidelity,2,100,0.04690738539182811,0.04797818038442678,0.03738747350932305,0.05642729727433316
two_concepts,plain4_w64_gap,centered_logit_fidelity,3,100,0.10137682696695087,0.06616128538265745,0.08824899256744932,0.11450466136645242
two_concepts,plain4_w64_gap,centered_logit_fidelity,4,100,0.14346454402152628,0.07942276597995876,0.12770534416159476,0.1592237438814578
two_concepts,plain4_w64_gap,centered_logit_fidelity,5,100,0.07924343724793878,0.07112837561865983,0.06513002438380369,0.09335685011207387
two_concepts,plain4_w64_gap,centered_logit_fidelity,6,100,0.03190836879572143,0.06398903112981078,0.019211556767385285,0.04460518082405758
two_concepts,plain4_w64_gap,centered_logit_fidelity,7,100,0.011511540752607494,0.05772376743598151,5.789296701684196e-05,0.022965188538198147
