task,architecture,treatment,k,metric,control,n,mean,sd,ci_low,ci_high
single_shape,tiny_gap,retention_1,16,cf_accuracy,random,100,0.0,0.0,0.0,0.0
single_shape,tiny_gmp,release_default,1,cf_accuracy,random,100,0.000921630873635877,0.0027291363509935173,0.00038011101255267345,0.0014631507347190806
single_shape,tiny_gmp,release_default,2,cf_accuracy,random,100,0.03815551856674574,0.021028295142384842,0.03398304859829751,0.04232798853519397
single_shape,tiny_gmp,release_default,3,cf_accuracy,random,100,0.16940348786862158,0.0353055336857117,0.16239810402622215,0.17640887171102101
single_shape,tiny_gmp,release_default,4,cf_accuracy,random,100,0.32370158803027155,0.03858016794247369,0.31604644570762086,0.33135673035292224
single_shape,tiny_gmp,release_default,5,cf_accuracy,random,100,0.42749757342709926,0.036241917160253684,0.4203063907883627,0.43468875606583585
single_shape,tiny_gmp,release_default,6,cf_accuracy,random,100,0.46945598707250613,0.035874117509521554,0.4623377838639465,0.47657419028106573
single_shape,tiny_gmp,release_default,7,cf_accuracy,random,100,0.44873495514213574,0.03647799877847066,0.4414969287885167,0.45597298149575477
single_shape,tiny_gmp,release_default,8,cf_accuracy,random,100,0.3881042527593672,0.03956698841063566,0.38025330384660655,0.3959552016721279
single_shape,tiny_gmp,release_default,9,cf_accuracy,random,100,0.3072473168093711,0.03386235315344077,0.30052829129460484,0.3139663423241374
single_shape,tiny_gmp,release_default,10,cf_accuracy,random,100,0.21945109093561768,0.026875025503905935,0.21411850281770095,0.2247836790535344
single_shape,tiny_gmp,release_default,11,cf_accuracy,random,100,0.13889729736372827,0.02177291726440342,0.1345770782115765,0.14321751651588005
single_shape,tiny_gmp,release_default,12,cf_accuracy,random,100,0.07731363596394658,0.01764529760345535,0.07381242610189025,0.08081484582600292
single_shape,tiny_gmp,release_default,13,cf_accuracy,random,100,0.0383845966309309,0.01038970233216108,0.0363230542819898,0.040446138979871996
single_shape,tiny_gmp,release_default,14,cf_accuracy,random,100,0.013869213350117206,0.006011372408791895,0.01267642664653483,0.015062000053699582
single_shape,tiny_gmp,release_default,15,cf_accuracy,random,100,0.002543125953525305,0.0026604223792940232,0.002015240435187798,0.003071011471862812
single_shape,tiny_gmp,release_default,16,cf_accuracy,random,100,0.0,0.0,0.0,0.0
single_shape,tiny_gmp,retention_1,1,cf_accuracy,random,100,0.012253011448665347,0.009635866143444902,0.010341046554161246,0.014164976343169449
single_shape,tiny_gmp,retention_1,2,cf_accuracy,random,100,0.11278198555555718,0.03493435288009982,0.1058502520378176,0.11971371907329677
single_shape,tiny_gmp,retention_1,3,cf_accuracy,random,100,0.28923544134137047,0.04220948863574835,0.28086016305448586,0.2976107196282551
single_shape,tiny_gmp,retention_1,4,cf_accuracy,random,100,0.412819836513263,0.03477111479145598,0.4059204929737866,0.4197191800527394
single_shape,tiny_gmp,retention_1,5,cf_accuracy,random,100,0.48286256397059335,0.03433298477276552,0.4760501549321254,0.4896749730090613
single_shape,tiny_gmp,retention_1,6,cf_accuracy,random,100,0.5033504362790336,0.038892785696603434,0.49563326381167183,0.5110676087463955
single_shape,tiny_gmp,retention_1,7,cf_accuracy,random,100,0.4784924411738757,0.03615985375946895,0.4713175416942333,0.4856673406535181
single_shape,tiny_gmp,retention_1,8,cf_accuracy,random,100,0.4104463784571271,0.028657080652782288,0.4047601919357041,0.4161325649785501
single_shape,tiny_gmp,retention_1,9,cf_accuracy,random,100,0.3203552273241803,0.02665439303709429,0.3150664174743354,0.32564403717402524
single_shape,tiny_gmp,retention_1,10,cf_accuracy,random,100,0.2355456541199237,0.02500006724635892,0.23058509839782113,0.24050620984202628
single_shape,tiny_gmp,retention_1,11,cf_accuracy,random,100,0.161663005547598,0.02368301736592308,0.15696378109537998,0.166362229999816
single_shape,tiny_gmp,retention_1,12,cf_accuracy,random,100,0.10371419217437505,0.020910390448631747,0.09956511705512847,0.10786326729362164
single_shape,tiny_gmp,retention_1,13,cf_accuracy,random,100,0.06294433476403355,0.014608044924952329,0.06004578172707092,0.06584288780099619
single_shape,tiny_gmp,retention_1,14,cf_accuracy,random,100,0.03067667571827769,0.008417827140116085,0.029006396187583435,0.032346955248971944
single_shape,tiny_gmp,retention_1,15,cf_accuracy,random,100,0.009122309423983097,0.004802231821920521,0.008169442445332855,0.01007517640263334
single_shape,tiny_gmp,retention_1,16,cf_accuracy,random,100,0.0,0.0,0.0,0.0
two_concepts,bn2_w16_gap,release_default,1,cf_accuracy,random,100,-0.044884033203125,0.02959757374311175,-0.05075683395781614,-0.03901123244843386
two_concepts,bn2_w16_gap,release_default,2,cf_accuracy,random,100,-0.1025384521484375,0.038827551263641014,-0.1102426806890282,-0.0948342236078468
two_concepts,bn2_w16_gap,release_default,3,cf_accuracy,random,100,-0.13937744140625,0.04675382171270042,-0.14865441396562892,-0.13010046884687107
two_concepts,bn2_w16_gap,release_default,4,cf_accuracy,random,100,-0.1724481201171875,0.059759618328615836,-0.18430572488798488,-0.1605905153463901
two_concepts,bn2_w16_gap,release_default,5,cf_accuracy,random,100,-0.20550537109375,0.05400016543583872,-0.2162201754583762,-0.1947905667291238
two_concepts,bn2_w16_gap,release_default,6,cf_accuracy,random,100,-0.2270550537109375,0.06812095418093293,-0.2405717289153424,-0.21353837850653262
two_concepts,bn2_w16_gap,release_default,7,cf_accuracy,random,100,-0.2533465576171875,0.07285303587279358,-0.2678021804925205,-0.23889093474185447
two_concepts,bn2_w16_gap,release_default,8,cf_accuracy,random,100,-0.2714837646484375,0.09079236047388793,-0.2894989387211208,-0.25346859057575416
two_concepts,bn2_w16_gap,release_default,9,cf_accuracy,random,100,-0.288287353515625,0.08832042957981691,-0.30581204286999175,-0.27076266416125827
two_concepts,bn2_w16_gap,release_default,10,cf_accuracy,random,100,-0.2979510498046875,0.09260780790180945,-0.3163264480334904,-0.2795756515758846
two_concepts,bn2_w16_gap,release_default,11,cf_accuracy,random,100,-0.2944000244140625,0.09489326755365395,-0.313228907421201,-0.27557114140692396
two_concepts,bn2_w16_gap,release_default,12,cf_accuracy,random,100,-0.3024652099609375,0.08821297564691934,-0.3199685781237872,-0.2849618417980878
two_concepts,bn2_w16_gap,release_default,13,cf_accuracy,random,100,-0.233153076171875,0.09579453773842694,-0.25216079073687214,-0.21414536160687786
two_concepts,bn2_w16_gap,release_default,14,cf_accuracy,random,100,-0.10251708984375,0.10652915245452153,-0.12365478485758954,-0.08137939482991047
two_concepts,bn2_w16_gap,release_default,15,cf_accuracy,random,100,-0.028807373046875,0.0826105253618473,-0.045199093527118706,-0.012415652566631293
two_concepts,bn2_w16_gap,release_default,16,cf_accuracy,random,100,0.0,0.0,0.0,0.0
two_concepts,bn2_w16_gap,retention_1,1,cf_accuracy,random,100,-0.0578076171875,0.037790317794394006,-0.06530603610484745,-0.05030919827015256
two_concepts,bn2_w16_gap,retention_1,2,cf_accuracy,random,100,-0.1178375244140625,0.03921153256294611,-0.12561794317497055,-0.11005710565315446
two_concepts,bn2_w16_gap,retention_1,3,cf_accuracy,random,100,-0.145244140625,0.043513571896897175,-0.15387817732318976,-0.13661010392681022
two_concepts,bn2_w16_gap,retention_1,4,cf_accuracy,random,100,-0.1559521484375,0.055412705362001026,-0.16694723136875458,-0.1449570655062454
two_concepts,bn2_w16_gap,retention_1,5,cf_accuracy,random,100,-0.120859375,0.06207245699544754,-0.1331758971396986,-0.10854285286030141
two_concepts,bn2_w16_gap,retention_1,6,cf_accuracy,random,100,-0.0953411865234375,0.06917467316558293,-0.10906694243499747,-0.08161543061187752
two_concepts,bn2_w16_gap,retention_1,7,cf_accuracy,random,100,-0.05632080078125,0.08388893008885005,-0.07296618449452441,-0.03967541706797559
two_concepts,bn2_w16_gap,retention_1,8,cf_accuracy,random,100,-0.028369140625,0.09082460274190435,-0.046390712263158884,-0.01034756898684112
two_concepts,bn2_w16_gap,retention_1,9,cf_accuracy,random,100,-0.0115264892578125,0.08968414583680007,-0.02932176950360521,0.00626879098798021
two_concepts,bn2_w16_gap,retention_1,10,cf_accuracy,random,100,-0.00864013671875,0.08776153491364003,-0.026053929246038773,0.008773655808538772
two_concepts,bn2_w16_gap,retention_1,11,cf_accuracy,random,100,-0.018966064453125,0.07829398299251886,-0.034501289279222455,-0.0034308396270275425
two_concepts,bn2_w16_gap,retention_1,12,cf_accuracy,random,100,-0.061337890625,0.07330107401518958,-0.07588241398804298,-0.04679336726195702
two_concepts,bn2_w16_gap,retention_1,13,cf_accuracy,random,100,-0.102225341796875,0.06092837092890388,-0.1143148524398426,-0.09013583115390739
two_concepts,bn2_w16_gap,retention_1,14,cf_accuracy,random,100,0.0168939208984375,0.09103059969002558,-0.0011685250033651,0.0349563668002401
two_concepts,bn2_w16_gap,retention_1,15,cf_accuracy,random,100,0.096177978515625,0.061599830549877124,0.08395523571643329,0.1084007213148167
two_concepts,bn2_w16_gap,retention_1,16,cf_accuracy,random,100,0.0,0.0,0.0,0.0
two_concepts,bn2_w16_gmp,release_default,1,cf_accuracy,random,100,-0.00060546875,0.01201183090038562,-0.0029888765992134685,0.0017779390992134683
two_concepts,bn2_w16_gmp,release_default,2,cf_accuracy,random,100,0.009691162109375,0.03417506174820021,0.0029100884251458603,0.01647223579360414
two_concepts,bn2_w16_gmp,release_default,3,cf_accuracy,random,100,0.0387359619140625,0.05850101632025125,0.02712809108729488,0.05034383274083012
two_concepts,bn2_w16_gmp,release_default,4,cf_accuracy,random,100,0.0657708740234375,0.0675490814528937,0.05236767077514516,0.07917407727172983
two_concepts,bn2_w16_gmp,release_default,5,cf_accuracy,random,100,0.0829156494140625,0.07955682181170545,0.0671298499687499,0.0987014488593751
two_concepts,bn2_w16_gmp,release_default,6,cf_accuracy,random,100,0.0872705078125,0.0831052088490333,0.07078063139616186,0.10376038422883813
two_concepts,bn2_w16_gmp,release_default,7,cf_accuracy,random,100,0.089996337890625,0.08068404167069634,0.07398687357007494,0.10600580221117506
two_concepts,bn2_w16_gmp,release_default,8,cf_accuracy,random,100,0.0811572265625,0.07949583840324091,0.06538352754847149,0.09693092557652852
two_concepts,bn2_w16_gmp,release_default,9,cf_accuracy,random,100,0.06061767578125,0.07475004695870756,0.04578564475051518,0.07544970681198482
two_concepts,bn2_w16_gmp,release_default,10,cf_accuracy,random,100,0.036700439453125,0.07207717740637129,0.022398763729902654,0.05100211517634734
two_concepts,bn2_w16_gmp,release_default,11,cf_accuracy,random,100,0.0251202392578125,0.07590661388351337,0.01005872025729329,0.04018175825833171
two_concepts,bn2_w16_gmp,release_default,12,cf_accuracy,random,100,0.011219482421875,0.06849567008505572,-0.0023715445474288208,0.02481050939117882
two_concepts,bn2_w16_gmp,release_default,13,cf_accuracy,random,100,0.012293701171875,0.053274749171813816,0.001722835132052257,0.02286456721169774
two_concepts,bn2_w16_gmp,release_default,14,cf_accuracy,random,100,0.00818359375,0.039998548018046635,0.0002470140483748582,0.01612017345162514
two_concepts,bn2_w16_gmp,release_default,15,cf_accuracy,random,100,-0.0035919189453125,0.023647121315879108,-0.008284020842431282,0.0011001829518062826
two_concepts,bn2_w16_gmp,release_default,16,cf_accuracy,random,100,0.0,0.0,0.0,0.0
two_concepts,bn2_w16_gmp,retention_1,1,cf_accuracy,random,100,-0.0031915283203125,0.018844052267315763,-0.00693059711485134,0.0005475404742263401
two_concepts,bn2_w16_gmp,retention_1,2,cf_accuracy,random,100,0.0406243896484375,0.05313244752634382,0.03008175934233278,0.051167019954542224
two_concepts,bn2_w16_gmp,retention_1,3,cf_accuracy,random,100,0.10159912109375,0.08077759748956995,0.0855710932690271,0.1176271489184729
two_concepts,bn2_w16_gmp,retention_1,4,cf_accuracy,random,100,0.1443377685546875,0.07957881190075804,0.1285476057986284,0.1601279313107466
two_concepts,bn2_w16_gmp,retention_1,5,cf_accuracy,random,100,0.1446478271484375,0.06699432133231,0.1313547003436778,0.15794095395319718
two_concepts,bn2_w16_gmp,retention_1,6,cf_accuracy,random,100,0.143375244140625,0.07444189517946666,0.1286043571082933,0.1581461311729567
two_concepts,bn2_w16_gmp,retention_1,7,cf_accuracy,random,100,0.1346759033203125,0.07396780064918805,0.11999908692834414,0.1493527197122809
two_concepts,bn2_w16_gmp,retention_1,8,cf_accuracy,random,100,0.1314739990234375,0.06977989591338032,0.11762815378831101,0.145319844258564
two_concepts,bn2_w16_gmp,retention_1,9,cf_accuracy,random,100,0.1226446533203125,0.06285353341385963,0.11017314867362415,0.13511615796700086
two_concepts,bn2_w16_gmp,retention_1,10,cf_accuracy,random,100,0.102337646484375,0.06441558273464404,0.08955619736353519,0.11511909560521481
two_concepts,bn2_w16_gmp,retention_1,11,cf_accuracy,random,100,0.081302490234375,0.06639038062914618,0.06812919836771236,0.09447578210103763
two_concepts,bn2_w16_gmp,retention_1,12,cf_accuracy,random,100,0.050413818359375,0.06058737504364393,0.03839196869800279,0.06243566802074721
two_concepts,bn2_w16_gmp,retention_1,13,cf_accuracy,random,100,0.0367767333984375,0.05399849953942862,0.026062259583800935,0.04749120721307406
two_concepts,bn2_w16_gmp,retention_1,14,cf_accuracy,random,100,0.0312030029296875,0.04089067982874753,0.023089404921878137,0.039316600937496865
two_concepts,bn2_w16_gmp,retention_1,15,cf_accuracy,random,100,-0.0285980224609375,0.03365952146376348,-0.035276801768006134,-0.021919243153868867
two_concepts,bn2_w16_gmp,retention_1,16,cf_accuracy,random,100,0.0,0.0,0.0,0.0
two_concepts,bn4_w16_gap,release_default,1,cf_accuracy,random,100,-0.024107666015625,0.012351495514651744,-0.02655847069338656,-0.02165686133786344
two_concepts,bn4_w16_gap,release_default,2,cf_accuracy,random,100,-0.0661529541015625,0.02755155136700338,-0.0716197796280537,-0.06068612857507129
two_concepts,bn4_w16_gap,release_default,3,cf_accuracy,random,100,-0.089300537109375,0.04591636668261309,-0.09841134042206487,-0.08018973379668512
two_concepts,bn4_w16_gap,release_default,4,cf_accuracy,random,100,-0.0790386962890625,0.067160861944316,-0.09236486836436919,-0.06571252421375581
two_concepts,bn4_w16_gap,release_default,5,cf_accuracy,random,100,-0.049986572265625,0.07807726315789199,-0.0654787951747613,-0.03449434935648871
two_concepts,bn4_w16_gap,release_default,6,cf_accuracy,random,100,-0.032998046875,0.07944893880704995,-0.048762439991650045,-0.017233653758349954
two_concepts,bn4_w16_gap,release_default,7,cf_accuracy,random,100,-0.0060064697265625,0.07168875659659796,-0.020231074334274728,0.008218134881149726
two_concepts,bn4_w16_gap,release_default,8,cf_accuracy,random,100,0.000361328125,0.07878875471251486,-0.01527207014449562,0.01599472639449562
two_concepts,bn4_w16_gap,release_default,9,cf_accuracy,random,100,0.009864501953125,0.07706842187459055,-0.005427544958432602,0.025156548864682604
two_concepts,bn4_w16_gap,release_default,10,cf_accuracy,random,100,-0.009326171875,0.07239176441648054,-0.02369026848604311,0.005037924736043108
two_concepts,bn4_w16_gap,release_default,11,cf_accuracy,random,100,-0.035599365234375,0.0726124273767545,-0.050007246164054386,-0.02119148430469561
two_concepts,bn4_w16_gap,release_default,12,cf_accuracy,random,100,-0.0486810302734375,0.06644728050604155,-0.061865612310128035,-0.03549644823674697
two_concepts,bn4_w16_gap,release_default,13,cf_accuracy,random,100,-0.05197509765625,0.06000487093969801,-0.06388136586588039,-0.0400688294466196
two_concepts,bn4_w16_gap,release_default,14,cf_accuracy,random,100,-0.04321533203125,0.051649228675473564,-0.05346365953867379,-0.032967004523826206
two_concepts,bn4_w16_gap,release_default,15,cf_accuracy,random,100,0.012783203125,0.025448018189015997,0.007733764217507498,0.0178326420324925
two_concepts,bn4_w16_gap,release_default,16,cf_accuracy,random,100,0.0,0.0,0.0,0.0
two_concepts,bn4_w16_gap,retention_1,1,cf_accuracy,random,100,-0.0394293212890625,0.01871182503257156,-0.04314215333153726,-0.03571648924658774
two_concepts,bn4_w16_gap,retention_1,2,cf_accuracy,random,100,-0.0740509033203125,0.05368710620595773,-0.08470358994186067,-0.06339821669876433
two_concepts,bn4_w16_gap,retention_1,3,cf_accuracy,random,100,-0.0856756591796875,0.06293035419116864,-0.09816240673523292,-0.07318891162414208
two_concepts,bn4_w16_gap,retention_1,4,cf_accuracy,random,100,-0.0962457275390625,0.06501392693470982,-0.1091459011303677,-0.0833455539477573
two_concepts,bn4_w16_gap,retention_1,5,cf_accuracy,random,100,-0.074150390625,0.0764994894758214,-0.08932954900556316,-0.05897123224443685
two_concepts,bn4_w16_gap,retention_1,6,cf_accuracy,random,100,-0.05377685546875,0.09004420871296176,-0.0716435800007944,-0.035910130936705593
two_concepts,bn4_w16_gap,retention_1,7,cf_accuracy,random,100,-0.0369342041015625,0.09176532624418192,-0.055142435691718866,-0.01872597251140613
two_concepts,bn4_w16_gap,retention_1,8,cf_accuracy,random,100,-0.0230743408203125,0.08569862260419216,-0.040078806790197,-0.006069874850428002
two_concepts,bn4_w16_gap,retention_1,9,cf_accuracy,random,100,-0.024825439453125,0.09090005161926278,-0.042861981785427154,-0.006788897120822847
two_concepts,bn4_w16_gap,retention_1,10,cf_accuracy,random,100,-0.0133197021484375,0.08760801011862121,-0.030703032025649758,0.004063627728774758
two_concepts,bn4_w16_gap,retention_1,11,cf_accuracy,random,100,-0.0343060302734375,0.06963172698117995,-0.04812247557786696,-0.020489584969008046
two_concepts,bn4_w16_gap,retention_1,12,cf_accuracy,random,100,-0.0806890869140625,0.07450145411762528,-0.09547179173186547,-0.06590638209625953
two_concepts,bn4_w16_gap,retention_1,13,cf_accuracy,random,100,-0.109127197265625,0.06742896610140456,-0.12250656702226029,-0.09574782750898972
two_concepts,bn4_w16_gap,retention_1,14,cf_accuracy,random,100,-0.0971124267578125,0.06399647541149221,-0.10981071589313911,-0.08441413762248588
two_concepts,bn4_w16_gap,retention_1,15,cf_accuracy,random,100,0.0195361328125,0.037059373728254213,0.012182749055822166,0.026889516569177832
two_concepts,bn4_w16_gap,retention_1,16,cf_accuracy,random,100,0.0,0.0,0.0,0.0
two_concepts,bn4_w16_gmp,release_default,1,cf_accuracy,random,100,-0.0029345703125,0.011788988360055217,-0.005273761367107652,-0.0005953792578923481
two_concepts,bn4_w16_gmp,release_default,2,cf_accuracy,random,100,0.0098162841796875,0.03135911605479117,0.00359395521341926,0.01603861314595574
two_concepts,bn4_w16_gmp,release_default,3,cf_accuracy,random,100,0.065523681640625,0.06679040706357006,0.05227101585073571,0.07877634743051429
two_concepts,bn4_w16_gmp,release_default,4,cf_accuracy,random,100,0.119468994140625,0.07719096727531558,0.10415263156292165,0.13478535671832836
two_concepts,bn4_w16_gmp,release_default,5,cf_accuracy,random,100,0.1663153076171875,0.09050030193389125,0.1483580842950959,0.1842725309392791
two_concepts,bn4_w16_gmp,release_default,6,cf_accuracy,random,100,0.18910400390625,0.10379439252210507,0.16850894459405247,0.20969906321844756
two_concepts,bn4_w16_gmp,release_default,7,cf_accuracy,random,100,0.1919525146484375,0.11609175537200149,0.1689173917535826,0.21498763754329236
two_concepts,bn4_w16_gmp,release_default,8,cf_accuracy,random,100,0.1745892333984375,0.1089104860743724,0.1529790301310089,0.1961994366658661
two_concepts,bn4_w16_gmp,release_default,9,cf_accuracy,random,100,0.1289862060546875,0.09574550023746704,0.10998822159375715,0.14798419051561784
two_concepts,bn4_w16_gmp,release_default,10,cf_accuracy,random,100,0.0857562255859375,0.08533351686837833,0.06882420451506532,0.10268824665680967
two_concepts,bn4_w16_gmp,release_default,11,cf_accuracy,random,100,0.0428338623046875,0.07718828047969431,0.02751803284552586,0.05814969176384914
two_concepts,bn4_w16_gmp,release_default,12,cf_accuracy,random,100,0.01276611328125,0.0678768432568152,-0.0007021250197846909,0.02623435158228469
two_concepts,bn4_w16_gmp,release_default,13,cf_accuracy,random,100,-0.001114501953125,0.05615651287002901,-0.012257172430994237,0.010028168524744238
two_concepts,bn4_w16_gmp,release_default,14,cf_accuracy,random,100,0.0033648681640625,0.03252363366823244,-0.0030885263611068535,0.009818262689231853
two_concepts,bn4_w16_gmp,release_default,15,cf_accuracy,random,100,-0.0109228515625,0.025007426899903124,-0.015884867599534596,-0.005960835525465406
two_concepts,bn4_w16_gmp,release_default,16,cf_accuracy,random,100,0.0,0.0,0.0,0.0
two_concepts,bn4_w16_gmp,retention_1,1,cf_accuracy,random,100,-0.0030072021484375,0.013070600523340883,-0.005600692861020228,-0.0004137114358547726
two_concepts,bn4_w16_gmp,retention_1,2,cf_accuracy,random,100,0.017628173828125,0.034123791301956106,0.010857273312751155,0.024399074343498844
two_concepts,bn4_w16_gmp,retention_1,3,cf_accuracy,random,100,0.0795562744140625,0.06728801130110831,0.06620487314784275,0.09290767568028226
two_concepts,bn4_w16_gmp,retention_1,4,cf_accuracy,random,100,0.1335626220703125,0.08826047241380028,0.11604982951846371,0.15107541462216129
two_concepts,bn4_w16_gmp,retention_1,5,cf_accuracy,random,100,0.1718994140625,0.09893730501405103,0.15226810628718443,0.19153072183781558
two_concepts,bn4_w16_gmp,retention_1,6,cf_accuracy,random,100,0.1969873046875,0.10658708668760941,0.17583811426492346,0.21813649511007654
two_concepts,bn4_w16_gmp,retention_1,7,cf_accuracy,random,100,0.2070849609375,0.1155309338097614,0.1841611172077063,0.2300088046672937
two_concepts,bn4_w16_gmp,retention_1,8,cf_accuracy,random,100,0.181473388671875,0.10892893491929055,0.159859524753364,0.203087252590386
two_concepts,bn4_w16_gmp,retention_1,9,cf_accuracy,random,100,0.1431622314453125,0.09854678625831456,0.1236084110635014,0.16271605182712362
two_concepts,bn4_w16_gmp,retention_1,10,cf_accuracy,random,100,0.0915863037109375,0.0894958322528906,0.0738283889656855,0.1093442184561895
two_concepts,bn4_w16_gmp,retention_1,11,cf_accuracy,random,100,0.0469781494140625,0.08372135016042129,0.03036601719426149,0.06359028163386352
two_concepts,bn4_w16_gmp,retention_1,12,cf_accuracy,random,100,0.01203369140625,0.0727429993549392,-0.00240009783668102,0.02646748064918102
two_concepts,bn4_w16_gmp,retention_1,13,cf_accuracy,random,100,-0.0072271728515625,0.056666039382611604,-0.018470944443786646,0.004016598740661646
two_concepts,bn4_w16_gmp,retention_1,14,cf_accuracy,random,100,0.004588623046875,0.040592758145265875,-0.0034658608354734156,0.012643106929223416
two_concepts,bn4_w16_gmp,retention_1,15,cf_accuracy,random,100,-0.01522216796875,0.02962458447155717,-0.02110032823796675,-0.009344007699533252
two_concepts,bn4_w16_gmp,retention_1,16,cf_accuracy,random,100,0.0,0.0,0.0,0.0
two_concepts,plain2_w16_gap,release_default,1,cf_accuracy,random,100,0.003297119140625,0.008227422435734155,0.001664620034140388,0.0049296182471096125
two_concepts,plain2_w16_gap,release_default,2,cf_accuracy,random,100,0.0143292236328125,0.021136512351630277,0.010135281022260453,0.018523166243364548
two_concepts,plain2_w16_gap,release_default,3,cf_accuracy,random,100,0.02712158203125,0.03909125812684184,0.019365028327838013,0.03487813573466199
two_concepts,plain2_w16_gap,release_default,4,cf_accuracy,random,100,0.04208251953125,0.05225785988568111,0.031713426387370375,0.05245161267512963
two_concepts,plain2_w16_gap,release_default,5,cf_accuracy,random,100,0.0525177001953125,0.07015878257941884,0.038596675625637636,0.06643872476498737
two_concepts,plain2_w16_gap,release_default,6,cf_accuracy,random,100,0.064881591796875,0.08029607437571934,0.048949108604660396,0.0808140749890896
two_concepts,plain2_w16_gap,release_default,7,cf_accuracy,random,100,0.0645318603515625,0.09046745357021094,0.04658115485747553,0.08248256584564947
two_concepts,plain2_w16_gap,release_default,8,cf_accuracy,random,100,0.0591949462890625,0.0966522133291373,0.04001705027946041,0.07837284229866459
two_concepts,plain2_w16_gap,release_default,9,cf_accuracy,random,100,0.060240478515625,0.09911913673802528,0.04057309138140482,0.07990786564984517
two_concepts,plain2_w16_gap,release_default,10,cf_accuracy,random,100,0.05932373046875,0.085626272394449,0.042333620350127825,0.07631384058737217
two_concepts,plain2_w16_gap,release_default,11,cf_accuracy,random,100,0.0511749267578125,0.06926392143270557,0.03743146205380009,0.06491839146182492
two_concepts,plain2_w16_gap,release_default,12,cf_accuracy,random,100,0.048140869140625,0.05391379450040036,0.03744320264342091,0.05883853563782909
two_concepts,plain2_w16_gap,release_default,13,cf_accuracy,random,100,0.032708740234375,0.039088710988399444,0.024952691938490555,0.04046478853025944
two_concepts,plain2_w16_gap,release_default,14,cf_accuracy,random,100,0.0182550048828125,0.021813089343099553,0.013926814718707783,0.022583195046917214
two_concepts,plain2_w16_gap,release_default,15,cf_accuracy,random,100,0.0040325927734375,0.010274986536069963,0.0019938125272182775,0.006071373019656722
two_concepts,plain2_w16_gap,release_default,16,cf_accuracy,random,100,0.0,0.0,0.0,0.0
two_concepts,plain2_w16_gap,retention_1,1,cf_accuracy,random,100,-0.0245733642578125,0.0063456694213792275,-0.025832482741318923,-0.02331424577430608
two_concepts,plain2_w16_gap,retention_1,2,cf_accuracy,random,100,-0.05345947265625,0.010682652241257041,-0.05557914262275049,-0.05133980268974951
two_concepts,plain2_w16_gap,retention_1,3,cf_accuracy,random,100,-0.0843182373046875,0.0170156842258929,-0.08769451821307334,-0.08094195639630167
two_concepts,plain2_w16_gap,retention_1,4,cf_accuracy,random,100,-0.1136029052734375,0.02298100941218863,-0.11816283611746067,-0.10904297442941432
two_concepts,plain2_w16_gap,retention_1,5,cf_accuracy,random,100,-0.1360980224609375,0.03562264035342518,-0.14316632714589075,-0.12902971777598424
two_concepts,plain2_w16_gap,retention_1,6,cf_accuracy,random,100,-0.148367919921875,0.054293289922795036,-0.1591408865440956,-0.1375949532996544
two_concepts,plain2_w16_gap,retention_1,7,cf_accuracy,random,100,-0.14799072265625,0.067767077129681,-0.16143718097626772,-0.13454426433623226
two_concepts,plain2_w16_gap,retention_1,8,cf_accuracy,random,100,-0.1669830322265625,0.06659485635363749,-0.18019689651309748,-0.1537691679400275
two_concepts,plain2_w16_gap,retention_1,9,cf_accuracy,random,100,-0.17451171875,0.07649851883654842,-0.18969068453467322,-0.15933275296532676
two_concepts,plain2_w16_gap,retention_1,10,cf_accuracy,random,100,-0.1760736083984375,0.079464079599626,-0.19184100577681654,-0.16030621102005846
two_concepts,plain2_w16_gap,retention_1,11,cf_accuracy,random,100,-0.16324951171875,0.07689875334820659,-0.17850789271368742,-0.14799113072381256
two_concepts,plain2_w16_gap,retention_1,12,cf_accuracy,random,100,-0.09512451171875,0.08158479416566876,-0.11131270487627086,-0.07893631856122914
two_concepts,plain2_w16_gap,retention_1,13,cf_accuracy,random,100,-0.0499908447265625,0.06494049269499434,-0.06287644737154066,-0.03710524208158433
two_concepts,plain2_w16_gap,retention_1,14,cf_accuracy,random,100,-0.0185992431640625,0.049990133535903265,-0.02851837020146329,-0.00868011612666171
two_concepts,plain2_w16_gap,retention_1,15,cf_accuracy,random,100,-0.008145751953125,0.026719157640411068,-0.013447412505346338,-0.0028440914009036627
two_concepts,plain2_w16_gap,retention_1,16,cf_accuracy,random,100,0.0,0.0,0.0,0.0
two_concepts,plain2_w16_gmp,release_default,1,cf_accuracy,random,100,0.0005859375,0.0014058576865071544,0.0003069848346914441,0.0008648901653085558
two_concepts,plain2_w16_gmp,release_default,2,cf_accuracy,random,100,0.004097900390625,0.005205695755994304,0.003064977414240463,0.005130823367009537
two_concepts,plain2_w16_gmp,release_default,3,cf_accuracy,random,100,0.014920654296875,0.014575792040975203,0.012028500931824861,0.01781280766192514
two_concepts,plain2_w16_gmp,release_default,4,cf_accuracy,random,100,0.0341949462890625,0.0295359319498205,0.02833437660348883,0.04005551597463617
two_concepts,plain2_w16_gmp,release_default,5,cf_accuracy,random,100,0.052823486328125,0.041808478038497396,0.044527777243723504,0.0611191954125265
two_concepts,plain2_w16_gmp,release_default,6,cf_accuracy,random,100,0.0591766357421875,0.058746196972346315,0.047520115754811076,0.07083315572956392
two_concepts,plain2_w16_gmp,release_default,7,cf_accuracy,random,100,0.0473504638671875,0.07612381762328926,0.03224584693242716,0.06245508080194784
