task,architecture,block,metric,delta
two_concepts,bn4_w16_gap,6079,raw_logit_input_effect_mpp,8.398265838623047
two_concepts,bn4_w16_gap,6080,raw_logit_input_effect_mpp,10.61258316040039
two_concepts,bn4_w16_gap,6081,raw_logit_input_effect_mpp,13.30197525024414
two_concepts,bn4_w16_gap,6082,raw_logit_input_effect_mpp,-0.7459983825683594
two_concepts,bn4_w16_gap,6083,raw_logit_input_effect_mpp,9.724132537841797
two_concepts,bn4_w16_gap,6084,raw_logit_input_effect_mpp,5.838539123535156
two_concepts,bn4_w16_gap,6085,raw_logit_input_effect_mpp,8.213111877441406
two_concepts,bn4_w16_gap,6086,raw_logit_input_effect_mpp,0.06537246704101562
two_concepts,bn4_w16_gap,6087,raw_logit_input_effect_mpp,10.994132995605469
two_concepts,bn4_w16_gap,6088,raw_logit_input_effect_mpp,9.601604461669922
two_concepts,bn4_w16_gap,6089,raw_logit_input_effect_mpp,9.26162338256836
two_concepts,bn4_w16_gap,6090,raw_logit_input_effect_mpp,16.99798583984375
two_concepts,bn4_w16_gap,6091,raw_logit_input_effect_mpp,7.591999053955078
two_concepts,bn4_w16_gap,6092,raw_logit_input_effect_mpp,11.321098327636719
two_concepts,bn4_w16_gap,6093,raw_logit_input_effect_mpp,7.022556304931641
two_concepts,bn4_w16_gap,6094,raw_logit_input_effect_mpp,9.80624771118164
two_concepts,bn4_w16_gap,6095,raw_logit_input_effect_mpp,11.043899536132812
two_concepts,bn4_w16_gap,6096,raw_logit_input_effect_mpp,6.890453338623047
two_concepts,bn4_w16_gap,6097,raw_logit_input_effect_mpp,12.032691955566406
two_concepts,bn4_w16_gap,6098,raw_logit_input_effect_mpp,1.8517608642578125
two_concepts,bn4_w16_gap,6099,raw_logit_input_effect_mpp,17.780597686767578
two_concepts,bn4_w16_gmp,6000,raw_logit_input_effect_mpp,5.464561462402344
two_concepts,bn4_w16_gmp,6001,raw_logit_input_effect_mpp,-8.312171936035156
two_concepts,bn4_w16_gmp,6002,raw_logit_input_effect_mpp,2.9741363525390625
two_concepts,bn4_w16_gmp,6003,raw_logit_input_effect_mpp,-5.0656585693359375
two_concepts,bn4_w16_gmp,6004,raw_logit_input_effect_mpp,-4.587043762207031
two_concepts,bn4_w16_gmp,6005,raw_logit_input_effect_mpp,19.869674682617188
two_concepts,bn4_w16_gmp,6006,raw_logit_input_effect_mpp,14.16827392578125
two_concepts,bn4_w16_gmp,6007,raw_logit_input_effect_mpp,9.427398681640625
two_concepts,bn4_w16_gmp,6008,raw_logit_input_effect_mpp,8.038482666015625
two_concepts,bn4_w16_gmp,6009,raw_logit_input_effect_mpp,12.204963684082031
two_concepts,bn4_w16_gmp,6010,raw_logit_input_effect_mpp,11.139701843261719
two_concepts,bn4_w16_gmp,6011,raw_logit_input_effect_mpp,4.794921875
two_concepts,bn4_w16_gmp,6012,raw_logit_input_effect_mpp,5.287605285644531
two_concepts,bn4_w16_gmp,6013,raw_logit_input_effect_mpp,12.100967407226562
two_concepts,bn4_w16_gmp,6014,raw_logit_input_effect_mpp,4.9217987060546875
two_concepts,bn4_w16_gmp,6015,raw_logit_input_effect_mpp,28.289077758789062
two_concepts,bn4_w16_gmp,6016,raw_logit_input_effect_mpp,-4.4965972900390625
two_concepts,bn4_w16_gmp,6017,raw_logit_input_effect_mpp,4.731178283691406
two_concepts,bn4_w16_gmp,6018,raw_logit_input_effect_mpp,15.304702758789062
two_concepts,bn4_w16_gmp,6019,raw_logit_input_effect_mpp,0.127227783203125
two_concepts,bn4_w16_gmp,6020,raw_logit_input_effect_mpp,-1.5979995727539062
two_concepts,bn4_w16_gmp,6021,raw_logit_input_effect_mpp,7.307373046875
two_concepts,bn4_w16_gmp,6022,raw_logit_input_effect_mpp,-0.44434356689453125
two_concepts,bn4_w16_gmp,6023,raw_logit_input_effect_mpp,8.848487854003906
two_concepts,bn4_w16_gmp,6024,raw_logit_input_effect_mpp,11.214653015136719
two_concepts,bn4_w16_gmp,6025,raw_logit_input_effect_mpp,-8.169151306152344
two_concepts,bn4_w16_gmp,6026,raw_logit_input_effect_mpp,0.16994476318359375
two_concepts,bn4_w16_gmp,6027,raw_logit_input_effect_mpp,16.58490753173828
two_concepts,bn4_w16_gmp,6028,raw_logit_input_effect_mpp,-10.805946350097656
two_concepts,bn4_w16_gmp,6029,raw_logit_input_effect_mpp,6.841361999511719
two_concepts,bn4_w16_gmp,6030,raw_logit_input_effect_mpp,5.886955261230469
two_concepts,bn4_w16_gmp,6031,raw_logit_input_effect_mpp,14.214469909667969
two_concepts,bn4_w16_gmp,6032,raw_logit_input_effect_mpp,2.0160675048828125
two_concepts,bn4_w16_gmp,6033,raw_logit_input_effect_mpp,7.764549255371094
two_concepts,bn4_w16_gmp,6034,raw_logit_input_effect_mpp,3.8281936645507812
two_concepts,bn4_w16_gmp,6035,raw_logit_input_effect_mpp,1.0015106201171875
two_concepts,bn4_w16_gmp,6036,raw_logit_input_effect_mpp,0.3870697021484375
two_concepts,bn4_w16_gmp,6037,raw_logit_input_effect_mpp,11.439796447753906
two_concepts,bn4_w16_gmp,6038,raw_logit_input_effect_mpp,4.57806396484375
two_concepts,bn4_w16_gmp,6039,raw_logit_input_effect_mpp,11.278724670410156
two_concepts,bn4_w16_gmp,6040,raw_logit_input_effect_mpp,9.998619079589844
two_concepts,bn4_w16_gmp,6041,raw_logit_input_effect_mpp,5.302459716796875
two_concepts,bn4_w16_gmp,6042,raw_logit_input_effect_mpp,4.577079772949219
two_concepts,bn4_w16_gmp,6043,raw_logit_input_effect_mpp,15.060256958007812
two_concepts,bn4_w16_gmp,6044,raw_logit_input_effect_mpp,8.658988952636719
two_concepts,bn4_w16_gmp,6045,raw_logit_input_effect_mpp,4.120758056640625
two_concepts,bn4_w16_gmp,6046,raw_logit_input_effect_mpp,14.791244506835938
two_concepts,bn4_w16_gmp,6047,raw_logit_input_effect_mpp,18.91358184814453
two_concepts,bn4_w16_gmp,6048,raw_logit_input_effect_mpp,10.4376220703125
two_concepts,bn4_w16_gmp,6049,raw_logit_input_effect_mpp,14.413093566894531
two_concepts,bn4_w16_gmp,6050,raw_logit_input_effect_mpp,11.969497680664062
two_concepts,bn4_w16_gmp,6051,raw_logit_input_effect_mpp,2.2307510375976562
two_concepts,bn4_w16_gmp,6052,raw_logit_input_effect_mpp,4.318565368652344
two_concepts,bn4_w16_gmp,6053,raw_logit_input_effect_mpp,9.217025756835938
two_concepts,bn4_w16_gmp,6054,raw_logit_input_effect_mpp,11.084571838378906
two_concepts,bn4_w16_gmp,6055,raw_logit_input_effect_mpp,0.7730331420898438
two_concepts,bn4_w16_gmp,6056,raw_logit_input_effect_mpp,10.015235900878906
two_concepts,bn4_w16_gmp,6057,raw_logit_input_effect_mpp,10.0640869140625
two_concepts,bn4_w16_gmp,6058,raw_logit_input_effect_mpp,12.566131591796875
two_concepts,bn4_w16_gmp,6059,raw_logit_input_effect_mpp,16.112869262695312
two_concepts,bn4_w16_gmp,6060,raw_logit_input_effect_mpp,8.03045654296875
two_concepts,bn4_w16_gmp,6061,raw_logit_input_effect_mpp,16.972434997558594
two_concepts,bn4_w16_gmp,6062,raw_logit_input_effect_mpp,18.455047607421875
two_concepts,bn4_w16_gmp,6063,raw_logit_input_effect_mpp,8.606903076171875
two_concepts,bn4_w16_gmp,6064,raw_logit_input_effect_mpp,9.931983947753906
two_concepts,bn4_w16_gmp,6065,raw_logit_input_effect_mpp,11.607894897460938
two_concepts,bn4_w16_gmp,6066,raw_logit_input_effect_mpp,1.2848663330078125
two_concepts,bn4_w16_gmp,6067,raw_logit_input_effect_mpp,1.4149398803710938
two_concepts,bn4_w16_gmp,6068,raw_logit_input_effect_mpp,11.939796447753906
two_concepts,bn4_w16_gmp,6069,raw_logit_input_effect_mpp,5.616180419921875
two_concepts,bn4_w16_gmp,6070,raw_logit_input_effect_mpp,0.9939727783203125
two_concepts,bn4_w16_gmp,6071,raw_logit_input_effect_mpp,7.407188415527344
two_concepts,bn4_w16_gmp,6072,raw_logit_input_effect_mpp,2.2088775634765625
two_concepts,bn4_w16_gmp,6073,raw_logit_input_effect_mpp,4.54840087890625
two_concepts,bn4_w16_gmp,6074,raw_logit_input_effect_mpp,5.220298767089844
two_concepts,bn4_w16_gmp,6075,raw_logit_input_effect_mpp,9.222419738769531
two_concepts,bn4_w16_gmp,6076,raw_logit_input_effect_mpp,14.325736999511719
two_concepts,bn4_w16_gmp,6077,raw_logit_input_effect_mpp,2.6779632568359375
two_concepts,bn4_w16_gmp,6078,raw_logit_input_effect_mpp,12.282119750976562
two_concepts,bn4_w16_gmp,6079,raw_logit_input_effect_mpp,23.25787353515625
two_concepts,bn4_w16_gmp,6080,raw_logit_input_effect_mpp,10.434112548828125
two_concepts,bn4_w16_gmp,6081,raw_logit_input_effect_mpp,9.444038391113281
two_concepts,bn4_w16_gmp,6082,raw_logit_input_effect_mpp,3.9764633178710938
two_concepts,bn4_w16_gmp,6083,raw_logit_input_effect_mpp,10.577529907226562
two_concepts,bn4_w16_gmp,6084,raw_logit_input_effect_mpp,0.9422454833984375
two_concepts,bn4_w16_gmp,6085,raw_logit_input_effect_mpp,3.8310317993164062
two_concepts,bn4_w16_gmp,6086,raw_logit_input_effect_mpp,10.369613647460938
two_concepts,bn4_w16_gmp,6087,raw_logit_input_effect_mpp,11.441810607910156
two_concepts,bn4_w16_gmp,6088,raw_logit_input_effect_mpp,8.456329345703125
two_concepts,bn4_w16_gmp,6089,raw_logit_input_effect_mpp,4.593345642089844
two_concepts,bn4_w16_gmp,6090,raw_logit_input_effect_mpp,9.279708862304688
two_concepts,bn4_w16_gmp,6091,raw_logit_input_effect_mpp,-4.3289337158203125
two_concepts,bn4_w16_gmp,6092,raw_logit_input_effect_mpp,11.217720031738281
two_concepts,bn4_w16_gmp,6093,raw_logit_input_effect_mpp,10.009613037109375
two_concepts,bn4_w16_gmp,6094,raw_logit_input_effect_mpp,16.33190155029297
two_concepts,bn4_w16_gmp,6095,raw_logit_input_effect_mpp,19.247779846191406
two_concepts,bn4_w16_gmp,6096,raw_logit_input_effect_mpp,6.738563537597656
two_concepts,bn4_w16_gmp,6097,raw_logit_input_effect_mpp,9.275291442871094
two_concepts,bn4_w16_gmp,6098,raw_logit_input_effect_mpp,8.860740661621094
two_concepts,bn4_w16_gmp,6099,raw_logit_input_effect_mpp,7.588310241699219
two_concepts,plain2_w16_gap,6000,raw_logit_input_effect_mpp,216.57199668884277
two_concepts,plain2_w16_gap,6001,raw_logit_input_effect_mpp,295.6325807571411
two_concepts,plain2_w16_gap,6002,raw_logit_input_effect_mpp,122.27571725845337
two_concepts,plain2_w16_gap,6003,raw_logit_input_effect_mpp,224.46073532104492
two_concepts,plain2_w16_gap,6004,raw_logit_input_effect_mpp,232.34057807922363
two_concepts,plain2_w16_gap,6005,raw_logit_input_effect_mpp,229.63891315460205
two_concepts,plain2_w16_gap,6006,raw_logit_input_effect_mpp,237.47916793823242
two_concepts,plain2_w16_gap,6007,raw_logit_input_effect_mpp,283.64874362945557
two_concepts,plain2_w16_gap,6008,raw_logit_input_effect_mpp,180.2664270401001
two_concepts,plain2_w16_gap,6009,raw_logit_input_effect_mpp,253.1109323501587
two_concepts,plain2_w16_gap,6010,raw_logit_input_effect_mpp,238.2937240600586
two_concepts,plain2_w16_gap,6011,raw_logit_input_effect_mpp,252.9667673110962
two_concepts,plain2_w16_gap,6012,raw_logit_input_effect_mpp,197.2769055366516
two_concepts,plain2_w16_gap,6013,raw_logit_input_effect_mpp,132.76484870910645
two_concepts,plain2_w16_gap,6014,raw_logit_input_effect_mpp,297.27086353302
two_concepts,plain2_w16_gap,6015,raw_logit_input_effect_mpp,245.84986114501953
two_concepts,plain2_w16_gap,6016,raw_logit_input_effect_mpp,164.48736190795898
two_concepts,plain2_w16_gap,6017,raw_logit_input_effect_mpp,224.3463773727417
two_concepts,plain2_w16_gap,6018,raw_logit_input_effect_mpp,217.47895050048828
two_concepts,plain2_w16_gap,6019,raw_logit_input_effect_mpp,207.29852962493896
two_concepts,plain2_w16_gap,6020,raw_logit_input_effect_mpp,257.39278507232666
two_concepts,plain2_w16_gap,6021,raw_logit_input_effect_mpp,226.96979427337646
two_concepts,plain2_w16_gap,6022,raw_logit_input_effect_mpp,235.69143772125244
two_concepts,plain2_w16_gap,6023,raw_logit_input_effect_mpp,160.4555902481079
two_concepts,plain2_w16_gap,6024,raw_logit_input_effect_mpp,223.77604007720947
two_concepts,plain2_w16_gap,6025,raw_logit_input_effect_mpp,226.30560874938965
two_concepts,plain2_w16_gap,6026,raw_logit_input_effect_mpp,193.7593231201172
two_concepts,plain2_w16_gap,6027,raw_logit_input_effect_mpp,267.22797775268555
two_concepts,plain2_w16_gap,6028,raw_logit_input_effect_mpp,275.6324186325073
two_concepts,plain2_w16_gap,6029,raw_logit_input_effect_mpp,283.1674404144287
two_concepts,plain2_w16_gap,6030,raw_logit_input_effect_mpp,213.70274448394775
two_concepts,plain2_w16_gap,6031,raw_logit_input_effect_mpp,180.68994903564453
two_concepts,plain2_w16_gap,6032,raw_logit_input_effect_mpp,226.56209564208984
two_concepts,plain2_w16_gap,6033,raw_logit_input_effect_mpp,231.33362483978271
two_concepts,plain2_w16_gap,6034,raw_logit_input_effect_mpp,248.78279209136963
two_concepts,plain2_w16_gap,6035,raw_logit_input_effect_mpp,217.04359436035156
two_concepts,plain2_w16_gap,6036,raw_logit_input_effect_mpp,136.99013423919678
two_concepts,plain2_w16_gap,6037,raw_logit_input_effect_mpp,208.20203304290771
two_concepts,plain2_w16_gap,6038,raw_logit_input_effect_mpp,237.54258060455322
two_concepts,plain2_w16_gap,6039,raw_logit_input_effect_mpp,209.09945392608643
two_concepts,plain2_w16_gap,6040,raw_logit_input_effect_mpp,252.8031129837036
two_concepts,plain2_w16_gap,6041,raw_logit_input_effect_mpp,193.78290462493896
two_concepts,plain2_w16_gap,6042,raw_logit_input_effect_mpp,213.83290672302246
two_concepts,plain2_w16_gap,6043,raw_logit_input_effect_mpp,225.91111373901367
two_concepts,plain2_w16_gap,6044,raw_logit_input_effect_mpp,207.51506805419922
two_concepts,plain2_w16_gap,6045,raw_logit_input_effect_mpp,141.1725368499756
two_concepts,plain2_w16_gap,6046,raw_logit_input_effect_mpp,232.5601463317871
two_concepts,plain2_w16_gap,6047,raw_logit_input_effect_mpp,246.25970458984375
two_concepts,plain2_w16_gap,6048,raw_logit_input_effect_mpp,174.56501960754395
two_concepts,plain2_w16_gap,6049,raw_logit_input_effect_mpp,302.9508066177368
two_concepts,plain2_w16_gap,6050,raw_logit_input_effect_mpp,196.20070552825928
two_concepts,plain2_w16_gap,6051,raw_logit_input_effect_mpp,203.04369735717773
two_concepts,plain2_w16_gap,6052,raw_logit_input_effect_mpp,150.43921566009521
two_concepts,plain2_w16_gap,6053,raw_logit_input_effect_mpp,293.27622509002686
two_concepts,plain2_w16_gap,6054,raw_logit_input_effect_mpp,225.83383560180664
two_concepts,plain2_w16_gap,6055,raw_logit_input_effect_mpp,207.27430057525635
two_concepts,plain2_w16_gap,6056,raw_logit_input_effect_mpp,217.8293161392212
two_concepts,plain2_w16_gap,6057,raw_logit_input_effect_mpp,160.67275047302246
two_concepts,plain2_w16_gap,6058,raw_logit_input_effect_mpp,187.5322389602661
two_concepts,plain2_w16_gap,6059,raw_logit_input_effect_mpp,208.71422386169434
two_concepts,plain2_w16_gap,6060,raw_logit_input_effect_mpp,198.07204627990723
two_concepts,plain2_w16_gap,6061,raw_logit_input_effect_mpp,210.81862926483154
two_concepts,plain2_w16_gap,6062,raw_logit_input_effect_mpp,219.4737949371338
two_concepts,plain2_w16_gap,6063,raw_logit_input_effect_mpp,191.6091012954712
two_concepts,plain2_w16_gap,6064,raw_logit_input_effect_mpp,219.12127780914307
two_concepts,plain2_w16_gap,6065,raw_logit_input_effect_mpp,180.7536973953247
two_concepts,plain2_w16_gap,6066,raw_logit_input_effect_mpp,219.5369110107422
two_concepts,plain2_w16_gap,6067,raw_logit_input_effect_mpp,232.54598808288574
two_concepts,plain2_w16_gap,6068,raw_logit_input_effect_mpp,189.31543159484863
two_concepts,plain2_w16_gap,6069,raw_logit_input_effect_mpp,146.49346733093262
two_concepts,plain2_w16_gap,6070,raw_logit_input_effect_mpp,157.8665542602539
two_concepts,plain2_w16_gap,6071,raw_logit_input_effect_mpp,229.39484310150146
two_concepts,plain2_w16_gap,6072,raw_logit_input_effect_mpp,282.39094734191895
two_concepts,plain2_w16_gap,6073,raw_logit_input_effect_mpp,196.21254062652588
two_concepts,plain2_w16_gap,6074,raw_logit_input_effect_mpp,159.2449312210083
two_concepts,plain2_w16_gap,6075,raw_logit_input_effect_mpp,245.40554332733154
two_concepts,plain2_w16_gap,6076,raw_logit_input_effect_mpp,237.46664810180664
two_concepts,plain2_w16_gap,6077,raw_logit_input_effect_mpp,239.97917652130127
two_concepts,plain2_w16_gap,6078,raw_logit_input_effect_mpp,210.7419776916504
two_concepts,plain2_w16_gap,6079,raw_logit_input_effect_mpp,222.54556369781494
two_concepts,plain2_w16_gap,6080,raw_logit_input_effect_mpp,165.46297693252563
two_concepts,plain2_w16_gap,6081,raw_logit_input_effect_mpp,185.9109010696411
two_concepts,plain2_w16_gap,6082,raw_logit_input_effect_mpp,302.493839263916
two_concepts,plain2_w16_gap,6083,raw_logit_input_effect_mpp,161.48172569274902
two_concepts,plain2_w16_gap,6084,raw_logit_input_effect_mpp,218.22218418121338
two_concepts,plain2_w16_gap,6085,raw_logit_input_effect_mpp,205.02286624908447
two_concepts,plain2_w16_gap,6086,raw_logit_input_effect_mpp,186.9702434539795
two_concepts,plain2_w16_gap,6087,raw_logit_input_effect_mpp,179.15639972686768
two_concepts,plain2_w16_gap,6088,raw_logit_input_effect_mpp,221.55748748779297
two_concepts,plain2_w16_gap,6089,raw_logit_input_effect_mpp,209.03796863555908
two_concepts,plain2_w16_gap,6090,raw_logit_input_effect_mpp,185.5456085205078
two_concepts,plain2_w16_gap,6091,raw_logit_input_effect_mpp,254.5331268310547
two_concepts,plain2_w16_gap,6092,raw_logit_input_effect_mpp,214.1399450302124
two_concepts,plain2_w16_gap,6093,raw_logit_input_effect_mpp,236.1774377822876
two_concepts,plain2_w16_gap,6094,raw_logit_input_effect_mpp,371.74189281463623
two_concepts,plain2_w16_gap,6095,raw_logit_input_effect_mpp,247.84388542175293
two_concepts,plain2_w16_gap,6096,raw_logit_input_effect_mpp,218.1321849822998
two_concepts,plain2_w16_gap,6097,raw_logit_input_effect_mpp,257.91183376312256
two_concepts,plain2_w16_gap,6098,raw_logit_input_effect_mpp,212.06137084960938
two_concepts,plain2_w16_gap,6099,raw_logit_input_effect_mpp,262.2891654968262
two_concepts,plain2_w16_gmp,6000,raw_logit_input_effect_mpp,233.42078018188477
two_concepts,plain2_w16_gmp,6001,raw_logit_input_effect_mpp,220.90728378295898
two_concepts,plain2_w16_gmp,6002,raw_logit_input_effect_mpp,192.40498733520508
two_concepts,plain2_w16_gmp,6003,raw_logit_input_effect_mpp,212.94094848632812
two_concepts,plain2_w16_gmp,6004,raw_logit_input_effect_mpp,221.9081268310547
two_concepts,plain2_w16_gmp,6005,raw_logit_input_effect_mpp,207.85225677490234
two_concepts,plain2_w16_gmp,6006,raw_logit_input_effect_mpp,215.08056259155273
two_concepts,plain2_w16_gmp,6007,raw_logit_input_effect_mpp,213.3024559020996
two_concepts,plain2_w16_gmp,6008,raw_logit_input_effect_mpp,177.92985916137695
two_concepts,plain2_w16_gmp,6009,raw_logit_input_effect_mpp,195.5332489013672
two_concepts,plain2_w16_gmp,6010,raw_logit_input_effect_mpp,210.1667251586914
two_concepts,plain2_w16_gmp,6011,raw_logit_input_effect_mpp,214.7304229736328
two_concepts,plain2_w16_gmp,6012,raw_logit_input_effect_mpp,205.37263107299805
two_concepts,plain2_w16_gmp,6013,raw_logit_input_effect_mpp,209.86394882202148
two_concepts,plain2_w16_gmp,6014,raw_logit_input_effect_mpp,207.88275527954102
two_concepts,plain2_w16_gmp,6015,raw_logit_input_effect_mpp,212.34327697753906
two_concepts,plain2_w16_gmp,6016,raw_logit_input_effect_mpp,217.44490432739258
two_concepts,plain2_w16_gmp,6017,raw_logit_input_effect_mpp,211.0402488708496
two_concepts,plain2_w16_gmp,6018,raw_logit_input_effect_mpp,238.82052993774414
two_concepts,plain2_w16_gmp,6019,raw_logit_input_effect_mpp,235.68217849731445
two_concepts,plain2_w16_gmp,6020,raw_logit_input_effect_mpp,216.1089096069336
two_concepts,plain2_w16_gmp,6021,raw_logit_input_effect_mpp,211.66526412963867
two_concepts,plain2_w16_gmp,6022,raw_logit_input_effect_mpp,215.85480499267578
two_concepts,plain2_w16_gmp,6023,raw_logit_input_effect_mpp,214.7611198425293
two_concepts,plain2_w16_gmp,6024,raw_logit_input_effect_mpp,213.7633056640625
two_concepts,plain2_w16_gmp,6025,raw_logit_input_effect_mpp,220.93451309204102
two_concepts,plain2_w16_gmp,6026,raw_logit_input_effect_mpp,223.17304611206055
two_concepts,plain2_w16_gmp,6027,raw_logit_input_effect_mpp,222.09110260009766
two_concepts,plain2_w16_gmp,6028,raw_logit_input_effect_mpp,229.44765090942383
two_concepts,plain2_w16_gmp,6029,raw_logit_input_effect_mpp,195.93260955810547
two_concepts,plain2_w16_gmp,6030,raw_logit_input_effect_mpp,174.12855529785156
two_concepts,plain2_w16_gmp,6031,raw_logit_input_effect_mpp,176.08524703979492
two_concepts,plain2_w16_gmp,6032,raw_logit_input_effect_mpp,212.94009017944336
two_concepts,plain2_w16_gmp,6033,raw_logit_input_effect_mpp,184.40145874023438
two_concepts,plain2_w16_gmp,6034,raw_logit_input_effect_mpp,211.9095001220703
two_concepts,plain2_w16_gmp,6035,raw_logit_input_effect_mpp,200.78830337524414
two_concepts,plain2_w16_gmp,6036,raw_logit_input_effect_mpp,212.74804306030273
two_concepts,plain2_w16_gmp,6037,raw_logit_input_effect_mpp,217.86005020141602
two_concepts,plain2_w16_gmp,6038,raw_logit_input_effect_mpp,264.5720863342285
two_concepts,plain2_w16_gmp,6039,raw_logit_input_effect_mpp,228.81807708740234
two_concepts,plain2_w16_gmp,6040,raw_logit_input_effect_mpp,186.4238166809082
two_concepts,plain2_w16_gmp,6041,raw_logit_input_effect_mpp,193.44762420654297
two_concepts,plain2_w16_gmp,6042,raw_logit_input_effect_mpp,189.3427619934082
two_concepts,plain2_w16_gmp,6043,raw_logit_input_effect_mpp,190.6530532836914
two_concepts,plain2_w16_gmp,6044,raw_logit_input_effect_mpp,221.1173439025879
two_concepts,plain2_w16_gmp,6045,raw_logit_input_effect_mpp,197.9106330871582
two_concepts,plain2_w16_gmp,6046,raw_logit_input_effect_mpp,210.67422103881836
two_concepts,plain2_w16_gmp,6047,raw_logit_input_effect_mpp,196.44229888916016
two_concepts,plain2_w16_gmp,6048,raw_logit_input_effect_mpp,204.8157501220703
two_concepts,plain2_w16_gmp,6049,raw_logit_input_effect_mpp,251.84312438964844
two_concepts,plain2_w16_gmp,6050,raw_logit_input_effect_mpp,203.14019775390625
two_concepts,plain2_w16_gmp,6051,raw_logit_input_effect_mpp,206.6330909729004
two_concepts,plain2_w16_gmp,6052,raw_logit_input_effect_mpp,188.44740676879883
two_concepts,plain2_w16_gmp,6053,raw_logit_input_effect_mpp,209.60208129882812
two_concepts,plain2_w16_gmp,6054,raw_logit_input_effect_mpp,234.33584213256836
two_concepts,plain2_w16_gmp,6055,raw_logit_input_effect_mpp,203.64244842529297
two_concepts,plain2_w16_gmp,6056,raw_logit_input_effect_mpp,188.77623748779297
two_concepts,plain2_w16_gmp,6057,raw_logit_input_effect_mpp,193.52264022827148
two_concepts,plain2_w16_gmp,6058,raw_logit_input_effect_mpp,194.19853973388672
two_concepts,plain2_w16_gmp,6059,raw_logit_input_effect_mpp,196.40014266967773
two_concepts,plain2_w16_gmp,6060,raw_logit_input_effect_mpp,212.48201370239258
two_concepts,plain2_w16_gmp,6061,raw_logit_input_effect_mpp,196.13825225830078
two_concepts,plain2_w16_gmp,6062,raw_logit_input_effect_mpp,192.41769790649414
two_concepts,plain2_w16_gmp,6063,raw_logit_input_effect_mpp,227.10595321655273
two_concepts,plain2_w16_gmp,6064,raw_logit_input_effect_mpp,206.53765487670898
two_concepts,plain2_w16_gmp,6065,raw_logit_input_effect_mpp,188.11583709716797
two_concepts,plain2_w16_gmp,6066,raw_logit_input_effect_mpp,200.9897575378418
two_concepts,plain2_w16_gmp,6067,raw_logit_input_effect_mpp,201.6135711669922
two_concepts,plain2_w16_gmp,6068,raw_logit_input_effect_mpp,231.5297508239746
two_concepts,plain2_w16_gmp,6069,raw_logit_input_effect_mpp,204.94757843017578
two_concepts,plain2_w16_gmp,6070,raw_logit_input_effect_mpp,198.50980758666992
two_concepts,plain2_w16_gmp,6071,raw_logit_input_effect_mpp,207.67533111572266
two_concepts,plain2_w16_gmp,6072,raw_logit_input_effect_mpp,231.36630249023438
two_concepts,plain2_w16_gmp,6073,raw_logit_input_effect_mpp,192.99500274658203
two_concepts,plain2_w16_gmp,6074,raw_logit_input_effect_mpp,172.97285842895508
two_concepts,plain2_w16_gmp,6075,raw_logit_input_effect_mpp,218.2455291748047
two_concepts,plain2_w16_gmp,6076,raw_logit_input_effect_mpp,181.09881210327148
two_concepts,plain2_w16_gmp,6077,raw_logit_input_effect_mpp,203.6568374633789
two_concepts,plain2_w16_gmp,6078,raw_logit_input_effect_mpp,213.3455047607422
two_concepts,plain2_w16_gmp,6079,raw_logit_input_effect_mpp,197.00829315185547
two_concepts,plain2_w16_gmp,6080,raw_logit_input_effect_mpp,190.51140594482422
two_concepts,plain2_w16_gmp,6081,raw_logit_input_effect_mpp,185.16054153442383
two_concepts,plain2_w16_gmp,6082,raw_logit_input_effect_mpp,211.59226608276367
two_concepts,plain2_w16_gmp,6083,raw_logit_input_effect_mpp,197.72162628173828
two_concepts,plain2_w16_gmp,6084,raw_logit_input_effect_mpp,214.09979248046875
two_concepts,plain2_w16_gmp,6085,raw_logit_input_effect_mpp,219.2778434753418
two_concepts,plain2_w16_gmp,6086,raw_logit_input_effect_mpp,193.83485412597656
two_concepts,plain2_w16_gmp,6087,raw_logit_input_effect_mpp,174.01050186157227
two_concepts,plain2_w16_gmp,6088,raw_logit_input_effect_mpp,204.32616424560547
two_concepts,plain2_w16_gmp,6089,raw_logit_input_effect_mpp,202.58858489990234
two_concepts,plain2_w16_gmp,6090,raw_logit_input_effect_mpp,206.98638534545898
two_concepts,plain2_w16_gmp,6091,raw_logit_input_effect_mpp,234.77579498291016
two_concepts,plain2_w16_gmp,6092,raw_logit_input_effect_mpp,192.5139503479004
two_concepts,plain2_w16_gmp,6093,raw_logit_input_effect_mpp,217.23052597045898
two_concepts,plain2_w16_gmp,6094,raw_logit_input_effect_mpp,201.0574836730957
two_concepts,plain2_w16_gmp,6095,raw_logit_input_effect_mpp,220.2237091064453
two_concepts,plain2_w16_gmp,6096,raw_logit_input_effect_mpp,206.86873245239258
two_concepts,plain2_w16_gmp,6097,raw_logit_input_effect_mpp,221.20943069458008
two_concepts,plain2_w16_gmp,6098,raw_logit_input_effect_mpp,196.36013793945312
two_concepts,plain2_w16_gmp,6099,raw_logit_input_effect_mpp,220.3355712890625
two_concepts,plain2_w64_gap,6000,raw_logit_input_effect_mpp,156.28618621826172
two_concepts,plain2_w64_gap,6001,raw_logit_input_effect_mpp,229.54288291931152
two_concepts,plain2_w64_gap,6002,raw_logit_input_effect_mpp,144.12505626678467
two_concepts,plain2_w64_gap,6003,raw_logit_input_effect_mpp,197.8188362121582
two_concepts,plain2_w64_gap,6004,raw_logit_input_effect_mpp,224.7573642730713
two_concepts,plain2_w64_gap,6005,raw_logit_input_effect_mpp,229.06417083740234
