task,architecture,block,metric,init_sd,init_mean,finite_reps
single_shape,bn2_w16_gap,6031,prob_fidelity,0.13763621418461802,-0.060884273450573206,4
single_shape,bn2_w16_gap,6031,raw_logit_error_reduction,92.4617536978308,-31.713823318481445,4
single_shape,bn2_w16_gap,6031,raw_logit_fidelity,0.6613953496406239,-0.15269011770209254,4
single_shape,bn2_w16_gap,6032,agreement,0.11427528041889257,0.008789062267169356,4
single_shape,bn2_w16_gap,6032,centered_logit_error_reduction,72.7594590131184,-10.63170337677002,4
single_shape,bn2_w16_gap,6032,centered_logit_fidelity,0.5917556073279928,0.06571907974723568,4
single_shape,bn2_w16_gap,6032,cf_accuracy,0.11936219006645303,0.003580738353775814,4
single_shape,bn2_w16_gap,6032,prob_error_reduction,0.2776701004639133,0.061595991253852844,4
single_shape,bn2_w16_gap,6032,prob_fidelity,0.14735865341132004,0.02378666910385907,4
single_shape,bn2_w16_gap,6032,raw_logit_error_reduction,71.22278891196751,-13.003089904785156,4
single_shape,bn2_w16_gap,6032,raw_logit_fidelity,0.5743213247105841,0.05187380423791357,4
single_shape,bn2_w16_gap,6033,agreement,0.04081145249704173,-0.049967449842370115,4
single_shape,bn2_w16_gap,6033,centered_logit_error_reduction,45.211579204665995,-9.940999984741211,4
single_shape,bn2_w16_gap,6033,centered_logit_fidelity,0.29572608099823006,-0.014263882310929815,4
single_shape,bn2_w16_gap,6033,cf_accuracy,0.05227423119147955,-0.04069010562670883,4
single_shape,bn2_w16_gap,6033,prob_error_reduction,0.05393806860157568,-0.07707905769348145,4
single_shape,bn2_w16_gap,6033,prob_fidelity,0.024960721517420275,-0.06812085819919576,4
single_shape,bn2_w16_gap,6033,raw_logit_error_reduction,46.533598722919315,-9.683282852172852,4
single_shape,bn2_w16_gap,6033,raw_logit_fidelity,0.29924880631309975,-0.010224124781045146,4
single_shape,bn2_w16_gap,6034,agreement,0.12357391920951995,0.056966143660247326,4
single_shape,bn2_w16_gap,6034,centered_logit_error_reduction,113.64883702874225,35.0902042388916,4
single_shape,bn2_w16_gap,6034,centered_logit_fidelity,1.0179175344126719,0.4124128970617702,4
single_shape,bn2_w16_gap,6034,cf_accuracy,0.12275199251510237,0.05924480062094517,4
single_shape,bn2_w16_gap,6034,prob_error_reduction,0.27921746521449853,0.10771642625331879,4
single_shape,bn2_w16_gap,6034,prob_fidelity,0.15948010072766594,0.03498619032637329,4
single_shape,bn2_w16_gap,6034,raw_logit_error_reduction,114.88752303846437,34.56838417053223,4
single_shape,bn2_w16_gap,6034,raw_logit_fidelity,1.021504952346028,0.4102456506409646,4
single_shape,bn2_w16_gap,6035,agreement,0.053639868491454856,-0.030436202257988043,4
single_shape,bn2_w16_gap,6035,centered_logit_error_reduction,75.13344426274594,-159.62734603881836,4
single_shape,bn2_w16_gap,6035,centered_logit_fidelity,0.370725341878274,-0.9522403125826313,4
single_shape,bn2_w16_gap,6035,cf_accuracy,0.07731514447115331,0.0016276003734674305,4
single_shape,bn2_w16_gap,6035,prob_error_reduction,0.12921397497291842,-0.04677116125822067,4
single_shape,bn2_w16_gap,6035,prob_fidelity,0.08533706208138701,-0.051831088339691175,4
single_shape,bn2_w16_gap,6035,raw_logit_error_reduction,75.67485240002672,-161.45400428771973,4
single_shape,bn2_w16_gap,6035,raw_logit_fidelity,0.37656243868804895,-0.9601946280263506,4
single_shape,bn2_w16_gap,6036,agreement,0.11122511661204025,-0.03304037002089899,4
single_shape,bn2_w16_gap,6036,centered_logit_error_reduction,53.71259744972511,-89.39899253845215,4
single_shape,bn2_w16_gap,6036,centered_logit_fidelity,0.42020334451444047,-0.6148475627185307,4
single_shape,bn2_w16_gap,6036,cf_accuracy,0.10984740533194809,-0.03352864684711676,4
