task,metric,contrast,block,architecture,difference
single_shape,prob_error_reduction,structured - pixel_permuted,7063,tiny_gap,0.06790327839553356
single_shape,prob_error_reduction,structured - pixel_permuted,7063,tiny_gmp,0.09074194170534611
single_shape,prob_error_reduction,structured - pixel_permuted,7064,plain2_w16_gap,-0.050895240157842636
single_shape,prob_error_reduction,structured - pixel_permuted,7064,plain2_w16_gmp,-0.07635636627674103
single_shape,prob_error_reduction,structured - pixel_permuted,7064,tiny_gap,0.08903993479907513
single_shape,prob_error_reduction,structured - pixel_permuted,7064,tiny_gmp,0.12871674075722694
single_shape,prob_error_reduction,structured - pixel_permuted,7065,plain2_w16_gap,0.011357447132468224
single_shape,prob_error_reduction,structured - pixel_permuted,7065,plain2_w16_gmp,-0.061105020344257355
single_shape,prob_error_reduction,structured - pixel_permuted,7065,tiny_gap,0.04730412387289107
single_shape,prob_error_reduction,structured - pixel_permuted,7065,tiny_gmp,0.07581169856712222
single_shape,prob_error_reduction,structured - pixel_permuted,7066,plain2_w16_gap,-0.022038534283638
single_shape,prob_error_reduction,structured - pixel_permuted,7066,plain2_w16_gmp,-0.0380062535405159
single_shape,prob_error_reduction,structured - pixel_permuted,7066,tiny_gap,0.035253110341727734
single_shape,prob_error_reduction,structured - pixel_permuted,7066,tiny_gmp,0.1322805043309927
single_shape,prob_error_reduction,structured - pixel_permuted,7067,plain2_w16_gap,0.0927685797214508
single_shape,prob_error_reduction,structured - pixel_permuted,7067,plain2_w16_gmp,0.025573700666427612
single_shape,prob_error_reduction,structured - pixel_permuted,7067,tiny_gap,0.05390351125970483
single_shape,prob_error_reduction,structured - pixel_permuted,7067,tiny_gmp,0.037731656804680824
single_shape,prob_error_reduction,structured - pixel_permuted,7068,plain2_w16_gap,0.0798770859837532
single_shape,prob_error_reduction,structured - pixel_permuted,7068,plain2_w16_gmp,0.040519870817661285
single_shape,prob_error_reduction,structured - pixel_permuted,7068,tiny_gap,0.07027997728437185
single_shape,prob_error_reduction,structured - pixel_permuted,7068,tiny_gmp,0.011182041838765144
single_shape,prob_error_reduction,structured - pixel_permuted,7069,plain2_w16_gap,-0.14453067258000374
single_shape,prob_error_reduction,structured - pixel_permuted,7069,plain2_w16_gmp,0.1026182696223259
single_shape,prob_error_reduction,structured - pixel_permuted,7069,tiny_gap,-0.029495816910639405
single_shape,prob_error_reduction,structured - pixel_permuted,7069,tiny_gmp,0.059403153602033854
single_shape,prob_error_reduction,structured - pixel_permuted,7070,plain2_w16_gap,-0.13453743793070316
single_shape,prob_error_reduction,structured - pixel_permuted,7070,plain2_w16_gmp,-0.05116131529211998
single_shape,prob_error_reduction,structured - pixel_permuted,7070,tiny_gap,-0.010769292246550322
single_shape,prob_error_reduction,structured - pixel_permuted,7070,tiny_gmp,0.026677477173507214
single_shape,prob_error_reduction,structured - pixel_permuted,7071,plain2_w16_gap,-0.14842195622622967
single_shape,prob_error_reduction,structured - pixel_permuted,7071,plain2_w16_gmp,-0.03135622292757034
single_shape,prob_error_reduction,structured - pixel_permuted,7071,tiny_gap,0.044857869390398264
single_shape,prob_error_reduction,structured - pixel_permuted,7071,tiny_gmp,-0.031260051764547825
single_shape,prob_error_reduction,structured - pixel_permuted,7072,plain2_w16_gap,0.1466098204255104
single_shape,prob_error_reduction,structured - pixel_permuted,7072,plain2_w16_gmp,-0.06614349409937859
single_shape,prob_error_reduction,structured - pixel_permuted,7072,tiny_gap,0.12146846228279173
single_shape,prob_error_reduction,structured - pixel_permuted,7072,tiny_gmp,-0.00985624734312296
single_shape,prob_error_reduction,structured - pixel_permuted,7073,plain2_w16_gap,-0.21719042398035526
single_shape,prob_error_reduction,structured - pixel_permuted,7073,plain2_w16_gmp,0.009969227015972137
single_shape,prob_error_reduction,structured - pixel_permuted,7073,tiny_gap,0.12027774029411376
single_shape,prob_error_reduction,structured - pixel_permuted,7073,tiny_gmp,0.015780212357640266
single_shape,prob_error_reduction,structured - pixel_permuted,7074,plain2_w16_gap,-0.0536264106631279
single_shape,prob_error_reduction,structured - pixel_permuted,7074,plain2_w16_gmp,0.03659402206540108
single_shape,prob_error_reduction,structured - pixel_permuted,7074,tiny_gap,0.09135984210297465
single_shape,prob_error_reduction,structured - pixel_permuted,7074,tiny_gmp,0.03963321354240179
single_shape,prob_error_reduction,structured - pixel_permuted,7075,plain2_w16_gap,-0.188957080245018
single_shape,prob_error_reduction,structured - pixel_permuted,7075,plain2_w16_gmp,0.060597799718379974
single_shape,prob_error_reduction,structured - pixel_permuted,7075,tiny_gap,0.04223470110446215
single_shape,prob_error_reduction,structured - pixel_permuted,7075,tiny_gmp,0.13847351260483265
single_shape,prob_error_reduction,structured - pixel_permuted,7076,plain2_w16_gap,-0.02244562841951847
single_shape,prob_error_reduction,structured - pixel_permuted,7076,plain2_w16_gmp,-0.06020739674568176
single_shape,prob_error_reduction,structured - pixel_permuted,7076,tiny_gap,0.09405891038477421
single_shape,prob_error_reduction,structured - pixel_permuted,7076,tiny_gmp,0.06907033640891314
single_shape,prob_error_reduction,structured - pixel_permuted,7077,plain2_w16_gap,0.06544296070933342
single_shape,prob_error_reduction,structured - pixel_permuted,7077,plain2_w16_gmp,-0.024220485240221024
single_shape,prob_error_reduction,structured - pixel_permuted,7077,tiny_gap,0.11508963583037257
single_shape,prob_error_reduction,structured - pixel_permuted,7077,tiny_gmp,0.0738490168005228
single_shape,prob_error_reduction,structured - pixel_permuted,7078,plain2_w16_gap,0.13233890943229198
single_shape,prob_error_reduction,structured - pixel_permuted,7078,plain2_w16_gmp,0.045522741973400116
single_shape,prob_error_reduction,structured - pixel_permuted,7078,tiny_gap,0.10406896960921586
single_shape,prob_error_reduction,structured - pixel_permuted,7078,tiny_gmp,0.03482319414615631
single_shape,prob_error_reduction,structured - pixel_permuted,7079,plain2_w16_gap,-0.10527963936328888
single_shape,prob_error_reduction,structured - pixel_permuted,7079,plain2_w16_gmp,-0.14441484212875366
single_shape,prob_error_reduction,structured - pixel_permuted,7079,tiny_gap,0.05424047936685383
single_shape,prob_error_reduction,structured - pixel_permuted,7079,tiny_gmp,0.07691122218966484
single_shape,prob_error_reduction,structured - pixel_permuted,7080,plain2_w16_gap,0.14884240180253983
single_shape,prob_error_reduction,structured - pixel_permuted,7080,plain2_w16_gmp,-0.12207048386335373
single_shape,prob_error_reduction,structured - pixel_permuted,7080,tiny_gap,0.13951458735391498
single_shape,prob_error_reduction,structured - pixel_permuted,7080,tiny_gmp,-0.008625399321317673
single_shape,prob_error_reduction,structured - pixel_permuted,7081,plain2_w16_gap,0.12150200456380844
single_shape,prob_error_reduction,structured - pixel_permuted,7081,plain2_w16_gmp,0.06041472777724266
single_shape,prob_error_reduction,structured - pixel_permuted,7081,tiny_gap,0.060250693233683705
single_shape,prob_error_reduction,structured - pixel_permuted,7081,tiny_gmp,-0.020656283013522625
single_shape,prob_error_reduction,structured - pixel_permuted,7082,plain2_w16_gap,0.049699995666742325
single_shape,prob_error_reduction,structured - pixel_permuted,7082,plain2_w16_gmp,-0.01024346798658371
single_shape,prob_error_reduction,structured - pixel_permuted,7082,tiny_gap,0.03123195981606841
single_shape,prob_error_reduction,structured - pixel_permuted,7082,tiny_gmp,0.020248248241841793
single_shape,prob_error_reduction,structured - pixel_permuted,7083,plain2_w16_gap,0.11270620301365852
single_shape,prob_error_reduction,structured - pixel_permuted,7083,plain2_w16_gmp,-0.07340938597917557
single_shape,prob_error_reduction,structured - pixel_permuted,7083,tiny_gap,0.14148979680612683
single_shape,prob_error_reduction,structured - pixel_permuted,7083,tiny_gmp,0.06105974782258272
single_shape,prob_error_reduction,structured - pixel_permuted,7084,plain2_w16_gap,0.18212241120636463
single_shape,prob_error_reduction,structured - pixel_permuted,7084,plain2_w16_gmp,0.0013842135667800903
single_shape,prob_error_reduction,structured - pixel_permuted,7084,tiny_gap,0.10459069954231381
single_shape,prob_error_reduction,structured - pixel_permuted,7084,tiny_gmp,-0.041280546225607395
single_shape,prob_error_reduction,structured - pixel_permuted,7085,plain2_w16_gap,0.06581750325858593
single_shape,prob_error_reduction,structured - pixel_permuted,7085,plain2_w16_gmp,0.059707216918468475
single_shape,prob_error_reduction,structured - pixel_permuted,7085,tiny_gap,0.0864224573597312
single_shape,prob_error_reduction,structured - pixel_permuted,7085,tiny_gmp,0.22246172185987234
single_shape,prob_error_reduction,structured - pixel_permuted,7086,plain2_w16_gap,0.0793213713914156
single_shape,prob_error_reduction,structured - pixel_permuted,7086,plain2_w16_gmp,-0.06356971710920334
single_shape,prob_error_reduction,structured - pixel_permuted,7086,tiny_gap,0.1396919332910329
single_shape,prob_error_reduction,structured - pixel_permuted,7086,tiny_gmp,0.011630360037088394
single_shape,prob_error_reduction,structured - pixel_permuted,7087,plain2_w16_gap,0.21435244008898735
single_shape,prob_error_reduction,structured - pixel_permuted,7087,plain2_w16_gmp,-0.010426994413137436
single_shape,prob_error_reduction,structured - pixel_permuted,7087,tiny_gap,0.019822424510493875
single_shape,prob_error_reduction,structured - pixel_permuted,7087,tiny_gmp,0.11572452168911695
single_shape,prob_error_reduction,structured - pixel_permuted,7088,plain2_w16_gap,-0.016923582181334496
single_shape,prob_error_reduction,structured - pixel_permuted,7088,plain2_w16_gmp,0.06429930776357651
single_shape,prob_error_reduction,structured - pixel_permuted,7088,tiny_gap,0.1278990099672228
single_shape,prob_error_reduction,structured - pixel_permuted,7088,tiny_gmp,0.10547792539000511
single_shape,prob_error_reduction,structured - pixel_permuted,7089,plain2_w16_gap,-0.011964619159698486
single_shape,prob_error_reduction,structured - pixel_permuted,7089,plain2_w16_gmp,-0.024731285870075226
single_shape,prob_error_reduction,structured - pixel_permuted,7089,tiny_gap,0.1285258587449789
single_shape,prob_error_reduction,structured - pixel_permuted,7089,tiny_gmp,0.04423562064766884
single_shape,prob_error_reduction,structured - pixel_permuted,7090,plain2_w16_gap,0.09267392009496689
single_shape,prob_error_reduction,structured - pixel_permuted,7090,plain2_w16_gmp,-0.012998171150684357
single_shape,prob_error_reduction,structured - pixel_permuted,7090,tiny_gap,0.05932571389712393
single_shape,prob_error_reduction,structured - pixel_permuted,7090,tiny_gmp,0.08153917733579874
single_shape,prob_error_reduction,structured - pixel_permuted,7091,plain2_w16_gap,-0.031256042420864105
single_shape,prob_error_reduction,structured - pixel_permuted,7091,plain2_w16_gmp,0.039456047117710114
single_shape,prob_error_reduction,structured - pixel_permuted,7091,tiny_gap,0.12322991178371012
single_shape,prob_error_reduction,structured - pixel_permuted,7091,tiny_gmp,0.08696658723056316
single_shape,prob_error_reduction,structured - pixel_permuted,7092,plain2_w16_gap,0.13504883833229542
single_shape,prob_error_reduction,structured - pixel_permuted,7092,plain2_w16_gmp,-0.007855445146560669
single_shape,prob_error_reduction,structured - pixel_permuted,7092,tiny_gap,0.00937953987158835
single_shape,prob_error_reduction,structured - pixel_permuted,7092,tiny_gmp,0.058218419551849365
single_shape,prob_error_reduction,structured - pixel_permuted,7093,plain2_w16_gap,0.11119595542550087
single_shape,prob_error_reduction,structured - pixel_permuted,7093,plain2_w16_gmp,0.09097926318645477
single_shape,prob_error_reduction,structured - pixel_permuted,7093,tiny_gap,0.02358370553702116
single_shape,prob_error_reduction,structured - pixel_permuted,7093,tiny_gmp,-0.029749831184744835
single_shape,prob_error_reduction,structured - pixel_permuted,7094,plain2_w16_gap,-0.011163147166371346
single_shape,prob_error_reduction,structured - pixel_permuted,7094,plain2_w16_gmp,0.08727607131004333
single_shape,prob_error_reduction,structured - pixel_permuted,7094,tiny_gap,0.13764516729861498
single_shape,prob_error_reduction,structured - pixel_permuted,7094,tiny_gmp,0.014910664409399033
single_shape,prob_error_reduction,structured - pixel_permuted,7095,plain2_w16_gap,-0.1107829287648201
single_shape,prob_error_reduction,structured - pixel_permuted,7095,plain2_w16_gmp,0.0250818133354187
single_shape,prob_error_reduction,structured - pixel_permuted,7095,tiny_gap,0.13091837894171476
single_shape,prob_error_reduction,structured - pixel_permuted,7095,tiny_gmp,-0.07019972056150436
single_shape,prob_error_reduction,structured - pixel_permuted,7096,plain2_w16_gap,-0.007855251431465149
single_shape,prob_error_reduction,structured - pixel_permuted,7096,plain2_w16_gmp,0.028531845659017563
single_shape,prob_error_reduction,structured - pixel_permuted,7096,tiny_gap,0.12612892454490066
single_shape,prob_error_reduction,structured - pixel_permuted,7096,tiny_gmp,0.00953645259141922
single_shape,prob_error_reduction,structured - pixel_permuted,7097,plain2_w16_gap,-0.011334095150232315
single_shape,prob_error_reduction,structured - pixel_permuted,7097,plain2_w16_gmp,0.0910152792930603
single_shape,prob_error_reduction,structured - pixel_permuted,7097,tiny_gap,0.11896242899820209
single_shape,prob_error_reduction,structured - pixel_permuted,7097,tiny_gmp,0.023175287060439587
single_shape,prob_error_reduction,structured - pixel_permuted,7098,plain2_w16_gap,-0.05992079898715019
single_shape,prob_error_reduction,structured - pixel_permuted,7098,plain2_w16_gmp,-0.006455913186073303
single_shape,prob_error_reduction,structured - pixel_permuted,7098,tiny_gap,0.1061200606636703
single_shape,prob_error_reduction,structured - pixel_permuted,7098,tiny_gmp,0.014906065538525581
single_shape,prob_error_reduction,structured - pixel_permuted,7099,plain2_w16_gap,0.1972932144999504
single_shape,prob_error_reduction,structured - pixel_permuted,7099,plain2_w16_gmp,-0.03374583274126053
single_shape,prob_error_reduction,structured - pixel_permuted,7099,tiny_gap,0.04324378143064678
single_shape,prob_error_reduction,structured - pixel_permuted,7099,tiny_gmp,-0.01702176406979561
single_shape,prob_error_reduction,pixel_permuted - random_rank10,7000,plain2_w16_gap,0.14535419084131718
single_shape,prob_error_reduction,pixel_permuted - random_rank10,7000,plain2_w16_gmp,-0.09256429970264435
single_shape,prob_error_reduction,pixel_permuted - random_rank10,7000,tiny_gap,-0.06899738125503063
single_shape,prob_error_reduction,pixel_permuted - random_rank10,7000,tiny_gmp,-0.04873832128942013
