task,architecture,anchor_family,block,init_rep,treatment,anchor_rank,anchor_max_abs_row_mean,anchor_max_abs_row_norm_error,anchor_max_abs_gram_error_vs_structured,anchor_sha256
single_shape,plain2_w16_gap,structured_template,7000,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7000,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7000,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7001,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7001,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7001,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7001,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7002,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7002,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7002,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7002,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7003,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7003,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7003,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7003,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7004,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7004,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7004,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7004,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7005,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7005,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7005,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7005,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7006,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7006,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7006,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7006,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7007,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7007,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7007,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7007,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7008,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7008,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7008,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7008,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7009,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7009,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7009,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7009,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7010,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7010,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7010,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7010,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7011,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7011,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7011,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7011,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7012,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7012,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7012,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7012,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7013,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7013,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7013,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7013,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7014,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7014,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7014,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7014,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7015,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7015,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7015,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7015,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7016,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7016,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7016,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7016,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7017,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7017,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7017,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7017,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7018,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7018,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7018,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7018,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7019,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7019,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7019,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7019,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7020,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7020,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7020,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7020,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7021,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7021,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7021,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7021,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7022,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7022,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7022,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7022,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7023,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7023,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7023,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7023,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7024,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7024,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7024,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7024,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7025,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7025,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7025,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7025,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7026,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7026,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7026,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7026,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7027,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7027,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7027,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7027,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7028,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7028,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7028,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7028,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7029,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7029,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7029,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7029,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7030,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7030,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7030,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7030,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7031,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7031,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7031,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7031,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7032,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7032,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7032,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7032,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7033,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7033,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7033,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7033,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7034,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7034,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7034,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7034,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7035,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7035,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7035,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7035,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7036,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7036,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7036,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7036,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7037,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7037,1,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7037,2,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7037,3,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
single_shape,plain2_w16_gap,structured_template,7038,0,release_default,10,1.437226195394257e-09,1.219202161450994e-08,,f66b0ed6213727f69588d38841ded918816d6380486bf28ded46c5226b74072e
