task,architecture,profile,method,metric,block,B
single_shape,TwoLayerCNN,release_early,auroc,raw_logit_error_reduction,5028,78.00747299194336
single_shape,TwoLayerCNN,release_early,auroc,raw_logit_error_reduction,5029,108.78899383544922
single_shape,TwoLayerCNN,release_early,auroc,raw_logit_error_reduction,5030,90.41828155517578
single_shape,TwoLayerCNN,release_early,auroc,raw_logit_error_reduction,5031,115.11319732666016
single_shape,TwoLayerCNN,release_early,auroc,raw_logit_error_reduction,5032,84.38663291931152
single_shape,TwoLayerCNN,release_early,auroc,raw_logit_error_reduction,5033,72.45038604736328
single_shape,TwoLayerCNN,release_early,auroc,raw_logit_error_reduction,5034,105.44337844848633
single_shape,TwoLayerCNN,release_early,auroc,raw_logit_error_reduction,5035,116.87200546264648
single_shape,TwoLayerCNN,release_early,auroc,raw_logit_error_reduction,5036,106.60112762451172
single_shape,TwoLayerCNN,release_early,auroc,raw_logit_error_reduction,5037,99.02707290649414
single_shape,TwoLayerCNN,release_early,auroc,raw_logit_error_reduction,5038,74.12626647949219
single_shape,TwoLayerCNN,release_early,auroc,raw_logit_error_reduction,5039,83.1124267578125
single_shape,TwoLayerCNN,release_early,auroc,raw_logit_error_reduction,5040,82.86750793457031
single_shape,TwoLayerCNN,release_early,auroc,raw_logit_error_reduction,5041,79.74847030639648
single_shape,TwoLayerCNN,release_early,auroc,raw_logit_error_reduction,5042,118.76101684570312
single_shape,TwoLayerCNN,release_early,auroc,raw_logit_error_reduction,5043,68.11796188354492
single_shape,TwoLayerCNN,release_early,auroc,raw_logit_error_reduction,5044,81.57857131958008
single_shape,TwoLayerCNN,release_early,auroc,raw_logit_error_reduction,5045,61.14225769042969
single_shape,TwoLayerCNN,release_early,auroc,raw_logit_error_reduction,5046,82.40869522094727
single_shape,TwoLayerCNN,release_early,auroc,raw_logit_error_reduction,5047,94.54570770263672
single_shape,TwoLayerCNN,release_early,auroc,raw_logit_error_reduction,5048,118.62779235839844
single_shape,TwoLayerCNN,release_early,auroc,raw_logit_error_reduction,5049,66.84825134277344
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5000,119.6980972290039
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5001,65.5003776550293
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5002,89.21933364868164
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5003,78.95503997802734
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5004,63.95870590209961
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5005,93.79874801635742
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5006,128.89165496826172
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5007,111.51119995117188
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5008,90.09844589233398
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5009,68.33185577392578
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5010,56.13039779663086
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5011,74.99208068847656
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5012,73.14730453491211
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5013,100.61774444580078
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5014,79.2688980102539
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5015,119.24751663208008
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5016,99.30826568603516
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5017,61.867801666259766
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5018,138.82967376708984
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5019,100.49148941040039
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5020,101.35431289672852
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5021,91.08341217041016
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5022,135.11638641357422
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5023,97.93587112426758
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5024,58.24031066894531
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5025,79.32726287841797
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5026,55.91181564331055
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5027,113.5152587890625
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5028,77.1478500366211
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5029,99.57559204101562
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5030,88.96683502197266
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5031,94.73692321777344
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5032,82.97046089172363
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5033,94.7537612915039
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5034,96.57353210449219
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5035,92.92794418334961
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5036,94.9100112915039
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5037,94.4615478515625
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5038,79.4936294555664
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5039,80.74467849731445
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5040,81.35372161865234
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5041,82.20759201049805
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5042,124.6566162109375
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5043,78.67011642456055
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5044,74.61620712280273
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5045,76.10107421875
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5046,89.1429214477539
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5047,91.7314682006836
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5048,119.09320068359375
single_shape,TwoLayerCNN,release_default,auroc,raw_logit_error_reduction,5049,74.6646728515625
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5000,71.73301696777344
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5001,52.58415603637695
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5002,78.52766418457031
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5003,61.353553771972656
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5004,61.500335693359375
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5005,70.98894500732422
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5006,85.07384490966797
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5007,70.50831604003906
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5008,69.00891876220703
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5009,76.20289611816406
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5010,38.42066192626953
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5011,56.10081481933594
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5012,59.688316345214844
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5013,61.57494354248047
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5014,86.24073028564453
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5015,92.88352584838867
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5016,63.73797607421875
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5017,46.54128646850586
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5018,101.77058410644531
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5019,68.08911514282227
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5020,60.159183502197266
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5021,66.46957397460938
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5022,111.80071258544922
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5023,73.00003433227539
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5024,47.21516418457031
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5025,71.28384399414062
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5026,52.889076232910156
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5027,77.78546142578125
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5028,53.61347579956055
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5029,60.65142059326172
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5030,64.79520416259766
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5031,64.37799072265625
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5032,68.27611351013184
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5033,73.03732299804688
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5034,68.5265884399414
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5035,61.780338287353516
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5036,90.5152359008789
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5037,62.567813873291016
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5038,51.12730407714844
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5039,60.583011627197266
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5040,54.61451721191406
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5041,64.0638313293457
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5042,105.29740142822266
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5043,60.029632568359375
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5044,57.05753707885742
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5045,58.910682678222656
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5046,86.79090118408203
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5047,78.88162231445312
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5048,86.27593994140625
single_shape,TwoLayerCNN,release_late,auroc,raw_logit_error_reduction,5049,67.3670654296875
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5000,103.64121627807617
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5001,65.44831848144531
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5002,95.7022705078125
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5003,79.41798782348633
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5004,56.059391021728516
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5005,44.71723937988281
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5006,71.21412658691406
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5007,35.195186614990234
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5008,40.639142990112305
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5009,58.206539154052734
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5010,31.3082275390625
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5011,71.96749114990234
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5012,85.48913955688477
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5013,56.432533264160156
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5014,47.87214279174805
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5015,94.28986549377441
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5016,74.78348159790039
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5017,48.51788330078125
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5018,45.0382080078125
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5019,108.9411506652832
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5020,59.55607986450195
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5021,90.39956283569336
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5022,63.095943450927734
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5023,45.161285400390625
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5024,63.482810974121094
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5025,49.719242095947266
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5026,43.486257553100586
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5027,119.3438720703125
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5028,66.1607666015625
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5029,74.13462448120117
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5030,46.71934509277344
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5031,22.362102508544922
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5032,65.54785537719727
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5033,62.675113677978516
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5034,59.02738952636719
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5035,100.32611083984375
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5036,82.01728820800781
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5037,59.361331939697266
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5038,99.03350830078125
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5039,88.43360328674316
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5040,67.99796676635742
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5041,53.693586349487305
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5042,123.94827270507812
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5043,49.190406799316406
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5044,71.83968734741211
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5045,45.5509033203125
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5046,31.238365173339844
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5047,68.31128311157227
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5048,84.14461517333984
single_shape,TwoLayerCNN,template_init,validation_patch,raw_logit_error_reduction,5049,73.93322372436523
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5000,22.77941131591797
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5001,-0.106964111328125
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5002,13.247100830078125
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5003,-3.3411388397216797
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5004,-5.756198883056641
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5005,-18.733428955078125
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5006,19.812992095947266
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5007,-20.203025817871094
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5008,-26.139019012451172
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5009,5.220989227294922
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5010,-23.000499725341797
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5011,-43.27849578857422
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5012,-16.057849884033203
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5013,-4.070415496826172
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5014,-14.008682250976562
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5015,-9.317380905151367
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5016,-6.4103240966796875
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5017,-14.312507629394531
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5018,-5.626396179199219
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5019,0.48627471923828125
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5020,15.27825927734375
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5021,-2.954143524169922
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5022,-8.755306243896484
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5023,-11.175094604492188
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5024,-13.753612518310547
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5025,-8.492805480957031
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5026,-16.718549728393555
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5027,-6.940406799316406
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5028,-13.530925750732422
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5029,-16.222620010375977
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5030,-5.038871765136719
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5031,-12.787471771240234
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5032,-11.55290412902832
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5033,24.528682708740234
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5034,-15.769439697265625
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5035,0.6898880004882812
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5036,-3.3650035858154297
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5037,9.292083740234375
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5038,9.079256057739258
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5039,15.377960205078125
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5040,-14.577583312988281
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5041,-23.860437393188477
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5042,-9.193679809570312
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5043,-12.502971649169922
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5044,-11.387859344482422
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5045,-15.692054748535156
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5046,-0.9027214050292969
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5047,5.673713684082031
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5048,14.583290100097656
single_shape,TwoLayerCNN,retention_0p1,validation_patch,raw_logit_error_reduction,5049,-2.487152099609375
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5000,105.98049545288086
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5001,73.76642608642578
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5002,80.79008483886719
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5003,92.39415740966797
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5004,65.35455703735352
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5005,70.42549133300781
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5006,81.89551544189453
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5007,49.8625373840332
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5008,54.50926399230957
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5009,62.19329833984375
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5010,22.477718353271484
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5011,61.75902557373047
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5012,52.842369079589844
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5013,87.01333236694336
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5014,52.71963882446289
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5015,98.00039100646973
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5016,82.66054153442383
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5017,36.44856262207031
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5018,86.7047348022461
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5019,52.16214370727539
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5020,66.42246627807617
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5021,101.47589111328125
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5022,100.82587814331055
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5023,89.81819915771484
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5024,51.18879318237305
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5025,92.4742202758789
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5026,32.08044242858887
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5027,128.9512939453125
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5028,41.99789810180664
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5029,50.00969314575195
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5030,56.30485153198242
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5031,56.1944465637207
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5032,60.033329010009766
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5033,114.85576248168945
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5034,83.62620544433594
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5035,119.07695770263672
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5036,86.44319152832031
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5037,85.35498428344727
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5038,105.12973022460938
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5039,88.88624382019043
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5040,31.074508666992188
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5041,50.32349967956543
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5042,97.10260772705078
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5043,72.89358520507812
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5044,78.02681350708008
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5045,65.2109260559082
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5046,31.4356689453125
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5047,77.17582702636719
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5048,104.45036315917969
single_shape,TwoLayerCNN,release_early,validation_patch,raw_logit_error_reduction,5049,66.24405288696289
single_shape,TwoLayerCNN,release_default,validation_patch,raw_logit_error_reduction,5000,94.2883415222168
single_shape,TwoLayerCNN,release_default,validation_patch,raw_logit_error_reduction,5001,60.101463317871094
single_shape,TwoLayerCNN,release_default,validation_patch,raw_logit_error_reduction,5002,77.55783462524414
single_shape,TwoLayerCNN,release_default,validation_patch,raw_logit_error_reduction,5003,86.80568313598633
single_shape,TwoLayerCNN,release_default,validation_patch,raw_logit_error_reduction,5004,71.62534713745117
single_shape,TwoLayerCNN,release_default,validation_patch,raw_logit_error_reduction,5005,66.45880889892578
single_shape,TwoLayerCNN,release_default,validation_patch,raw_logit_error_reduction,5006,88.18907165527344
single_shape,TwoLayerCNN,release_default,validation_patch,raw_logit_error_reduction,5007,53.34901809692383
single_shape,TwoLayerCNN,release_default,validation_patch,raw_logit_error_reduction,5008,60.193063735961914
single_shape,TwoLayerCNN,release_default,validation_patch,raw_logit_error_reduction,5009,80.39966583251953
single_shape,TwoLayerCNN,release_default,validation_patch,raw_logit_error_reduction,5010,25.616294860839844
single_shape,TwoLayerCNN,release_default,validation_patch,raw_logit_error_reduction,5011,50.11750030517578
single_shape,TwoLayerCNN,release_default,validation_patch,raw_logit_error_reduction,5012,51.01294708251953
single_shape,TwoLayerCNN,release_default,validation_patch,raw_logit_error_reduction,5013,65.34196472167969
single_shape,TwoLayerCNN,release_default,validation_patch,raw_logit_error_reduction,5014,45.37398910522461
single_shape,TwoLayerCNN,release_default,validation_patch,raw_logit_error_reduction,5015,104.48609733581543
single_shape,TwoLayerCNN,release_default,validation_patch,raw_logit_error_reduction,5016,112.37505722045898
single_shape,TwoLayerCNN,release_default,validation_patch,raw_logit_error_reduction,5017,59.124420166015625
single_shape,TwoLayerCNN,release_default,validation_patch,raw_logit_error_reduction,5018,119.3537826538086
single_shape,TwoLayerCNN,release_default,validation_patch,raw_logit_error_reduction,5019,55.3263053894043
